ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	DSS_ID	URL	GLOSS	OCCURRENCES	OMEGAWIKI
Bulakh-2013-870-606	14242c7c-049c-4bbe-bbc9-4f414804d3d4	PAINTING	606	1786	http://semshifts.iling-ran.ru/show-meaning.html?id=1786	to draw, paint	4	959903
Bulakh-2013-870-607	c13f419a-836c-4d16-a590-0a04393ccb31	DRINK ACTION	607	1789	http://semshifts.iling-ran.ru/show-meaning.html?id=1789	to drink	7	5991
Bulakh-2013-870-608	8ed3d199-2c32-4d02-9f51-a2e49c10390f	DRIVE	608	1791	http://semshifts.iling-ran.ru/show-meaning.html?id=1791	to drive, to force to move on	6	340699
Bulakh-2013-870-609	795d585c-f154-4bb0-948a-8784a6956ed2	DROP	609	1792	http://semshifts.iling-ran.ru/show-meaning.html?id=1792	to drop (of liquid)	5	341382
Bulakh-2013-870-610	e497c28d-54bb-4600-9708-2a512dda77a3	EAT	610	1794	http://semshifts.iling-ran.ru/show-meaning.html?id=1794	to eat	15	5827
Bulakh-2013-870-611	8f7d9d36-8439-4369-82a8-a4875dd563c1	CEASE	611	1796	http://semshifts.iling-ran.ru/show-meaning.html?id=1796	to end	3	849510
Bulakh-2013-870-612	c16e49a0-a8ab-4d43-bb90-e560c554f4b8	ENDURE	612	1797	http://semshifts.iling-ran.ru/show-meaning.html?id=1797	to endure	8	355939
	6cff0566-bb92-4afd-985a-db2b5873e6e1	LAST, ENDURE	612	1797	http://semshifts.iling-ran.ru/show-meaning.html?id=1797	to endure	8	533044
Bulakh-2013-870-613	7d8f1b01-07e0-44f7-8923-278925860b2b	ENTER	613	1799	http://semshifts.iling-ran.ru/show-meaning.html?id=1799	to enter	7	341348
Bulakh-2013-870-614	d2171774-78f8-4107-a56c-353eeba58a24	ERR	614	1802	http://semshifts.iling-ran.ru/show-meaning.html?id=1802	to err, be wrong	4	357907
Bulakh-2013-870-615	561c7922-c82b-458f-9216-449e6b455094	EXTINGUISH	615	1811	http://semshifts.iling-ran.ru/show-meaning.html?id=1811	to extinguish	6	1255943
Bulakh-2013-870-616	cf327b30-80a9-4959-955d-cf719c21a48a	FALL	616	1814	http://semshifts.iling-ran.ru/show-meaning.html?id=1814	to fall (of rain, snow)	4	5622
Bulakh-2013-870-617	3085ab3f-5b13-483d-b63d-25b412cf11a4	FALL ASLEEP	617	1815	http://semshifts.iling-ran.ru/show-meaning.html?id=1815	to fall asleep	4	480264
Bulakh-2013-870-618	cf327b30-80a9-4959-955d-cf719c21a48a	FALL	618	1816	http://semshifts.iling-ran.ru/show-meaning.html?id=1816	to fall down	25	5622
Bulakh-2013-870-619	c6db1f33-ab28-4bec-8d73-99c4ef9db90f	FEAR, BE AFRAID	619	1819	http://semshifts.iling-ran.ru/show-meaning.html?id=1819	to fear	6	6025
Bulakh-2013-870-620	7ff01d4a-10b8-493e-abe8-772695686830	FEED	620	1820	http://semshifts.iling-ran.ru/show-meaning.html?id=1820	to feed	4	340030
Bulakh-2013-870-621	b8ae974a-d073-4f33-b962-e9746eb4a9e0	FEEL	621	1821	http://semshifts.iling-ran.ru/show-meaning.html?id=1821	to feel	4	467089
Bulakh-2013-870-622	a5a65ee8-b422-4b43-b7c6-0750ba71d131	BE HUNGRY	622	1824	http://semshifts.iling-ran.ru/show-meaning.html?id=1824	to feel hunger	4	6345
Bulakh-2013-870-623	65f79140-46bc-4916-8fa2-b7ba0f8f28b9	PITY	623	1825	http://semshifts.iling-ran.ru/show-meaning.html?id=1825	to feel pity	4	503503
Bulakh-2013-870-624	5e9499b0-b32f-44e9-ace2-834c29cd7fad	SICK	624	1827	http://semshifts.iling-ran.ru/show-meaning.html?id=1827	to feel sick	3	7800
Bulakh-2013-870-625	95ddee3f-268b-4c27-9b13-178a6b0594fe	YEAST	625	1830	http://semshifts.iling-ran.ru/show-meaning.html?id=1830	to ferment, yeast	3	4188
Bulakh-2013-870-626	dd706b5b-840e-49b4-ba8d-840f666fec16	FIGHT	626	1831	http://semshifts.iling-ran.ru/show-meaning.html?id=1831	to fight, scuffle	4	6030
Bulakh-2013-870-627	8f06d482-8457-494d-89b6-6f7e927a7722	FILL	627	1833	http://semshifts.iling-ran.ru/show-meaning.html?id=1833	to fill (tr.)	4	962533
Bulakh-2013-870-628	195b6c5c-593d-4dc3-8c7d-5566c8bc4aa8	FIND	628	1834	http://semshifts.iling-ran.ru/show-meaning.html?id=1834	to find	16	336790
Bulakh-2013-870-629	0c15e08b-a9eb-468f-b7bb-a24398ea6ea4	FINISH	629	1835	http://semshifts.iling-ran.ru/show-meaning.html?id=1835	to finish	5	7146
Bulakh-2013-870-630	ec5a1b34-c243-43e3-84a0-afded4dab3ca	FLIRT	630	1839	http://semshifts.iling-ran.ru/show-meaning.html?id=1839	to flirt	3	1562957
Bulakh-2013-870-631	8b755ae4-6205-40ff-a6fb-2eb134b4609b	FLOAT	631	1840	http://semshifts.iling-ran.ru/show-meaning.html?id=1840	to float	7	6457
Bulakh-2013-870-632	6c910bd1-5034-4978-8a3e-4d90dbfd4e3a	FLOW	632	1841	http://semshifts.iling-ran.ru/show-meaning.html?id=1841	to flow	13	961244
Bulakh-2013-870-633	6c910bd1-5034-4978-8a3e-4d90dbfd4e3a	FLOW	633	1842	http://semshifts.iling-ran.ru/show-meaning.html?id=1842	to flow into	3	961244
Bulakh-2013-870-634	43dfe6ea-2404-4c0e-9402-731449781e6b	FLY, MOVE THROUGH AIR	634	1843	http://semshifts.iling-ran.ru/show-meaning.html?id=1843	to fly	8	6052
Bulakh-2013-870-635	43dfe6ea-2404-4c0e-9402-731449781e6b	FLY, MOVE THROUGH AIR	635	1844	http://semshifts.iling-ran.ru/show-meaning.html?id=1844	to fly away	3	6052
Bulakh-2013-870-636	0fa3037f-3e32-494c-9e00-2a1368efbb06	FOLD	636	1845	http://semshifts.iling-ran.ru/show-meaning.html?id=1845	to fold (cloth)	3	6146
Bulakh-2013-870-637	cf2e5472-2519-4e98-9dcb-1cc6b172fa59	FOLLOW	637	1846	http://semshifts.iling-ran.ru/show-meaning.html?id=1846	to follow	13	471020
Bulakh-2013-870-638	6984f0f6-561d-4875-926d-d9595aaf2819	FORGET	638	1851	http://semshifts.iling-ran.ru/show-meaning.html?id=1851	to forget	3	6328
Bulakh-2013-870-639	fab1c387-6f33-4708-8a38-01b5023c4400	FORGIVE	639	1852	http://semshifts.iling-ran.ru/show-meaning.html?id=1852	to forgive	7	6336
Bulakh-2013-870-640	69e4a9ae-6b82-4fb9-928d-44e22ce67767	FORNICATE	640	1854	http://semshifts.iling-ran.ru/show-meaning.html?id=1854	to fornicate	3	1182947
Bulakh-2013-870-641	1ce83997-ee85-4608-96cd-7ead8eefdbf2	TIRED	641	1867	http://semshifts.iling-ran.ru/show-meaning.html?id=1867	to get tired	7	7117
Bulakh-2013-870-642	8573a834-560a-49c1-97fc-8d7cbdc88610	GET	642	1869	http://semshifts.iling-ran.ru/show-meaning.html?id=1869	to get, obtain	14	334733
Bulakh-2013-870-643	66207644-d1c8-40d4-8213-43b5fa302dff	GIVE	643	1870	http://semshifts.iling-ran.ru/show-meaning.html?id=1870	to give	4	6059
Bulakh-2013-870-644	8f7d9d36-8439-4369-82a8-a4875dd563c1	CEASE	644	1872	http://semshifts.iling-ran.ru/show-meaning.html?id=1872	to give up, stop doing	15	849510
Bulakh-2013-870-645	2de6bb70-85e4-469b-9a90-60db92df9ca2	LEAVE	645	1878	http://semshifts.iling-ran.ru/show-meaning.html?id=1878	to go away	5	7092
Bulakh-2013-870-646	01f4a54b-ef61-414c-a008-0acdfd498866	GO DOWN, DESCEND	646	1879	http://semshifts.iling-ran.ru/show-meaning.html?id=1879	to go down	9	980418
Bulakh-2013-870-647	NAN		647	1881	http://semshifts.iling-ran.ru/show-meaning.html?id=1881	to go mad	3	NAN
Bulakh-2013-870-648	53cb3bf8-20a0-429e-aab0-2d847429789a	GO OUT	648	1882	http://semshifts.iling-ran.ru/show-meaning.html?id=1882	to go out	12	480460
Bulakh-2013-870-649	03421769-ab6a-4efd-b203-e28af11541bd	GO UP, ASCEND	649	1883	http://semshifts.iling-ran.ru/show-meaning.html?id=1883	to go up	8	335553
Bulakh-2013-870-650	17bc76ba-b8bf-4d2c-be51-d77112ad336f	GO	650	1884	http://semshifts.iling-ran.ru/show-meaning.html?id=1884	to go, walk	6	334831
	af12127a-dd4c-4af7-a0c3-a311b99363bb	WALK	650	1884	http://semshifts.iling-ran.ru/show-meaning.html?id=1884	to go, walk	6	6054
Bulakh-2013-870-651	92bbc419-459d-401d-a224-5b62bb656626	GOVERN	651	1885	http://semshifts.iling-ran.ru/show-meaning.html?id=1885	to govern, control, rule	5	1511088
	bd744103-5fc9-466d-8545-108dd3bed69e	RULE	651	1885	http://semshifts.iling-ran.ru/show-meaning.html?id=1885	to govern, control, rule	5	7797
Bulakh-2013-870-652	d20b154d-a09d-44f9-bd48-2be9e87e4d9d	GRASP	652	1886	http://semshifts.iling-ran.ru/show-meaning.html?id=1886	to grasp, seize	15	992756
	9663e89a-e90b-4c4f-9aad-5bb341ff7e1b	SEIZE	652	1886	http://semshifts.iling-ran.ru/show-meaning.html?id=1886	to grasp, seize	15	362509
Bulakh-2013-870-653	38bf0426-ee50-46cf-a805-9c421eb1f83d	GRIEVE	653	1888	http://semshifts.iling-ran.ru/show-meaning.html?id=1888	to grieve (intr.)	4	892520
Bulakh-2013-870-654	7b1e1527-8c91-4e6a-9df7-bc75eef8e54a	PLANT, GROW	654	1890	http://semshifts.iling-ran.ru/show-meaning.html?id=1890	to grow (plants)	5	619975
Bulakh-2013-870-655	NAN		655	1891	http://semshifts.iling-ran.ru/show-meaning.html?id=1891	to grow numb	12	NAN
Bulakh-2013-870-656	ebc2fe94-8bb4-4e12-bbb4-e2952be08060	GROW UP	656	1893	http://semshifts.iling-ran.ru/show-meaning.html?id=1893	to grow up	5	1581756
Bulakh-2013-870-657	b0bf21b2-748f-4cb0-9306-ff745a2d2447	GUARD	657	1895	http://semshifts.iling-ran.ru/show-meaning.html?id=1895	to guard	3	866813
Bulakh-2013-870-658	c32bb490-150f-431a-aa21-0e1fe4082353	HANG UP	658	1897	http://semshifts.iling-ran.ru/show-meaning.html?id=1897	to hang	4	1510949
Bulakh-2013-870-659	a94f2d1a-12b7-4336-93b4-846a337e28dd	HAPPEN	659	1898	http://semshifts.iling-ran.ru/show-meaning.html?id=1898	to happen	7	1501924
Bulakh-2013-870-660	NAN		660	1899	http://semshifts.iling-ran.ru/show-meaning.html?id=1899	to harness	5	NAN
Bulakh-2013-870-661	NAN		661	1903	http://semshifts.iling-ran.ru/show-meaning.html?id=1903	to have experience	3	NAN
Bulakh-2013-870-662	4ac4b29a-4c71-4feb-99ca-6dcdaeb20cc6	THINK, BELIEVE	662	1904	http://semshifts.iling-ran.ru/show-meaning.html?id=1904	to have opinion	7	6309
Bulakh-2013-870-663	f7396782-89ba-4a5b-b90d-a7da3be51c96	HEAR	663	1906	http://semshifts.iling-ran.ru/show-meaning.html?id=1906	to hear	8	5999
Bulakh-2013-870-664	b0de1704-fbfc-40d0-afcd-94425de01603	HEAT UP	664	1907	http://semshifts.iling-ran.ru/show-meaning.html?id=1907	to heat up	4	5847
Bulakh-2013-870-665	302bf852-8801-47cf-b861-a7f1afa0b5ac	HELP	665	1908	http://semshifts.iling-ran.ru/show-meaning.html?id=1908	to help, aid	5	830463
Bulakh-2013-870-666	8e76b30e-00af-4587-ab16-e6dc3450341f	HEW	666	1909	http://semshifts.iling-ran.ru/show-meaning.html?id=1909	to hew	3	1581762
Bulakh-2013-870-667	fac61fac-d413-4963-94bc-63a84d609537	HIDE, CONCEAL	667	1910	http://semshifts.iling-ran.ru/show-meaning.html?id=1910	to hide (tr.)	5	161806
Bulakh-2013-870-668	cead3ff3-0542-48af-90e7-c4e12d5b1825	HINDER	668	1911	http://semshifts.iling-ran.ru/show-meaning.html?id=1911	to hinder	7	1581766
Bulakh-2013-870-669	88fb8863-e479-4da4-b4ef-d87bb75a8fbd	HOLD	669	1914	http://semshifts.iling-ran.ru/show-meaning.html?id=1914	to hold (in hands)	7	6060
Bulakh-2013-870-670	ba19841a-c83a-47b6-b93c-c40f26e2fadb	HOPE	670	1915	http://semshifts.iling-ran.ru/show-meaning.html?id=1915	to hope	3	475239
Bulakh-2013-870-671	a13874a1-e2ad-4836-a30a-3446f51debc7	HUNT	671	1919	http://semshifts.iling-ran.ru/show-meaning.html?id=1919	to hunt	5	6046
Bulakh-2013-870-672	4184b2d7-588c-4cb5-acf6-1e83077677ca	IGNORE	672	1922	http://semshifts.iling-ran.ru/show-meaning.html?id=1922	to ignore, not to greet somebody	3	1089331
Bulakh-2013-870-673	e91c30a1-60f2-4f15-898b-169d3429e0a7	IMITATE	673	1924	http://semshifts.iling-ran.ru/show-meaning.html?id=1924	to imitate	3	1229900
Bulakh-2013-870-674	d1a3fe97-625b-484d-a914-b4daab170a8b	INDUCE	674	1928	http://semshifts.iling-ran.ru/show-meaning.html?id=1928	to induce	3	1111642
Bulakh-2013-870-675	b937b0d1-d6e1-4e36-bc2e-929b79ec9246	INFRINGE	675	1930	http://semshifts.iling-ran.ru/show-meaning.html?id=1930	to infringe	3	1581772
Bulakh-2013-870-676	d60d0c43-ab58-47b7-aaf9-1b25a39aca54	RESIDE	676	1931	http://semshifts.iling-ran.ru/show-meaning.html?id=1931	to inhabit, live	6	478515
Bulakh-2013-870-677	c79f0451-8901-42ee-a61e-f3289d334c23	INTEND	677	1933	http://semshifts.iling-ran.ru/show-meaning.html?id=1933	to intend	8	1053143
Bulakh-2013-870-678	8d57d04c-bdaf-433f-8be5-0ee7f30e0b75	INVESTIGATE	678	1934	http://semshifts.iling-ran.ru/show-meaning.html?id=1934	to investigate	3	966637
Bulakh-2013-870-679	3d47bf00-a3e2-4900-9e53-8d8732067696	KICK	679	1945	http://semshifts.iling-ran.ru/show-meaning.html?id=1945	to kick	3	500899
Bulakh-2013-870-680	5e920dfa-8e49-4f16-bc84-9093cfeb2b8c	KILL	680	1946	http://semshifts.iling-ran.ru/show-meaning.html?id=1946	to kill	8	6023
Bulakh-2013-870-681	3481d636-64dc-4a6a-af57-c40ca1a337f0	KISS	681	1947	http://semshifts.iling-ran.ru/show-meaning.html?id=1947	to kiss	6	158442
Bulakh-2013-870-682	51b21290-3101-4807-a7b5-962982fe3747	KNOW	682	1950	http://semshifts.iling-ran.ru/show-meaning.html?id=1950	to know	12	6004
Bulakh-2013-870-683	34ac6fe1-574c-44e4-91ff-9eeb08aadaba	BE ABLE	683	1951	http://semshifts.iling-ran.ru/show-meaning.html?id=1951	to know how, to be able	3	419859
Bulakh-2013-870-684	92a66f16-fb9b-4f89-ab29-598391726a18	LEAD, GUIDE	684	1955	http://semshifts.iling-ran.ru/show-meaning.html?id=1955	to lead	4	1091895
Bulakh-2013-870-685	94667d4e-3ab4-4e93-8e9c-3cfb13f04419	LEARN	685	1957	http://semshifts.iling-ran.ru/show-meaning.html?id=1957	to learn, find out	3	157124
Bulakh-2013-870-686	94667d4e-3ab4-4e93-8e9c-3cfb13f04419	LEARN	686	1958	http://semshifts.iling-ran.ru/show-meaning.html?id=1958	to learn, study	8	157124
	d718a0ee-c464-4f6e-b4a8-62788f95c82e	STUDY	686	1958	http://semshifts.iling-ran.ru/show-meaning.html?id=1958	to learn, study	8	8498
Bulakh-2013-870-687	2de6bb70-85e4-469b-9a90-60db92df9ca2	LEAVE	687	1959	http://semshifts.iling-ran.ru/show-meaning.html?id=1959	to leave	5	7092
Bulakh-2013-870-688	820c9525-183a-435f-82eb-4ed070b47d46	PERMIT	688	1962	http://semshifts.iling-ran.ru/show-meaning.html?id=1962	to let	5	431335
Bulakh-2013-870-689	51f6516c-c433-4541-9204-d72b54348865	LIE, REST	689	1967	http://semshifts.iling-ran.ru/show-meaning.html?id=1967	to lie (posture)	3	6005
Bulakh-2013-870-690	1c6e2e69-17d2-4da8-93e1-ecaaeff266ee	LIGHT, IGNITE	690	1969	http://semshifts.iling-ran.ru/show-meaning.html?id=1969	to light, to kindle	5	339690
Bulakh-2013-870-691	9669d18c-d9f9-4598-8b91-89628e2a8497	LIKE	691	1970	http://semshifts.iling-ran.ru/show-meaning.html?id=1970	to like	4	486031
Bulakh-2013-870-692	f74e2a38-f1fa-4980-b0a1-342241b40d0a	LISTEN	692	1971	http://semshifts.iling-ran.ru/show-meaning.html?id=1971	to listen	4	6576
Bulakh-2013-870-693	a0af4f82-1149-4445-a2bd-75f8d92a7968	BE ALIVE	693	1972	http://semshifts.iling-ran.ru/show-meaning.html?id=1972	to live	4	6028
Bulakh-2013-870-694	7a29b205-1069-4782-9349-dc5c5aca91af	LOSE	694	1977	http://semshifts.iling-ran.ru/show-meaning.html?id=1977	to lose	4	6832
Bulakh-2013-870-695	c7bd44fb-fe85-42d6-918b-7c2a4855e3b2	LOVE	695	1979	http://semshifts.iling-ran.ru/show-meaning.html?id=1979	to love	9	395193
Bulakh-2013-870-696	NAN		696	1994	http://semshifts.iling-ran.ru/show-meaning.html?id=1994	to make noise	4	NAN
Bulakh-2013-870-697	2ffb05de-c9e5-4646-8a3b-36ab8a07b392	MARRY	697	1999	http://semshifts.iling-ran.ru/show-meaning.html?id=1999	to marry	4	1411401
Bulakh-2013-870-698	6597b064-23b7-4874-b4cb-3e40fff94a81	MARRY OFF	698	2000	http://semshifts.iling-ran.ru/show-meaning.html?id=2000	to marry off (a daughter)	3	1581779
Bulakh-2013-870-699	08deffe2-59c1-4a5f-b234-456889109273	MEET	699	2003	http://semshifts.iling-ran.ru/show-meaning.html?id=2003	to meet	4	7643
Bulakh-2013-870-700	096081dc-1d1b-4f68-9e3e-6368a1d371f6	DRAW MILK	700	2006	http://semshifts.iling-ran.ru/show-meaning.html?id=2006	to milk	4	1166811
Bulakh-2013-870-701	3aedb633-2985-445a-8e67-53783a591d51	MILL	701	2007	http://semshifts.iling-ran.ru/show-meaning.html?id=2007	to mill	7	2359
Bulakh-2013-870-702	9a5b75fc-fecc-4173-888b-ba779b8a5526	MIX	702	2009	http://semshifts.iling-ran.ru/show-meaning.html?id=2009	to mix, stir	10	982997
	9d046094-7a2a-4cbc-8407-94cc334e66ad	STIR	702	2009	http://semshifts.iling-ran.ru/show-meaning.html?id=2009	to mix, stir	10	334889
Bulakh-2013-870-703	NAN		703	2014	http://semshifts.iling-ran.ru/show-meaning.html?id=2014	to move quickly	6	NAN
Bulakh-2013-870-704	c3cd9831-cd53-42a7-b588-c09381f05247	NAME	704	2018	http://semshifts.iling-ran.ru/show-meaning.html?id=2018	to name	3	5995
Bulakh-2013-870-705	NAN		705	2020	http://semshifts.iling-ran.ru/show-meaning.html?id=2020	to nomadize	3	NAN
Bulakh-2013-870-706	14f5d87b-4909-4290-a950-0d512d289907	OBEY	706	2021	http://semshifts.iling-ran.ru/show-meaning.html?id=2021	to obey	3	6686
Bulakh-2013-870-707	367d39e2-cfc7-412a-a906-e1d5f6d6b0c6	OFFEND	707	2026	http://semshifts.iling-ran.ru/show-meaning.html?id=2026	to offend (tr.)	3	1581784
Bulakh-2013-870-708	72c33cbb-6439-42a6-9372-c64046b2756f	OPEN	708	2027	http://semshifts.iling-ran.ru/show-meaning.html?id=2027	to open (tr.)	10	513017
Bulakh-2013-870-709	63c154cb-abca-4b3d-b948-6f63a9984338	OPPRESS	709	2028	http://semshifts.iling-ran.ru/show-meaning.html?id=2028	to oppress	4	1525355
Bulakh-2013-870-710	ed0f4160-ebc9-4485-ae75-d72047191d37	PASS	710	2030	http://semshifts.iling-ran.ru/show-meaning.html?id=2030	to pass (of time)	4	882144
Bulakh-2013-870-711	e1beca95-13b5-4867-92e3-0b4bda6e5d8c	PASS BY	711	2031	http://semshifts.iling-ran.ru/show-meaning.html?id=2031	to pass by	3	1581790
Bulakh-2013-870-712	9fb4f12e-6794-4763-9b1d-0f8f16429e5d	PLAY	712	2039	http://semshifts.iling-ran.ru/show-meaning.html?id=2039	to play (intr.)	6	6010
Bulakh-2013-870-713	33436bac-57c1-4420-8c02-bde547fc777b	PLOUGH	713	2040	http://semshifts.iling-ran.ru/show-meaning.html?id=2040	to plough	6	845139
Bulakh-2013-870-714	82127d0c-ef33-40e5-8289-e7da891f7741	POUR	714	2438	http://semshifts.iling-ran.ru/show-meaning.html?id=2438	to pour	6	621011
Bulakh-2013-870-715	NAN		715	2043	http://semshifts.iling-ran.ru/show-meaning.html?id=2043	to practise witchcraft	4	NAN
Bulakh-2013-870-716	fff20936-06e5-4895-87ab-d576354298b5	DONATE	716	2048	http://semshifts.iling-ran.ru/show-meaning.html?id=2048	to present, gift	5	1406230
Bulakh-2013-870-717	NAN		717	2049	http://semshifts.iling-ran.ru/show-meaning.html?id=2049	to press down	12	NAN
Bulakh-2013-870-718	898ffb81-dfb9-418f-95a6-8c07d848a632	PROMISE	718	2053	http://semshifts.iling-ran.ru/show-meaning.html?id=2053	to promise	4	6898
Bulakh-2013-870-719	2f337654-56c6-460c-97d4-5fa230393b65	PULL	719	2056	http://semshifts.iling-ran.ru/show-meaning.html?id=2056	to pull	20	6071
Bulakh-2013-870-720	8d5d9688-1db5-49db-bddd-214dfdc1ef0a	PUSH	720	2062	http://semshifts.iling-ran.ru/show-meaning.html?id=2062	to push	3	6068
Bulakh-2013-870-721	0a0e5304-b9db-4396-afd9-4f6bed7a3353	PUT	721	2063	http://semshifts.iling-ran.ru/show-meaning.html?id=2063	to put	10	429615
Bulakh-2013-870-722	5b8212d5-9c30-460a-a57b-ad9e51fa9644	RAISE	722	2068	http://semshifts.iling-ran.ru/show-meaning.html?id=2068	to raise, lift (tr.)	12	5772
	b9a7ea6a-b466-4d5d-9315-1d8fada2ba15	LIFT	722	2068	http://semshifts.iling-ran.ru/show-meaning.html?id=2068	to raise, lift (tr.)	12	156785
Bulakh-2013-870-723	NAN		723	2070	http://semshifts.iling-ran.ru/show-meaning.html?id=2070	to reach	11	NAN
Bulakh-2013-870-724	5d066644-408d-4c65-9fcf-2dbe78a2f0de	READ	724	2071	http://semshifts.iling-ran.ru/show-meaning.html?id=2071	to read	4	337421
Bulakh-2013-870-725	e8c84f10-004d-4063-b9b4-7e220e314724	REMEMBER	725	2072	http://semshifts.iling-ran.ru/show-meaning.html?id=2072	to recall, recollect	3	335793
Bulakh-2013-870-726	NAN		726	2073	http://semshifts.iling-ran.ru/show-meaning.html?id=2073	to receive visitors	5	NAN
Bulakh-2013-870-727	0fade971-d911-455d-8bae-13db8f37c677	REGRET	727	2076	http://semshifts.iling-ran.ru/show-meaning.html?id=2076	to regret	3	8110
Bulakh-2013-870-728	1ee1c629-a06d-427c-8e4a-db8c6b3b52f0	REMAIN	728	2078	http://semshifts.iling-ran.ru/show-meaning.html?id=2078	to remain, stay	3	423795
Bulakh-2013-870-729	e8c84f10-004d-4063-b9b4-7e220e314724	REMEMBER	729	2079	http://semshifts.iling-ran.ru/show-meaning.html?id=2079	to remember	3	335793
Bulakh-2013-870-730	a914d944-0e05-491f-8f27-94f70c42ef90	REPEAT	730	2083	http://semshifts.iling-ran.ru/show-meaning.html?id=2083	to repeat	3	374372
Bulakh-2013-870-731	611007d6-772b-43ac-9bb0-5c461260eec1	RESPECT (2)	731	2084	http://semshifts.iling-ran.ru/show-meaning.html?id=2084	to respect	4	1511098
Bulakh-2013-870-732	67feffc6-3cdf-421d-8673-d47875c5f372	REST	732	2085	http://semshifts.iling-ran.ru/show-meaning.html?id=2085	to rest	6	1366972
Bulakh-2013-870-733	416ea52b-3303-475c-ab83-8785e0222f94	RESULT IN	733	2087	http://semshifts.iling-ran.ru/show-meaning.html?id=2087	to result in	5	702227
Bulakh-2013-870-734	bf1cdfe1-a079-4ef6-9ad0-b8119b155764	COME BACK	734	2088	http://semshifts.iling-ran.ru/show-meaning.html?id=2088	to return (intr.)	4	159011
Bulakh-2013-870-735	9dbe6044-6bbb-4fe6-bc0f-b3f4abb9ee6c	REVENGE	735	2090	http://semshifts.iling-ran.ru/show-meaning.html?id=2090	to revenge	3	1563403
Bulakh-2013-870-736	4597870f-7476-492c-bac2-ef077d200601	REBEL	736	2091	http://semshifts.iling-ran.ru/show-meaning.html?id=2091	to revolt, rebel	3	1581981
Bulakh-2013-870-737	5ce6e286-5391-4788-aa87-6919ce4c0a56	RIPEN	737	2093	http://semshifts.iling-ran.ru/show-meaning.html?id=2093	to ripen	6	1378372
Bulakh-2013-870-738	0b0b3e8f-6bfc-47b4-92a4-ab72b9177ad2	RISE (1)	738	2094	http://semshifts.iling-ran.ru/show-meaning.html?id=2094	to rise (of heavenly bodies)	9	1581986
Bulakh-2013-870-739	9df6d2e8-ec27-4221-a079-80c7877ef972	TURN SOMETHING	739	2100	http://semshifts.iling-ran.ru/show-meaning.html?id=2100	to rotate (tr.)	3	6055
Bulakh-2013-870-740	63462e47-ad49-4bc4-8997-2fe7daf4740a	ROW	740	2101	http://semshifts.iling-ran.ru/show-meaning.html?id=2101	to row (with oars)	6	7808
Bulakh-2013-870-741	e5d1eb6d-fba2-4ca9-ab13-430e4b018afb	RUB	741	2103	http://semshifts.iling-ran.ru/show-meaning.html?id=2103	to rub	3	6062
Bulakh-2013-870-742	258df14a-ab6e-487b-b75f-f48ad224671a	RUN	742	2104	http://semshifts.iling-ran.ru/show-meaning.html?id=2104	to run	14	6323
Bulakh-2013-870-743	bb28c065-df27-453b-868a-dfc3c6924eff	SAIL	743	2107	http://semshifts.iling-ran.ru/show-meaning.html?id=2107	to sail	3	345774
Bulakh-2013-870-744	163ac2df-bf61-4d9a-a0e5-8d7b8c7e8729	SCRATCH	744	2110	http://semshifts.iling-ran.ru/show-meaning.html?id=2110	to scratch (when itches)	3	6047
Bulakh-2013-870-745	f1f1eaf8-d46c-429b-b38c-a54f917a392a	LOOK FOR	745	2111	http://semshifts.iling-ran.ru/show-meaning.html?id=2111	to search, to look for	8	6142
Bulakh-2013-870-746	01b206d7-ce05-49a6-a42d-42f8d391f9b5	SEE	746	2112	http://semshifts.iling-ran.ru/show-meaning.html?id=2112	to see/to look at	33	6003
	2da4000f-dbde-48f8-8587-2974df882a77	LOOK	746	2112	http://semshifts.iling-ran.ru/show-meaning.html?id=2112	to see/to look at	33	7550
Bulakh-2013-870-747	1159071d-e631-4a1f-a55d-9912f3543c1d	SEEM	747	2113	http://semshifts.iling-ran.ru/show-meaning.html?id=2113	to seem	5	6326
Bulakh-2013-870-748	58fc69da-4732-42d2-9582-ad5efa65b629	SET	748	2117	http://semshifts.iling-ran.ru/show-meaning.html?id=2117	to set (of heavenly bodies)	9	1337057
Bulakh-2013-870-749	7331f491-ffc8-40f8-bd84-ecbedc38d854	SHAKE	749	2120	http://semshifts.iling-ran.ru/show-meaning.html?id=2120	to shake	3	839866
Bulakh-2013-870-750	7730b450-94a4-487c-9595-1dff6d8e4093	SHAVE	750	2121	http://semshifts.iling-ran.ru/show-meaning.html?id=2121	to shave	3	1473013
Bulakh-2013-870-751	2b3c81c3-bb84-423d-9d16-1997b0d7a100	SHEAR	751	2122	http://semshifts.iling-ran.ru/show-meaning.html?id=2122	to shear	4	634371
Bulakh-2013-870-752	aa8c1c1d-5fa7-4d2b-9ff1-4291e7df1265	SHINE	752	2127	http://semshifts.iling-ran.ru/show-meaning.html?id=2127	to shine, glitter	8	335797
Bulakh-2013-870-753	84904736-4fe4-4b7d-bc8f-398e106300b4	SHOOT	753	2128	http://semshifts.iling-ran.ru/show-meaning.html?id=2128	to shoot	7	522875
Bulakh-2013-870-754	791848a5-1d6a-44f1-8c32-9a5b065b3819	SHOUT	754	2129	http://semshifts.iling-ran.ru/show-meaning.html?id=2129	to shout	4	336249
