ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	COMMUNITY_LABEL	COMMUNITY_ID	COMMUNITY_URL	SUBGRAPH_ID	SUBGRAPH_URL	FREQUENCY	DEGREE	WEIGHTED_DEGREE	RANK
List-2014-1280-134	122	CART	134	carriage, wagon, cart	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	0	http://clics.lingpy.org/browse.php?community=network_carriage, wagon, cart_0&view=part	227	15	17	1049
List-2014-1280-135	710	WHEEL	135	wheel	circle	53	http://clics.lingpy.org/browse.php?community=cluster_53_circle	11	http://clics.lingpy.org/browse.php?community=network_wheel_11&view=part	200	27	45	571
List-2014-1280-136	1769	AXLE	136	axle	arrow	133	http://clics.lingpy.org/browse.php?community=cluster_133_arrow	0	http://clics.lingpy.org/browse.php?community=network_axle_0&view=part	148	30	36	717
List-2014-1280-137	14	YOKE	137	yoke	duck	244	http://clics.lingpy.org/browse.php?community=cluster_244_duck	0	http://clics.lingpy.org/browse.php?community=network_yoke_0&view=part	150	11	11	1171
List-2014-1280-138	740	SHIP	138	ship	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	5	http://clics.lingpy.org/browse.php?community=network_ship_5&view=part	196	15	31	796
List-2014-1280-139	1844	BOAT	139	boat	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	5	http://clics.lingpy.org/browse.php?community=network_boat_5&view=part	223	22	60	376
List-2014-1280-140	1970	CANOE	140	canoe	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	5	http://clics.lingpy.org/browse.php?community=network_canoe_5&view=part	180	16	42	620
List-2014-1280-141	416	OUTRIGGER	141	outrigger	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	0	http://clics.lingpy.org/browse.php?community=network_outrigger_0&view=part	72	3	6	1246
List-2014-1280-142	1664	RAFT	142	raft	boat	57	http://clics.lingpy.org/browse.php?community=cluster_57_boat	5	http://clics.lingpy.org/browse.php?community=network_raft_5&view=part	146	18	23	952
List-2014-1280-143	3137	OAR	143	oar	paddle (noun)	134	http://clics.lingpy.org/browse.php?community=cluster_134_paddle (noun)	6	http://clics.lingpy.org/browse.php?community=network_oar_6&view=part	166	17	46	558
List-2014-1280-144	234	PADDLE	144	paddle (noun)	paddle (noun)	134	http://clics.lingpy.org/browse.php?community=cluster_134_paddle (noun)	10	http://clics.lingpy.org/browse.php?community=network_paddle (noun)_10&view=part	172	34	62	356
List-2014-1280-145	1849	ROW	145	row (vb)	stir, mix	92	http://clics.lingpy.org/browse.php?community=cluster_92_stir, mix	7	http://clics.lingpy.org/browse.php?community=network_row (vb)_7&view=part	207	26	37	698
List-2014-1280-146	108	RUDDER	146	rudder	hide, conceal	222	http://clics.lingpy.org/browse.php?community=cluster_222_hide, conceal	0	http://clics.lingpy.org/browse.php?community=network_rudder_0&view=part	138	8	8	1214
List-2014-1280-147	184	MAST	147	mast	tree	4	http://clics.lingpy.org/browse.php?community=cluster_4_tree	15	http://clics.lingpy.org/browse.php?community=network_mast_15&view=part	128	15	23	953
List-2014-1280-148	786	SAILCLOTH	148	sail (noun)	loom	264	http://clics.lingpy.org/browse.php?community=cluster_264_loom	0	http://clics.lingpy.org/browse.php?community=network_sail (noun)_0&view=part	141	14	14	1113
List-2014-1280-149	1870	ANCHOR	149	anchor	fork	71	http://clics.lingpy.org/browse.php?community=cluster_71_fork	0	http://clics.lingpy.org/browse.php?community=network_anchor_0&view=part	122	11	13	1134
List-2014-1280-150	610	PORT	150	harbor, port	ladder	206	http://clics.lingpy.org/browse.php?community=cluster_206_ladder	0	http://clics.lingpy.org/browse.php?community=network_harbor, port_0&view=part	194	14	17	1053
List-2014-1280-151	1922	LAND (DESCEND)	151	land (vb)	fall	141	http://clics.lingpy.org/browse.php?community=cluster_141_fall	6	http://clics.lingpy.org/browse.php?community=network_land (vb)_6&view=part	202	32	48	526
List-2014-1280-152	773	HAVE	152	have	own, possess	116	http://clics.lingpy.org/browse.php?community=cluster_116_own, possess	32	http://clics.lingpy.org/browse.php?community=network_have_32&view=part	233	61	109	87
List-2014-1280-153	684	OWN	153	own, possess	own, possess	116	http://clics.lingpy.org/browse.php?community=cluster_116_own, possess	32	http://clics.lingpy.org/browse.php?community=network_own, possess_32&view=part	234	46	97	125
List-2014-1280-154	1749	TAKE	154	take	get, obtain	3	http://clics.lingpy.org/browse.php?community=cluster_3_get, obtain	56	http://clics.lingpy.org/browse.php?community=network_take_56&view=part	281	71	216	1
List-2014-1280-155	855	SEIZE	155	seize, grasp	get, obtain	3	http://clics.lingpy.org/browse.php?community=cluster_3_get, obtain	47	http://clics.lingpy.org/browse.php?community=network_seize, grasp_47&view=part	310	64	164	12
List-2014-1280-156	1448	HOLD	156	hold	get, obtain	3	http://clics.lingpy.org/browse.php?community=cluster_3_get, obtain	48	http://clics.lingpy.org/browse.php?community=network_hold_48&view=part	245	56	173	9
List-2014-1280-157	694	GET	157	get, obtain	get, obtain	3	http://clics.lingpy.org/browse.php?community=cluster_3_get, obtain	55	http://clics.lingpy.org/browse.php?community=network_get, obtain_55&view=part	273	102	212	2
List-2014-1280-158	1477	KEEP	158	keep, retain	preserve, look after	49	http://clics.lingpy.org/browse.php?community=cluster_49_preserve, look after	44	http://clics.lingpy.org/browse.php?community=network_keep, retain_44&view=part	257	41	110	82
List-2014-1280-159	738	THING	159	thing	some	99	http://clics.lingpy.org/browse.php?community=cluster_99_some	17	http://clics.lingpy.org/browse.php?community=network_thing_17&view=part	259	34	48	518
List-2014-1280-160	1447	GIVE	160	give	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	39	http://clics.lingpy.org/browse.php?community=network_give_39&view=part	278	61	108	89
List-2014-1280-161	85	GIVE BACK	161	give back	turn over	101	http://clics.lingpy.org/browse.php?community=cluster_101_turn over	14	http://clics.lingpy.org/browse.php?community=network_give back_14&view=part	236	33	46	555
List-2014-1280-162	1997	PRESERVE	162	preserve, look after	preserve, look after	49	http://clics.lingpy.org/browse.php?community=cluster_49_preserve, look after	23	http://clics.lingpy.org/browse.php?community=network_preserve, look after_23&view=part	247	80	121	49
List-2014-1280-163	2008	RESCUE	163	save, rescue	preserve, look after	49	http://clics.lingpy.org/browse.php?community=cluster_49_preserve, look after	14	http://clics.lingpy.org/browse.php?community=network_save, rescue_14&view=part	242	52	80	201
List-2014-1280-164	681	DESTROY	164	destroy	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	10	http://clics.lingpy.org/browse.php?community=network_destroy_10&view=part	278	52	82	187
List-2014-1280-165	3195	DAMAGE OR INJURE	165	harm, injure, damage	cut	9	http://clics.lingpy.org/browse.php?community=cluster_9_cut	5	http://clics.lingpy.org/browse.php?community=network_harm, injure, damage_5&view=part	289	30	43	590
List-2014-1280-166	1468	LOOK FOR	166	seek, look for	shoot	138	http://clics.lingpy.org/browse.php?community=cluster_138_shoot	5	http://clics.lingpy.org/browse.php?community=network_seek, look for_5&view=part	267	31	46	547
List-2014-1280-167	719	FIND	167	find	look, look at	47	http://clics.lingpy.org/browse.php?community=cluster_47_look, look at	37	http://clics.lingpy.org/browse.php?community=network_find_37&view=part	270	42	109	86
List-2014-1280-168	3072	MISPLACE	168	lose	disappear	178	http://clics.lingpy.org/browse.php?community=cluster_178_disappear	16	http://clics.lingpy.org/browse.php?community=network_lose_16&view=part	264	36	61	363
List-2014-1280-169	1095	LET GO OR SET FREE	169	release, let go	forgive	83	http://clics.lingpy.org/browse.php?community=cluster_83_forgive	24	http://clics.lingpy.org/browse.php?community=network_release, let go_24&view=part	258	76	120	52
List-2014-1280-170	1559	MONEY	170	money	money	73	http://clics.lingpy.org/browse.php?community=cluster_73_money	10	http://clics.lingpy.org/browse.php?community=network_money_10&view=part	233	43	79	208
List-2014-1280-171	1867	COIN	171	coin	money	73	http://clics.lingpy.org/browse.php?community=cluster_73_money	6	http://clics.lingpy.org/browse.php?community=network_coin_6&view=part	206	21	51	490
List-2014-1280-172	712	RICH	172	rich	king, ruler	69	http://clics.lingpy.org/browse.php?community=cluster_69_king, ruler	0	http://clics.lingpy.org/browse.php?community=network_rich_0&view=part	226	14	15	1088
List-2014-1280-173	1674	POOR	173	poor	beggar	209	http://clics.lingpy.org/browse.php?community=cluster_209_beggar	3	http://clics.lingpy.org/browse.php?community=network_poor_3&view=part	258	20	32	772
List-2014-1280-174	1934	BEGGAR	174	beggar	beggar	209	http://clics.lingpy.org/browse.php?community=cluster_209_beggar	3	http://clics.lingpy.org/browse.php?community=network_beggar_3&view=part	216	16	25	901
List-2014-1280-175	1774	STINGY	175	avaricious, stingy	avaricious, stingy	215	http://clics.lingpy.org/browse.php?community=cluster_215_avaricious, stingy	2	http://clics.lingpy.org/browse.php?community=network_avaricious, stingy_2&view=part	313	17	29	813
List-2014-1280-176	582	LEND	176	lend	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	33	http://clics.lingpy.org/browse.php?community=network_lend_33&view=part	228	50	89	153
List-2014-1280-177	1823	BORROW	177	borrow	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	43	http://clics.lingpy.org/browse.php?community=network_borrow_43&view=part	219	89	145	22
List-2014-1280-178	369	OWE	178	owe	owe	219	http://clics.lingpy.org/browse.php?community=cluster_219_owe	4	http://clics.lingpy.org/browse.php?community=network_owe_4&view=part	186	28	36	715
List-2014-1280-179	1914	DEBT	179	debt	owe	219	http://clics.lingpy.org/browse.php?community=cluster_219_owe	9	http://clics.lingpy.org/browse.php?community=network_debt_9&view=part	198	18	31	794
List-2014-1280-180	718	PAY	180	pay (vb)	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	25	http://clics.lingpy.org/browse.php?community=network_pay (vb)_25&view=part	229	51	74	243
List-2014-1280-181	1081	BILL	181	account, reckoning	owe	219	http://clics.lingpy.org/browse.php?community=cluster_219_owe	31	http://clics.lingpy.org/browse.php?community=network_account, reckoning_31&view=part	187	15	22	969
List-2014-1280-182	873	TAX	182	tax, tribute	wages	196	http://clics.lingpy.org/browse.php?community=cluster_196_wages	0	http://clics.lingpy.org/browse.php?community=network_tax, tribute_0&view=part	196	11	13	1123
List-2014-1280-183	3213	HIRE OR RENT	183	hire	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	19	http://clics.lingpy.org/browse.php?community=network_hire_19&view=part	182	67	84	178
List-2014-1280-184	1122	WAGES	184	wages	wages	196	http://clics.lingpy.org/browse.php?community=cluster_196_wages	12	http://clics.lingpy.org/browse.php?community=network_wages_12&view=part	226	22	37	695
List-2014-1280-185	733	EARN	185	earn	get, obtain	3	http://clics.lingpy.org/browse.php?community=cluster_3_get, obtain	32	http://clics.lingpy.org/browse.php?community=network_earn_32&view=part	197	97	126	41
List-2014-1280-186	1869	BUY	186	buy	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	48	http://clics.lingpy.org/browse.php?community=network_buy_48&view=part	239	49	96	131
List-2014-1280-187	1571	SELL	187	sell	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	37	http://clics.lingpy.org/browse.php?community=network_sell_37&view=part	237	31	65	319
List-2014-1280-188	2135	TRADE OR BARTER	188	trade, barter	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	15	http://clics.lingpy.org/browse.php?community=network_trade, barter_15&view=part	255	68	95	132
List-2014-1280-189	1082	MERCHANT	189	merchant	lend	10	http://clics.lingpy.org/browse.php?community=cluster_10_lend	0	http://clics.lingpy.org/browse.php?community=network_merchant_0&view=part	232	11	12	1139
List-2014-1280-190	633	MARKET	190	market (place)	market (place)	231	http://clics.lingpy.org/browse.php?community=cluster_231_market (place)	2	http://clics.lingpy.org/browse.php?community=network_market (place)_2&view=part	181	10	18	1037
List-2014-1280-191	752	STORE	191	store, shop	market (place)	231	http://clics.lingpy.org/browse.php?community=cluster_231_market (place)	2	http://clics.lingpy.org/browse.php?community=network_store, shop_2&view=part	226	9	17	1050
List-2014-1280-192	657	PRICE	192	price	wages	196	http://clics.lingpy.org/browse.php?community=cluster_196_wages	5	http://clics.lingpy.org/browse.php?community=network_price_5&view=part	205	35	51	491
List-2014-1280-193	1426	EXPENSIVE	193	dear (costly, expensive)	strong, mighty, powerful	70	http://clics.lingpy.org/browse.php?community=cluster_70_strong, mighty, powerful	0	http://clics.lingpy.org/browse.php?community=network_dear (costly, expensive)_0&view=part	218	27	34	749
List-2014-1280-194	1887	CHEAP	194	cheap	cheap	166	http://clics.lingpy.org/browse.php?community=cluster_166_cheap	4	http://clics.lingpy.org/browse.php?community=network_cheap_4&view=part	207	21	29	823
List-2014-1280-195	884	SHARE	195	share (distribute)	share (distribute)	96	http://clics.lingpy.org/browse.php?community=cluster_96_share (distribute)	8	http://clics.lingpy.org/browse.php?community=network_share (distribute)_8&view=part	239	69	101	111
List-2014-1280-196	1098	WEIGH	196	weigh	try, attempt	40	http://clics.lingpy.org/browse.php?community=cluster_40_try, attempt	20	http://clics.lingpy.org/browse.php?community=network_weigh_20&view=part	210	78	119	61
List-2014-1280-197	1685	AFTER	197	after	after	135	http://clics.lingpy.org/browse.php?community=cluster_135_after	20	http://clics.lingpy.org/browse.php?community=network_after_20&view=part	227	25	49	509
List-2014-1280-198	723	PLACE (POSITION)	198	place	after	135	http://clics.lingpy.org/browse.php?community=cluster_135_after	35	http://clics.lingpy.org/browse.php?community=network_place_35&view=part	559	111	187	6
List-2014-1280-199	998	PUT	199	put	build	33	http://clics.lingpy.org/browse.php?community=cluster_33_build	40	http://clics.lingpy.org/browse.php?community=network_put_40&view=part	306	80	123	43
List-2014-1280-200	1416	SIT	200	sit	dwell, live	61	http://clics.lingpy.org/browse.php?community=cluster_61_dwell, live	8	http://clics.lingpy.org/browse.php?community=network_sit_8&view=part	268	26	54	446
List-2014-1280-201	215	LIE DOWN	201	lie down	sleep	187	http://clics.lingpy.org/browse.php?community=cluster_187_sleep	3	http://clics.lingpy.org/browse.php?community=network_lie down_3&view=part	288	33	48	513
List-2014-1280-202	1442	STAND	202	stand	finish	35	http://clics.lingpy.org/browse.php?community=cluster_35_finish	15	http://clics.lingpy.org/browse.php?community=network_stand_15&view=part	263	33	55	424
List-2014-1280-203	987	REMAIN	203	remain, stay	dwell, live	61	http://clics.lingpy.org/browse.php?community=cluster_61_dwell, live	6	http://clics.lingpy.org/browse.php?community=network_remain, stay_6&view=part	273	42	76	229
List-2014-1280-204	838	REMAINS	204	remains, left overs	remains, left overs	271	http://clics.lingpy.org/browse.php?community=cluster_271_remains, left overs	0	http://clics.lingpy.org/browse.php?community=network_remains, left overs_0&view=part	236	17	18	1025
List-2014-1280-205	1816	BESIDE	205	beside	edge	30	http://clics.lingpy.org/browse.php?community=cluster_30_edge	13	http://clics.lingpy.org/browse.php?community=network_beside_13&view=part	243	22	42	615
List-2014-1280-206	7	GATHER	206	collect, gather	choose	46	http://clics.lingpy.org/browse.php?community=cluster_46_choose	29	http://clics.lingpy.org/browse.php?community=network_collect, gather_29&view=part	306	93	151	18
List-2014-1280-207	371	PICK UP	207	pick up	choose	46	http://clics.lingpy.org/browse.php?community=cluster_46_choose	53	http://clics.lingpy.org/browse.php?community=network_pick up_53&view=part	248	40	120	53
List-2014-1280-208	1576	PILE UP	208	pile up	choose	46	http://clics.lingpy.org/browse.php?community=cluster_46_choose	12	http://clics.lingpy.org/browse.php?community=network_pile up_12&view=part	288	38	57	400
List-2014-1280-209	1743	JOIN	209	join, unite	choose	46	http://clics.lingpy.org/browse.php?community=cluster_46_choose	15	http://clics.lingpy.org/browse.php?community=network_join, unite_15&view=part	318	46	72	253
List-2014-1280-210	1359	SEPARATE	210	separate	share (distribute)	96	http://clics.lingpy.org/browse.php?community=cluster_96_share (distribute)	13	http://clics.lingpy.org/browse.php?community=network_separate_13&view=part	281	22	60	373
List-2014-1280-211	1119	DIVIDE	211	divide	share (distribute)	96	http://clics.lingpy.org/browse.php?community=cluster_96_share (distribute)	13	http://clics.lingpy.org/browse.php?community=network_divide_13&view=part	245	23	69	284
List-2014-1280-212	1156	OPEN	212	open	forgive	83	http://clics.lingpy.org/browse.php?community=cluster_83_forgive	9	http://clics.lingpy.org/browse.php?community=network_open_9&view=part	280	35	44	577
List-2014-1280-213	1046	SHUT	213	shut, close	cover	149	http://clics.lingpy.org/browse.php?community=cluster_149_cover	11	http://clics.lingpy.org/browse.php?community=network_shut, close_11&view=part	277	36	61	360
