ID	ENGLISH	NUMBER	IDS_ID	URL	FRENCH	PORTUGUESE	RUSSIAN	SPANISH	CHAPTER	SUBCODE	CONCEPTICON_ID	CONCEPTICON_GLOSS
Key-2016-1310-505	sugar	505	5-850	http://ids.clld.org/parameters/5-850	sucre	açúcar	сахар	azúcar	5	850	862	SUGAR
Key-2016-1310-506	milk (noun)	506	5-860	http://ids.clld.org/parameters/5-860	lait	leite	молоко	leche	5	860	635	MILK
Key-2016-1310-507	honey	507	5-840	http://ids.clld.org/parameters/5-840	miel	mel	мед	miel	5	840	942	HONEY
Key-2016-1310-508	chili pepper	508	5-821	http://ids.clld.org/parameters/5-821	piment	malagueta	острый перец	ají	5	821	919	CHILI PEPPER
Key-2016-1310-509	pepper	509	5-820	http://ids.clld.org/parameters/5-820	poivre	pimenta	перец	pimienta	5	820	1385	PEPPER
Key-2016-1310-510	salt	510	5-810	http://ids.clld.org/parameters/5-810	sel	sal	соль	sal	5	810	1274	SALT
Key-2016-1310-511	grease, fat	511	5-791	http://ids.clld.org/parameters/5-791	graisse, le gras	gordura	жир, сало	grasa	5	791	323	FAT (ORGANIC SUBSTANCE)
Key-2016-1310-512	oil	512	5-790	http://ids.clld.org/parameters/5-790	huile	azeite, óleo	растительное масло	aceite	5	790	1484	OIL (ORGANIC SUBSTANCE)
Key-2016-1310-513	olive	513	5-780	http://ids.clld.org/parameters/5-780	olive	azeitona	олива, маслина	aceituna, oliva	5	780	1154	OLIVE
Key-2016-1310-514	grape	514	5-760	http://ids.clld.org/parameters/5-760	raisin	uva	виноград	uva	5	760	920	GRAPE
Key-2016-1310-515	nut	515	5-770	http://ids.clld.org/parameters/5-770	noix	noz	орех	nuez	5	770	191	NUT
Key-2016-1310-516	fig	516	5-750	http://ids.clld.org/parameters/5-750	figue	figo	инжир, винная ягода, фига	higo	5	750	322	FIG
Key-2016-1310-517	bunch	517	5-712	http://ids.clld.org/parameters/5-712	botte	ramo, cacho	гроздь, пучок	racimo	5	712	1966	BUNCH
Key-2016-1310-518	fruit	518	5-710	http://ids.clld.org/parameters/5-710	fruit	fruta	фрукт	fruta	5	710	1507	FRUIT
Key-2016-1310-519	potato	519	5-700	http://ids.clld.org/parameters/5-700	pomme de terre	batata	картофель	papa	5	700	593	POTATO
Key-2016-1310-520	bean	520	5-660	http://ids.clld.org/parameters/5-660	haba, haricot	feijão	боб	frijol, poroto	5	660	832	BEAN
Key-2016-1310-521	vegetables	521	5-650	http://ids.clld.org/parameters/5-650	légumes	legumes, verduras	овощи	legumbres	5	650	924	VEGETABLES
Key-2016-1310-522	soup, broth	522	5-640	http://ids.clld.org/parameters/5-640	soupe, potage	sopa, caldo	суп	sopa	5	640	1547	SOUP
Key-2016-1310-523	sausage	523	5-630	http://ids.clld.org/parameters/5-630	saucisse	linguiça, chouriço	колбаса, сосиска	salchicha	5	630	1874	SAUSAGE
Key-2016-1310-524	meat	524	5-610	http://ids.clld.org/parameters/5-610	viande	carne	мясо	carne	5	610	634	MEAT
Key-2016-1310-525	pestle	525	5-590	http://ids.clld.org/parameters/5-590	pilon	mão de pilão, almofariz	пестик	mano de mortero	5	590	225	PESTLE
Key-2016-1310-526	mortar (2)	526	5-580	http://ids.clld.org/parameters/5-580	mortier	morteiro	ступка, ступа	mortero	5	580	224	MORTAR CRUSHER
Key-2016-1310-527	mill	527	5-570	http://ids.clld.org/parameters/5-570	moulin	moinho	мельница	molino	5	570	636	MILL
Key-2016-1310-528	crush, grind	528	5-560	http://ids.clld.org/parameters/5-560	écraser, broyer	esmagar, moer	давить, дробить	aplastar, moler	5	560	1033	GRIND
Key-2016-1310-529	meal, flour	529	5-550	http://ids.clld.org/parameters/5-550	farine	farinha	мука	harina	5	550	1594	FLOUR
Key-2016-1310-530	knead	530	5-540	http://ids.clld.org/parameters/5-540	pétrir	amassar	месить (тесто)	amasar	5	540	274	KNEAD
Key-2016-1310-531	dough	531	5-530	http://ids.clld.org/parameters/5-530	pâte	massa	тесто	masa	5	530	273	DOUGH
Key-2016-1310-532	bread	532	5-510	http://ids.clld.org/parameters/5-510	pain	pão	хлеб	pan	5	510	1368	BREAD
Key-2016-1310-533	stir, mix	533	5-490	http://ids.clld.org/parameters/5-490	mêler, mélanger	misturar, mexer	мешать, помешивать, смешивать	mezclar, mixturar	5	490	2017	MIX
Key-2016-1310-534	scrape	534	5-480	http://ids.clld.org/parameters/5-480	gratter, râper	raspar	скрести, тереть	raspar, rallar	5	480	1767	SCRAPE
Key-2016-1310-535	sieve, strain	535	5-470	http://ids.clld.org/parameters/5-470	passer	peneira, coador, coar	просеивать, процеживать	cribar, colar, cerner	5	470	3448	SIEVE OR STRAIN
Key-2016-1310-536	peel	536	5-460	http://ids.clld.org/parameters/5-460	peler, éplucher	descascar	чистить, отчищать (овощи, фрукты)	pelar	5	460	275	PEEL
Key-2016-1310-537	supper	537	5-450	http://ids.clld.org/parameters/5-450	souper, repas du soir	jantar, ceia	ужин	cena	5	450	1833	DINNER (SUPPER)
Key-2016-1310-538	dinner	538	5-440	http://ids.clld.org/parameters/5-440	dîner	jantar	обед	comida	5	440	1833	DINNER (SUPPER)
Key-2016-1310-539	lunch	539	5-430	http://ids.clld.org/parameters/5-430	déjeuner, repas de midi	almoço	второй завтрак	almuerzo	5	430	768	LUNCH
Key-2016-1310-540	breakfast	540	5-420	http://ids.clld.org/parameters/5-420	petit déjeuner	café da manhã, pequeno-almoço	завтрак	desayuno	5	420	1322	BREAKFAST
Key-2016-1310-541	meal (a)	541	5-410	http://ids.clld.org/parameters/5-410	repas	refeição	еда, принятие пищи	comida	5	410	1526	MEAL
Key-2016-1310-542	tongs	542	5-391	http://ids.clld.org/parameters/5-391	pinces	pinça	щипцы	tenazas	5	391	272	TONGS
Key-2016-1310-543	fork (2)	543	5-390	http://ids.clld.org/parameters/5-390	fourchette	garfo	вилка	tenedor	5	390	1302	FORK
Key-2016-1310-544	knife (2)	544	5-380	http://ids.clld.org/parameters/5-380	couteau (de table)	faca	нож	cuchillo (para cortar comida)	5	380	3210	KNIFE (FOR EATING)
Key-2016-1310-545	spoon	545	5-370	http://ids.clld.org/parameters/5-370	cuiller	colher	ложка	cuchara	5	370	1378	SPOON
Key-2016-1310-546	saucer	546	5-360	http://ids.clld.org/parameters/5-360	soucoupe	pires	блюдце	platillo	5	360	271	SAUCER
Key-2016-1310-547	cup, drinking vessel	547	5-350	http://ids.clld.org/parameters/5-350	tasse, coupe	xícara, chávena, copo	чашка, кубок	taza, copa	5	350	476	CUP
Key-2016-1310-548	bowl	548	5-330	http://ids.clld.org/parameters/5-330	bol	bacia, tigela	чаша	tazón	5	330	1530	BOWL
Key-2016-1310-549	pitcher, jug	549	5-340	http://ids.clld.org/parameters/5-340	cruche, broc	cântaro	кувшин	cántaro, jarro	5	340	270	JUG
Key-2016-1310-550	plate	550	5-320	http://ids.clld.org/parameters/5-320	assiette	prato	тарелка	plato	5	320	480	PLATE
Key-2016-1310-551	dish	551	5-310	http://ids.clld.org/parameters/5-310	plat	prato	блюдо, тарелка	plato, fuente	5	310	481	DISH
Key-2016-1310-552	pan	552	5-280	http://ids.clld.org/parameters/5-280	casserole	panela	кастрюля	cacerola, cazuela	5	280	31	PAN
Key-2016-1310-553	pot, cooking vessel	553	5-260	http://ids.clld.org/parameters/5-260	casserole, marmite	panela	горшок, котелок	olla	5	260	3653	COOKING POT
Key-2016-1310-554	kettle	554	5-270	http://ids.clld.org/parameters/5-270	bouilloire	chaleira	чайник	caldera	5	270	854	KETTLE
Key-2016-1310-555	bake	555	5-240	http://ids.clld.org/parameters/5-240	cuire au four	cozer no forno	печь (испечь)	hornear	5	240	183	BAKE
Key-2016-1310-556	oven	556	5-250	http://ids.clld.org/parameters/5-250	four	forno	печь (духовка)	horno	5	250	1143	OVEN
Key-2016-1310-557	roast, fry	557	5-230	http://ids.clld.org/parameters/5-230	rôtir, frire	assar, fritar, frigir	жарить	asar, freír	5	230	2146	ROAST OR FRY
Key-2016-1310-558	boil (vb)	558	5-220	http://ids.clld.org/parameters/5-220	bouillir	ferver	кипятить	hervir	5	220	792	BOIL (OF LIQUID)
Key-2016-1310-559	cook	559	5-210	http://ids.clld.org/parameters/5-210	cuire	cozinhar	варить	cocinar	5	210	1100	COOK (SOMETHING)
Key-2016-1310-560	choke	560	5-190	http://ids.clld.org/parameters/5-190	étouffer	sufocar	душить, вызывать удушье	sofocar	5	190	129	CHOKE
Key-2016-1310-561	swallow	561	5-181	http://ids.clld.org/parameters/5-181	avaler	tragar, engolir	глотать	tragar	5	181	897	SWALLOW
Key-2016-1310-562	chew	562	5-180	http://ids.clld.org/parameters/5-180	mastiquer, macher	mastigar, mascar	жевать	masticar	5	180	321	CHEW
Key-2016-1310-563	suck	563	5-160	http://ids.clld.org/parameters/5-160	sucer	chupar, sugar	сосать, впитывать	chupar	5	160	1421	SUCK
Key-2016-1310-564	thirst	564	5-150	http://ids.clld.org/parameters/5-150	soif	sede	жажда	sed	5	150	848	THIRST
Key-2016-1310-565	famine	565	5-141	http://ids.clld.org/parameters/5-141	famine, disette	fome	голод, голодание	hambre	5	141	199	FAMINE
Key-2016-1310-566	hunger	566	5-140	http://ids.clld.org/parameters/5-140	faim	estar com fome	голод	hambre	5	140	1864	HUNGER
Key-2016-1310-567	drink	567	5-130	http://ids.clld.org/parameters/5-130	boire	beber, tomar	пить	beber	5	130	1401	DRINK
Key-2016-1310-568	rotten	568	5-125	http://ids.clld.org/parameters/5-125	pourri	podre	гнилой	podrido	5	125	1728	ROTTEN
Key-2016-1310-569	green, unripe	569	5-124	http://ids.clld.org/parameters/5-124	vert	verde, imaturo	зеленый, неспелый, незрелый	inmaduro, no maduro, verde	5	124	1958	UNRIPE
Key-2016-1310-570	ripe	570	5-123	http://ids.clld.org/parameters/5-123	mûr	maduro	зрелый, спелый	maduro	5	123	178	RIPE
Key-2016-1310-571	raw	571	5-122	http://ids.clld.org/parameters/5-122	cru	cru	сырой	crudo	5	122	1959	RAW
Key-2016-1310-572	cooked	572	5-121	http://ids.clld.org/parameters/5-121	cuit	cozinhado, cozido	варёный	cocido, cocinado	5	121	269	COOKED
Key-2016-1310-573	food	573	5-120	http://ids.clld.org/parameters/5-120	nourriture	alimento	пища	comida	5	120	256	FOOD
Key-2016-1310-574	eat	574	5-110	http://ids.clld.org/parameters/5-110	manger	comer	есть, кушать	comer	5	110	1336	EAT
Key-2016-1310-575	naked, bare	575	4-990	http://ids.clld.org/parameters/4-990	nu	despido, nu	голый, обнаженный	desnudo	4	990	590	NAKED
Key-2016-1310-576	blind	576	4-970	http://ids.clld.org/parameters/4-970	aveugle	cego	слепой	ciego	4	970	1653	BLIND
Key-2016-1310-577	intoxicated	577	4-980	http://ids.clld.org/parameters/4-980	ivre	embriagado	пьяный	ebrio	4	980	1463	DRUNK
Key-2016-1310-578	mute	578	4-960	http://ids.clld.org/parameters/4-960	muet	mudo	немой	mudo	4	960	1666	MUTE
Key-2016-1310-579	deaf	579	4-950	http://ids.clld.org/parameters/4-950	sourd	surdo	глухой	sordo	4	950	996	DEAF
Key-2016-1310-580	bald	580	4-930	http://ids.clld.org/parameters/4-930	chauve	calvo	лысый	calvo	4	930	1125	BALD
Key-2016-1310-581	lame	581	4-940	http://ids.clld.org/parameters/4-940	boiteux	coxo	хромать	lisiado	4	940	320	LAME
Key-2016-1310-582	lazy	582	4-920	http://ids.clld.org/parameters/4-920	paresseux	preguiçoso	ленивый	perezoso	4	920	1564	LAZY
Key-2016-1310-583	rest	583	4-912	http://ids.clld.org/parameters/4-912	se reposer	descansar	отдыхать	descansar	4	912	168	REST
Key-2016-1310-584	tired, weary	584	4-910	http://ids.clld.org/parameters/4-910	fatigué	cansado, estafado	усталый, утомленный	cansado	4	910	1757	TIRED
Key-2016-1310-585	poison	585	4-890	http://ids.clld.org/parameters/4-890	poison	veneno	яд	veneno	4	890	655	POISON
Key-2016-1310-586	medicine, drug	586	4-880	http://ids.clld.org/parameters/4-880	remède, médecine	medicamento, remédio	лекарство, средство	medicina, remedio	4	880	1372	MEDICINE
Key-2016-1310-587	physician	587	4-870	http://ids.clld.org/parameters/4-870	médecin	médico	доктор, медик	doctor, médico	4	870	597	PHYSICIAN
Key-2016-1310-588	cure, heal	588	4-860	http://ids.clld.org/parameters/4-860	guérir	sarar, curar	лечить, исцелять	sanar, curar	4	860	499	CURE
Key-2016-1310-589	scar	589	4-858	http://ids.clld.org/parameters/4-858	cicatrice	cicatriz	шрам, рубец	cicatriz	4	858	497	SCAR
Key-2016-1310-590	pus	590	4-857	http://ids.clld.org/parameters/4-857	pus	pus	гной	pus	4	857	1808	PUS
Key-2016-1310-591	boil (noun)	591	4-856	http://ids.clld.org/parameters/4-856	furoncle	furúnculo	нарыв, фурункул	furúnculo, forúnculo	4	856	793	BOIL (OF SKIN)
Key-2016-1310-592	blister	592	4-855	http://ids.clld.org/parameters/4-855	ampoule	empola, bolha	волдырь, водяной пузырь	ampolla	4	855	1584	BLISTER
Key-2016-1310-593	itch	593	4-854	http://ids.clld.org/parameters/4-854	démangeaison	comichão, coceira	зуд	comezón	4	854	148	ITCH
Key-2016-1310-594	swelling	594	4-853	http://ids.clld.org/parameters/4-853	bosse, enflure	inchação	опухоль	hinchazón	4	853	1903	SWELLING
Key-2016-1310-595	bruise	595	4-852	http://ids.clld.org/parameters/4-852	contusion, bleu	ferimento	ушиб	cardenal, magulladura	4	852	1148	BRUISE
Key-2016-1310-596	wound, sore	596	4-850	http://ids.clld.org/parameters/4-850	blessure, plaie	ferida, chaga	рана, язва	herida, llaga	4	850	1109	WOUND
Key-2016-1310-597	cold (catarrh)	597	4-843	http://ids.clld.org/parameters/4-843	rhume	resfriado, gripe	простуда	catarro	4	843	102	COMMON COLD (DISEASE)
Key-2016-1310-598	goiter	598	4-842	http://ids.clld.org/parameters/4-842	goître	papo, papeira	зоб	bocio, coto	4	842	1957	GOITER
Key-2016-1310-599	fever	599	4-841	http://ids.clld.org/parameters/4-841	fièvre	febre	жар, лихорадить	fiebre	4	841	1534	FEVER
Key-2016-1310-600	sick, sickness	600	4-840	http://ids.clld.org/parameters/4-840	malade, maladie	doente, doença	больной, болезнь	enfermo, enfermedad	4	840	1847	SICK
Key-2016-1310-601	well, health	601	4-830	http://ids.clld.org/parameters/4-830	santé, en bonne santé	bem, saúde, são	здоровый, здоровье	sano, salud	4	830	1364	HEALTHY
Key-2016-1310-602	weak	602	4-820	http://ids.clld.org/parameters/4-820	faible	débil, fraco	слабый, хилый	débil	4	820	1601	WEAK
Key-2016-1310-603	strong, mighty, powerful	603	4-810	http://ids.clld.org/parameters/4-810	fort, puissant	forte, poderoso	сильный, могущественный	fuerte, poderoso	4	810	3188	MIGHTY OR POWERFUL OR STRONG
Key-2016-1310-604	grave, tomb	604	4-790	http://ids.clld.org/parameters/4-790	tombe, tombeau	túmulo, sepultura	могила	sepulcro	4	790	1773	GRAVE
Key-2016-1310-605	bury (the dead)	605	4-780	http://ids.clld.org/parameters/4-780	enterrer	enterrar	хоронить	sepultar	4	780	1719	BURY
Key-2016-1310-606	corpse	606	4-770	http://ids.clld.org/parameters/4-770	cadavre	cadáver	труп	cadáver	4	770	767	CORPSE
Key-2016-1310-607	kill	607	4-760	http://ids.clld.org/parameters/4-760	tuer	matar	убивать	matar	4	760	1417	KILL
Key-2016-1310-608	drowned	608	4-751	http://ids.clld.org/parameters/4-751	noyé	afogado	утонувший, утопленник	ahogado	4	751	3187	DROWNED
Key-2016-1310-609	die, dead	609	4-750	http://ids.clld.org/parameters/4-750	mourir, mort	morrer, morto	умереть, скончаться, мертвый	morir, muerto	4	750	2101	BE DEAD OR DIE
Key-2016-1310-610	live, living, life	610	4-740	http://ids.clld.org/parameters/4-740	vivre, vivant, vie	viver, vivo/a, vida	жить, живой, жизнь	vivir, vivo, vida	4	740	3184	BE ALIVE OR LIFE
Key-2016-1310-611	conceive	611	4-732	http://ids.clld.org/parameters/4-732	concevoir	conceber	зачать, забеременнеть	concebir	4	732	1087	CONCEIVE
Key-2016-1310-612	pregnant	612	4-730	http://ids.clld.org/parameters/4-730	enceinte	grávida (mulher), prenhe (fêmea)	беременная	embarazada (mujer), preñada (hembra)	4	730	1123	PREGNANT
Key-2016-1310-613	born (to be)	613	4-720	http://ids.clld.org/parameters/4-720	né, naître	nascer	родиться	nacer	4	720	1090	BE BORN
Key-2016-1310-614	beget (of father)	614	4-710	http://ids.clld.org/parameters/4-710	engendrer	gerar, emprenhar	порождать, рождать (об отце)	engendrar	4	710	1152	BEGET
Key-2016-1310-615	bathe	615	4-690	http://ids.clld.org/parameters/4-690	se baigner	tomar banho	купаться	bañar(se)	4	690	138	BATHE
Key-2016-1310-616	shiver	616	4-680	http://ids.clld.org/parameters/4-680	frissonner	tiritar, tremer	дрожать	temblar	4	680	52	SHIVER
Key-2016-1310-617	have sexual intercourse	617	4-670	http://ids.clld.org/parameters/4-670	faire l'amour	ter relações sexuais	вступать в половой контакт	tener relaciones sexuales	4	670	1785	HAVE SEX
Key-2016-1310-618	defecate	618	4-660	http://ids.clld.org/parameters/4-660	déféquer	defecar	испражняться	defecar, excremento (noun)	4	660	676	SHIT (DEFECATE)
Key-2016-1310-619	urinate	619	4-650	http://ids.clld.org/parameters/4-650	uriner	urinar	мочиться	orinar	4	650	592	PISS
Key-2016-1310-620	break wind	620	4-640	http://ids.clld.org/parameters/4-640	péter, pedo	peido	освободиться от газов	ventosear, flato	4	640	1159	FART
Key-2016-1310-621	wake up	621	4-630	http://ids.clld.org/parameters/4-630	se réveiller, s'eveiller	acordar	просыпаться	despertarse	4	630	1602	WAKE UP
Key-2016-1310-622	dream	622	4-620	http://ids.clld.org/parameters/4-620	rêver	sonhar	видеть сон, мечтать	soñar	4	620	1920	DREAM (SOMETHING)
Key-2016-1310-623	snore	623	4-612	http://ids.clld.org/parameters/4-612	ronfler	roncar, ressonar	храпеть	roncar	4	612	1983	SNORE
Key-2016-1310-624	sleep	624	4-610	http://ids.clld.org/parameters/4-610	dormir	dormir	спать	dormir	4	610	1585	SLEEP
Key-2016-1310-625	dribble	625	4-591	http://ids.clld.org/parameters/4-591	baver	babar	пускать слюну	gotear, babear	4	591	268	DRIBBLE
Key-2016-1310-626	lick	626	4-590	http://ids.clld.org/parameters/4-590	lécher	lamber	лизать	lamer	4	590	319	LICK
Key-2016-1310-627	bite	627	4-580	http://ids.clld.org/parameters/4-580	mordre	morder	кусать	morder	4	580	1403	BITE
Key-2016-1310-628	vomit	628	4-570	http://ids.clld.org/parameters/4-570	vomir	vomitar	страдать рвотой	vomitar	4	570	1278	VOMIT
Key-2016-1310-629	spit	629	4-560	http://ids.clld.org/parameters/4-560	cracher	cuspir	плевать(ся), плевок	escupir (saliva [noun])	4	560	1440	SPIT
Key-2016-1310-630	perspire	630	4-550	http://ids.clld.org/parameters/4-550	transpirer, suer	suar, transpirar	потеть	sudar	4	550	126	SWEAT (PERSPIRE)
Key-2016-1310-631	sneeze	631	4-540	http://ids.clld.org/parameters/4-540	éternuer	espirrar	чихать	estornudar	4	540	1621	SNEEZE
Key-2016-1310-632	cough	632	4-530	http://ids.clld.org/parameters/4-530	tousser	tossir	кашлять	toser	4	530	879	COUGH
Key-2016-1310-633	hiccough	633	4-521	http://ids.clld.org/parameters/4-521	hoqueter	soluço	икать	tener hipo	4	521	162	HICCOUGH
Key-2016-1310-634	yawn, gape	634	4-520	http://ids.clld.org/parameters/4-520	bailler	bocejar	зевать	bostezar	4	520	1028	YAWN
