ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS	OMW_URL
Borin-2015-1532-1111	303	ABSTAIN FROM FOOD	1111	S22.260	to fast	ss	fast%2:34:01::	abstain from certain foods, as for religious or medical reasons; &quot;Catholics sometimes fast during Lent&quot;	v01189604	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01189604-v
Borin-2015-1532-1112	1917	TIE	1112	S09.160	to tie	ss	tie%2:35:00::	fasten or secure with a rope, string, or cord; &quot;They tied their victim to the chair&quot;	v01285440	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01285440-v
Borin-2015-1532-1113	1974	CENTIPEDE	1113	S03.814	the centipede	iu	myriapoda%1:05:00::	n01786402	arthropods having the body composed of numerous double somites each with two pairs of legs: millipedes	n01786402	n
Borin-2015-1532-1114	789	PEOPLE	1114	S19.210	the people	ss	people%1:14:01::	the body of citizens of a state or country; &quot;the Spanish people&quot;	n08160276	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08160276-n
Borin-2015-1532-1115	1837	VULVA	1115	S04.4940	the vulva	ss	vulva%1:08:00::	external parts of the female genitalia	n05521636	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05521636-n
Borin-2015-1532-1116	1400	THIN (SLIM)	1116	S12.650	thin	ss	thin%3:00:01::	of relatively small extent from one surface to the opposite or in cross section; &quot;thin wire&quot;; &quot;a thin chiffon blouse&quot;; &quot;a thin book&quot;; &quot;a thin layer of paint&quot;	a02412164	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02412164-a
Borin-2015-1532-1117	1386	LION	1117	S03.720	the lion	ss	lion%1:05:00::	large gregarious predatory feline of Africa and India having a tawny coat with a shaggy mane in the male	n02129165	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02129165-n
Borin-2015-1532-1118	1607	HATE	1118	S16.410	to hate	ss	hate%2:37:00::	dislike intensely; feel antipathy or aversion towards; &quot;I hate Mexican food&quot;; &quot;She detests politicians&quot;	v01774136	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01774136-v
Borin-2015-1532-1119	599	DRIVER'S LICENSE	1119	S23.3400	the driver's license	ss	driver's_license%1:10:00::	a license authorizing the bearer to drive a motor vehicle	n06550206	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=06550206-n
Borin-2015-1532-1120	1096	SONG	1120	S23.6400	the song	ss	song%1:10:00::	a short musical composition with words; &quot;a successful musical must have at least three good songs&quot;	n07048000	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07048000-n
Borin-2015-1532-1121	23	RYE	1121	S08.450	the rye	ss	rye%1:20:00::	hardy annual cereal grass widely cultivated in northern Europe where its grain is the chief ingredient of black bread and in North America for forage and soil improvement	n12134025	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=12134025-n
Borin-2015-1532-1122	1804	BOMB	1122	S23.5750	the bomb	ss	bomb%1:06:00::	an explosive device fused to explode under specific conditions	n02866578	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02866578-n
Borin-2015-1532-1123	1616	CLOTH	1123	S06.210	the cloth	ss	cloth%1:06:00::	artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers; &quot;the fabric in the curtains was light and semitransparent&quot;; &quot;woven cloth originated in Mesopotamia around 5000 BC&quot;; &quot;she measured off enough material for a dress&quot;	n03309808	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03309808-n
Borin-2015-1532-1124	21	TASTE (SOMETHING)	1124	S15.310	to taste	ss	taste%2:39:02::	have flavor; taste of something	v02194286	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02194286-v
Borin-2015-1532-1125	12	MIDDAY	1125	S14.450	the midday	ss	midday%1:28:00::	the middle of the day	n15165490	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15165490-n
Borin-2015-1532-1126	1564	LAZY	1126	S04.920	lazy	ss	lazy%5:00:00:idle:00	disinclined to work or exertion; &quot;faineant kings under whose rule the country languished&quot;; &quot;an indolent hanger-on&quot;; &quot;too lazy to wash the dishes&quot;; &quot;shiftless idle youth&quot;; &quot;slothful employees&quot;; &quot;the unemployed are not necessarily work-shy&quot;	a00294579	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00294579-a
Borin-2015-1532-1127	211	CAST	1127	S09.630	to cast	ss	cast%2:36:00::	form by pouring (e.g., wax or hot metal) into a cast or mold; &quot;cast a bronze sculpture&quot;	v01662771	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01662771-v
Borin-2015-1532-1128	228	CARVE	1128	S09.810	to carve	ss	carve%2:35:01::	form by carving; &quot;Carve a flower from the ice&quot;	v01256157	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01256157-v
Borin-2015-1532-1129	1000	ANXIETY	1129	S16.330	the anxiety	ss	anxiety%1:12:00::	a vague unpleasant emotion that is experienced in anticipation of some (usually ill-defined) misfortune	n07523905	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07523905-n
Borin-2015-1532-1130	1013	FRESHWATER EEL	1130	S03.665	the freshwater eel	ss	freshwater_eel%1:05:00::	eels that live in fresh water as adults but return to sea to spawn; found in Europe and America; marketed both fresh and smoked	n02526818	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02526818-n
Borin-2015-1532-1131	1845	BALL	1131	S12.830	the ball	ss	ball%1:25:00::	an object with a spherical shape; &quot;a ball of fire&quot;	n13899404	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13899404-n
Borin-2015-1532-1132	1406	FAR	1132	S12.440	far	ss	far%4:02:00::	at or to or from a great distance in space; &quot;he traveled far&quot;; &quot;strayed far from home&quot;; &quot;sat far away from each other&quot;	r00101051	r	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00101051-r
Borin-2015-1532-1133	628	LEAF	1133	S08.560	the leaf	ui	leaf_blade%1:20:00::	especially a leaf of grass or the broad portion of a leaf as distinct from the petiole	n13131883	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=13131883-n
Borin-2015-1532-1134	684	OWN	1134	S11.120	to own	ss	own%2:40:00::	have ownership or possession of; &quot;He owns three houses in Florida&quot;; &quot;How many cars does she have?&quot;	v02204692	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02204692-v
Borin-2015-1532-1135	761	COVER	1135	S12.260	to cover	ss	cover%2:35:00::	provide with a covering or cause to be covered; &quot;cover her face with a handkerchief&quot;; &quot;cover the child with a blanket&quot;; &quot;cover the grave with flowers&quot;	v01332730	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01332730-v
Borin-2015-1532-1136	736	YARD	1136	S07.150	the yard or court	ui	court%1:06:00::	an area wholly or partly surrounded by walls or buildings; &quot;the house was built around an inner court&quot;	n03120198	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03120198-n
Borin-2015-1532-1137	1856	SOFT	1137	S15.750	soft	ss	soft%3:00:01::	yielding readily to pressure or weight	a01152746	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01152746-a
Borin-2015-1532-1138	1251	BELLY	1138	S04.4310	the belly	ss	belly%1:08:00::	the region of the body of a vertebrate between the thorax and the pelvis	n05556943	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05556943-n
Borin-2015-1532-1139	1210	HEAVY	1139	S15.810	heavy	ss	heavy%3:00:01::	of comparatively great physical weight or density; &quot;a heavy load&quot;; &quot;lead is a heavy metal&quot;; &quot;heavy mahogany furniture&quot;	a01184932	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01184932-a
Borin-2015-1532-1140	1820	BEAR	1140	S03.730	the bear	ss	bear%1:05:00::	massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws	n02131653	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02131653-n
Borin-2015-1532-1141	1468	LOOK FOR	1141	S11.310	to look for	ss	look_for%2:35:00::	try to locate or discover, or try to establish the existence of; &quot;The police are searching for clues&quot;; &quot;They are searching for the missing man in the entire county&quot;	v01315613	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01315613-v
Borin-2015-1532-1142	1394	BONE	1142	S04.160	the bone	ss	bone%1:08:00::	rigid connective tissue that makes up the skeleton of vertebrates	n05269901	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05269901-n
Borin-2015-1532-1143	369	OWE	1143	S11.630	to owe	ss	owe%2:40:00::	be in debt; &quot;She owes me $200&quot;; &quot;I still owe for the car&quot;; &quot;The thesis owes much to his adviser&quot;	v02253956	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02253956-v
Borin-2015-1532-1144	688	LUNG	1144	S04.441	the lung	ss	lung%1:08:00::	either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood	n05387544	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05387544-n
Borin-2015-1532-1145	1382	NEEDLE (FOR SEWING)	1145	S06.360	the needle(1)	ss	needle%1:06:00::	a sharp pointed implement (usually steel)	n03816136	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03816136-n
Borin-2015-1532-1146	8	CURSE	1146	S22.240	to curse	ss	curse%2:32:01::	wish harm upon; invoke evil upon; &quot;The bad witch cursed the child&quot;	v00865958	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00865958-v
Borin-2015-1532-1147	1353	HOUR	1147	S14.510	the hour	ss	hour%1:28:00::	a period of time equal to 1/24th of a day; &quot;the job will take more than an hour&quot;	n15227846	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15227846-n
Borin-2015-1532-1148	1498	TWO	1148	S13.0200	two	ss	two%5:00:00:cardinal:00	being one more than one; &quot;he received two messages&quot;	a02186470	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02186470-a
Borin-2015-1532-1149	1792	PERJURY	1149	S21.470	the perjury	ss	perjury%1:04:00::	criminal offense of making false statements under oath	n00772381	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00772381-n
Borin-2015-1532-1150	1794	FURROW	1150	S08.212	the furrow	ss	furrow%1:06:00::	a long shallow trench in the ground (especially one made by a plow)	n03406966	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03406966-n
Borin-2015-1532-1151	1100	COOK (SOMETHING)	1151	S05.210	to cook	ss	cook%2:36:00::	prepare for eating by applying heat; &quot;Cook me dinner, please&quot;; &quot;can you make me an omelette?&quot;; &quot;fix breakfast for the guests, please&quot;	v01664172	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01664172-v
Borin-2015-1532-1152	299	SCOLD	1152	S18.390	to scold	ss	scold%2:32:00::	censure severely or angrily; &quot;The mother scolded the child for entering a stranger's car&quot;; &quot;The deputy ragged the Prime Minister&quot;; &quot;The customer dressed down the waiter for bringing cold soup&quot;	v00824767	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00824767-v
Borin-2015-1532-1153	1483	NINE	1153	S13.0900	nine	ss	nine%5:00:00:cardinal:00	denoting a quantity consisting of one more than eight and one less than ten	a02187161	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02187161-a
Borin-2015-1532-1154	798	JAW	1154	S04.207	the jaw	ss	jaw%1:08:00::	the part of the skull of a vertebrate that frames the mouth and holds the teeth	n05546040	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05546040-n
Borin-2015-1532-1155	197	OTHER	1155	S24.1100	other	ss	other%3:00:00::	not the same one or ones already mentioned or implied; &quot;today isn't any other day&quot;- the White Queen; &quot;the construction of highways and other public works&quot;; &quot;he asked for other employment&quot;; &quot;any other person would tell the truth&quot;; &quot;his other books are still in storage&quot;; &quot;then we looked at the other house&quot;; &quot;hearing was good in his other ear&quot;; &quot;the other sex&quot;; &quot;she lived on the other side of the street from me&quot;; &quot;went in the other direction&quot;	a02069355	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02069355-a
Borin-2015-1532-1156	1469	WEEK	1156	S14.610	the week	ss	week%1:28:00::	any period of seven consecutive days; &quot;it rained for a week&quot;	n15169873	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15169873-n
Borin-2015-1532-1157	1063	NEPHEW	1157	S02.530	the nephew	ss	nephew%1:18:00::	a son of your brother or sister	n10353355	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10353355-n
Borin-2015-1532-1158	90	INNOCENT	1158	S21.360	innocent	ss	innocent%3:00:00::	free from evil or guilt; &quot;an innocent child&quot;; &quot;the principle that one is innocent until proved guilty&quot;	a01319874	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01319874-a
Borin-2015-1532-1159	840	CORMORANT	1159	S03.5970	the cormorant	ss	cormorant%1:05:00::	large voracious dark-colored long-necked seabird with a distensible pouch for holding fish; used in Asia to catch fish	n02054036	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02054036-n
Borin-2015-1532-1160	268	DRIBBLE	1160	S04.591	to dribble	ss	dribble%2:29:00::	let saliva drivel from the mouth; &quot;The baby drooled&quot;	v00102974	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00102974-v
Borin-2015-1532-1161	1909	SHAKE	1161	S10.260	to shake	ss	shake%2:30:01::	shake%2:38:00::	move or cause to move back and forth; &quot;The chemist shook the flask vigorously&quot;; &quot;My hands were shaking&quot;	v00559556	v
Borin-2015-1532-1162	683	PERSON	1162	S02.100	the person	ss	person%1:03:00::	a human being; &quot;there was too much for one person to do&quot;	n00007846	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00007846-n
Borin-2015-1532-1163	607	GRASSHOPPER	1163	S03.930	the grasshopper	ss	grasshopper%1:05:00::	terrestrial plant-eating insect with hind legs adapted for leaping	n02226429	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02226429-n
Borin-2015-1532-1164	686	EASY	1164	S17.460	easy	ui	simple%5:00:00:easy:01	easy and not involved or complicated; &quot;an elementary problem in statistics&quot;; &quot;elementary, my dear Watson&quot;; &quot;a simple game&quot;; &quot;found an uncomplicated solution to the problem&quot;	a00750296	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00750296-a
Borin-2015-1532-1165	1805	INJECTION	1165	S23.2300	the injection	ss	injection%1:04:01::	the act of putting a liquid into the body by means of a syringe; &quot;the nurse gave him a flu shot&quot;	n00697365	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00697365-n
Borin-2015-1532-1166	1274	SALT	1166	S05.810	the salt	ss	salt%1:13:00::	white crystalline form of especially sodium chloride used to season and preserve food	n07813107	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07813107-n
Borin-2015-1532-1167	333	PLAIT	1167	S06.921	the plait/braid	ui	braid%1:08:00::	a hairdo formed by braiding or twisting the hair	n05259512	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=05259512-n
Borin-2015-1532-1168	359	POTTER	1168	S09.710	the potter	ss	potter%1:18:00::	a craftsman who shapes pottery on a potter's wheel and bakes them it a kiln	n10460806	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=10460806-n
Borin-2015-1532-1169	700	CARRY	1169	S10.610	to carry	ss	carry%2:35:02::	move while supporting, either in a vehicle or in one's hands or on one's body; &quot;You must carry your camping gear&quot;; &quot;carry the suitcases to the car&quot;; &quot;This train is carrying nuclear waste&quot;; &quot;These pipes carry waste water into the river&quot;	v01449974	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01449974-v
Borin-2015-1532-1170	1712	OATH	1170	S21.250	the oath	ss	oath%1:10:02::	a solemn promise, usually invoking a divine witness, regarding your future acts or behavior; &quot;they took an oath of allegiance&quot;	n07226841	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=07226841-n
Borin-2015-1532-1171	328	GRASS-SKIRT	1171	S06.461	the grass-skirt	ss	grass_skirt%1:06:00::	a skirt made of long blades of grass	n03454442	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03454442-n
Borin-2015-1532-1172	1629	EVENING	1172	S14.460	the evening	ss	evening%1:28:00::	the latter part of the day (the period of decreasing daylight from late afternoon until nightfall); &quot;he enjoyed the evening light across the lake&quot;	n15166462	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=15166462-n
Borin-2015-1532-1173	1450	ROOM	1173	S07.210	the room	ss	room%1:06:00::	an area within a building enclosed by walls and floor and ceiling; &quot;the rooms were very small but they had a nice view&quot;	n04105893	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=04105893-n
Borin-2015-1532-1174	474	DRESS	1174	S06.420	the (woman's) dress	ss	dress%1:06:00::	a one-piece garment for a woman; has skirt and bodice	n03236735	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=03236735-n
Borin-2015-1532-1175	1264	CHANGE	1175	S12.930	to change	ss	change%2:30:01::	cause to change; make different; cause a transformation; &quot;The advent of the automobile may have altered the growth pattern of the city&quot;; &quot;The discussion has changed my thinking about the issue&quot;	v00126264	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=00126264-v
Borin-2015-1532-1176	2263	MALE (OF ANIMAL)	1176	S02.230	male(1)	ss	male%5:00:01:male:00	for or pertaining to or composed of men or boys; &quot;the male lead&quot;; &quot;the male population&quot;	a01477077	a	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=01477077-a
Borin-2015-1532-1177	1062	LAW	1177	S21.110	the law	ss	law%1:14:00::	the collection of rules imposed by authority; &quot;civilization presupposes respect for the law&quot;; &quot;the great problem for jurisprudence to allow freedom while enforcing order&quot;	n08441203	n	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=08441203-n
Borin-2015-1532-1178	1413	PLAY	1178	S16.260	to play	ui	play%2:41:03::	be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; &quot;The kids were playing outside all day&quot;; &quot;I used to play with trucks as a little girl&quot;	v02418686	v	http://compling.hss.ntu.edu.sg/omw/cgi-bin/wn-gridx.cgi?synset=02418686-v
