ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH
Rzymski-2020-1647-1251	1251	406	OLD MAN	OLD MAN
Rzymski-2020-1647-1252	1252	407	MANIOC BREAD	MANIOC BREAD
Rzymski-2020-1647-1253	1253	408	MEN'S HOUSE	MEN'S HOUSE
Rzymski-2020-1647-1254	1254	409	FORKED BRANCH	FORKED BRANCH
Rzymski-2020-1647-1255	1255	410	YAM	YAM
Rzymski-2020-1647-1256	1256	411	GOURD	GOURD
Rzymski-2020-1647-1257	1257	412	CARRY IN HAND	CARRY IN HAND
Rzymski-2020-1647-1258	1258	413	CARRY ON SHOULDER	CARRY ON SHOULDER
Rzymski-2020-1647-1259	1259	414	CARRY ON HEAD	CARRY ON HEAD
Rzymski-2020-1647-1260	1260	415	CARRY UNDER ARM	CARRY UNDER ARM
Rzymski-2020-1647-1261	1261	416	OUTRIGGER	OUTRIGGER
Rzymski-2020-1647-1262	1262	418	FOR A LONG TIME	FOR A LONG TIME
Rzymski-2020-1647-1263	1263	419	SEVERE	SEVERE
Rzymski-2020-1647-1264	1264	42	STINKING	STINKING
Rzymski-2020-1647-1265	1265	420	FOREST	FOREST
Rzymski-2020-1647-1266	1266	421	RETREAT	RETREAT
Rzymski-2020-1647-1267	1267	424	MARRIED MAN	MARRIED MAN
Rzymski-2020-1647-1268	1268	425	BE LATE	BE LATE
Rzymski-2020-1647-1269	1269	426	MARRIED WOMAN	MARRIED WOMAN
Rzymski-2020-1647-1270	1270	427	YOUNGER SIBLING	YOUNGER SIBLING
Rzymski-2020-1647-1271	1271	43	LEAD (GUIDE)	LEAD (GUIDE)
Rzymski-2020-1647-1272	1272	431	UPPER ARM	UPPER ARM
Rzymski-2020-1647-1273	1273	435	COLLARED PECCARY	COLLARED PECCARY
Rzymski-2020-1647-1274	1274	436	WHITE-LIPPED PECCARY	WHITE-LIPPED PECCARY
Rzymski-2020-1647-1275	1275	437	GUAN	GUAN
Rzymski-2020-1647-1276	1276	44	INJURE	INJURE
Rzymski-2020-1647-1277	1277	442	FRONT TOOTH (INCISOR)	FRONT TOOTH (INCISOR)
Rzymski-2020-1647-1278	1278	443	TIP (OF TONGUE)	TIP (OF TONGUE)
Rzymski-2020-1647-1279	1279	444	LONG HAIR	LONG HAIR
Rzymski-2020-1647-1280	1280	445	UPPER BACK	UPPER BACK
Rzymski-2020-1647-1281	1281	446	LOWER ARM	LOWER ARM
Rzymski-2020-1647-1282	1282	447	LOWER LEG	LOWER LEG
Rzymski-2020-1647-1283	1283	448	STORM CLOUDS	STORM CLOUDS
Rzymski-2020-1647-1284	1284	449	CORN FIELD	CORN FIELD
Rzymski-2020-1647-1285	1285	45	EVIL	EVIL
Rzymski-2020-1647-1286	1286	452	DRY SEASON	DRY SEASON
Rzymski-2020-1647-1287	1287	46	HOLLOW OUT	HOLLOW OUT
Rzymski-2020-1647-1288	1288	460	BREAK (OF ROPE)	BREAK (OF ROPE)
Rzymski-2020-1647-1289	1289	474	DRESS	DRESS
Rzymski-2020-1647-1290	1290	476	CUP	CUP
Rzymski-2020-1647-1291	1291	477	LATE	LATE
Rzymski-2020-1647-1292	1292	478	LIP	LIP
Rzymski-2020-1647-1293	1293	479	GROW	GROW
Rzymski-2020-1647-1294	1294	48	BE SILENT	BE SILENT
Rzymski-2020-1647-1295	1295	480	PLATE	PLATE
Rzymski-2020-1647-1296	1296	481	DISH	DISH
Rzymski-2020-1647-1297	1297	484	CONDEMN	CONDEMN
Rzymski-2020-1647-1298	1298	485	DISAPPEAR	DISAPPEAR
Rzymski-2020-1647-1299	1299	487	SHY	SHY
Rzymski-2020-1647-1300	1300	488	MANNER	MANNER
Rzymski-2020-1647-1301	1301	489	KIDNEY	KIDNEY
Rzymski-2020-1647-1302	1302	49	REFUSE	REFUSE
Rzymski-2020-1647-1303	1303	490	DESCENDANTS	DESCENDANTS
Rzymski-2020-1647-1304	1304	492	THREE	THREE
Rzymski-2020-1647-1305	1305	493	FIVE	FIVE
Rzymski-2020-1647-1306	1306	497	SCAR	SCAR
Rzymski-2020-1647-1307	1307	498	CALF OF LEG	CALF OF LEG
Rzymski-2020-1647-1308	1308	499	CURE	CURE
Rzymski-2020-1647-1309	1309	501	LIFT	LIFT
Rzymski-2020-1647-1310	1310	502	NAIL (TOOL)	NAIL (TOOL)
Rzymski-2020-1647-1311	1311	504	LEARN	LEARN
Rzymski-2020-1647-1312	1312	505	PARENTS	PARENTS
Rzymski-2020-1647-1313	1313	506	MAIZE	MAIZE
Rzymski-2020-1647-1314	1314	509	CERTAIN	CERTAIN
Rzymski-2020-1647-1315	1315	52	SHIVER	SHIVER
Rzymski-2020-1647-1316	1316	522	WOLF	WOLF
Rzymski-2020-1647-1317	1317	525	BLOOD VESSEL	BLOOD VESSEL
Rzymski-2020-1647-1318	1318	526	HOWL	HOWL
Rzymski-2020-1647-1319	1319	53	SPIRIT	SPIRIT
Rzymski-2020-1647-1320	1320	531	HOW MUCH	HOW MUCH
Rzymski-2020-1647-1321	1321	539	NEST	NEST
Rzymski-2020-1647-1322	1322	55	WHISPER	WHISPER
Rzymski-2020-1647-1323	1323	554	HINDER	HINDER
Rzymski-2020-1647-1324	1324	56	BAD LUCK	BAD LUCK
Rzymski-2020-1647-1325	1325	568	RISE (MOVE UPWARDS)	RISE (MOVE UPWARDS)
Rzymski-2020-1647-1326	1326	569	SPOIL (BECOME SPOILED)	SPOIL (BECOME SPOILED)
Rzymski-2020-1647-1327	1327	570	STAND UP	STAND UP
Rzymski-2020-1647-1328	1328	573	SWAY	SWAY
Rzymski-2020-1647-1329	1329	576	DANDRUFF	DANDRUFF
Rzymski-2020-1647-1330	1330	578	KISS	KISS
Rzymski-2020-1647-1331	1331	579	BATTLE	BATTLE
Rzymski-2020-1647-1332	1332	580	FUR	FUR
Rzymski-2020-1647-1333	1333	581	COME BACK	COME BACK
Rzymski-2020-1647-1334	1334	582	LEND	LEND
Rzymski-2020-1647-1335	1335	584	DIFFICULT	DIFFICULT
Rzymski-2020-1647-1336	1336	585	BOOT	BOOT
Rzymski-2020-1647-1337	1337	586	GARDEN	GARDEN
Rzymski-2020-1647-1338	1338	587	ANT	ANT
Rzymski-2020-1647-1339	1339	588	BROKEN	BROKEN
Rzymski-2020-1647-1340	1340	59	ELECTRICITY	ELECTRICITY
Rzymski-2020-1647-1341	1341	590	NAKED	NAKED
Rzymski-2020-1647-1342	1342	592	PISS	PISS
Rzymski-2020-1647-1343	1343	593	POTATO	POTATO
Rzymski-2020-1647-1344	1344	594	PIECE	PIECE
Rzymski-2020-1647-1345	1345	597	PHYSICIAN	PHYSICIAN
Rzymski-2020-1647-1346	1346	598	SHELL	SHELL
Rzymski-2020-1647-1347	1347	60	OAT	OAT
Rzymski-2020-1647-1348	1348	601	LIE (MISLEAD)	LIE (MISLEAD)
Rzymski-2020-1647-1349	1349	602	HIDE (CONCEAL)	HIDE (CONCEAL)
Rzymski-2020-1647-1350	1350	603	COAT	COAT
Rzymski-2020-1647-1351	1351	604	GLASS	GLASS
Rzymski-2020-1647-1352	1352	605	GRAIN	GRAIN
Rzymski-2020-1647-1353	1353	606	GRASS	GRASS
Rzymski-2020-1647-1354	1354	610	PORT	PORT
Rzymski-2020-1647-1355	1355	611	HARVEST	HARVEST
Rzymski-2020-1647-1356	1356	612	HEAT	HEAT
Rzymski-2020-1647-1357	1357	613	HIGH TIDE	HIGH TIDE
Rzymski-2020-1647-1358	1358	614	HILL	HILL
Rzymski-2020-1647-1359	1359	615	HORSE	HORSE
Rzymski-2020-1647-1360	1360	617	ICE	ICE
Rzymski-2020-1647-1361	1361	618	PRECIPICE	PRECIPICE
Rzymski-2020-1647-1362	1362	619	ANIMAL	ANIMAL
Rzymski-2020-1647-1363	1363	620	INSECT	INSECT
Rzymski-2020-1647-1364	1364	621	IRON	IRON
Rzymski-2020-1647-1365	1365	622	ISLAND	ISLAND
Rzymski-2020-1647-1366	1366	623	LAGOON	LAGOON
Rzymski-2020-1647-1367	1367	624	LAKE	LAKE
Rzymski-2020-1647-1368	1368	626	LAND	LAND
Rzymski-2020-1647-1369	1369	627	LEAD (CHEMICAL ELEMENT)	LEAD (CHEMICAL ELEMENT)
Rzymski-2020-1647-1370	1370	628	LEAF	LEAF
Rzymski-2020-1647-1371	1371	629	LEATHER	LEATHER
Rzymski-2020-1647-1372	1372	630	LIGHT (RADIATION)	LIGHT (RADIATION)
Rzymski-2020-1647-1373	1373	631	LIVESTOCK	LIVESTOCK
Rzymski-2020-1647-1374	1374	632	LIZARD	LIZARD
Rzymski-2020-1647-1375	1375	633	MARKET	MARKET
Rzymski-2020-1647-1376	1376	634	MEAT	MEAT
Rzymski-2020-1647-1377	1377	635	MILK	MILK
Rzymski-2020-1647-1378	1378	636	MILL	MILL
Rzymski-2020-1647-1379	1379	639	MOUNTAIN	MOUNTAIN
Rzymski-2020-1647-1380	1380	64	PIN	PIN
Rzymski-2020-1647-1381	1381	640	MUD	MUD
Rzymski-2020-1647-1382	1382	642	MUSIC	MUSIC
Rzymski-2020-1647-1383	1383	643	NEED (NOUN)	NEED (NOUN)
Rzymski-2020-1647-1384	1384	644	OAK	OAK
Rzymski-2020-1647-1385	1385	645	OCEAN	OCEAN
Rzymski-2020-1647-1386	1386	646	ASH	ASH
Rzymski-2020-1647-1387	1387	647	PAINT (PIGMENTS)	PAINT (PIGMENTS)
Rzymski-2020-1647-1388	1388	648	PAPER	PAPER
Rzymski-2020-1647-1389	1389	649	PASTURE	PASTURE
Rzymski-2020-1647-1390	1390	650	PETROLEUM	PETROLEUM
Rzymski-2020-1647-1391	1391	652	PLAIN	PLAIN
Rzymski-2020-1647-1392	1392	653	PLANT (VEGETATION)	PLANT (VEGETATION)
Rzymski-2020-1647-1393	1393	655	POISON	POISON
Rzymski-2020-1647-1394	1394	657	PRICE	PRICE
Rzymski-2020-1647-1395	1395	658	RAIN (PRECIPITATION)	RAIN (PRECIPITATION)
Rzymski-2020-1647-1396	1396	659	REED	REED
Rzymski-2020-1647-1397	1397	66	KNEEL	KNEEL
Rzymski-2020-1647-1398	1398	660	REEF	REEF
Rzymski-2020-1647-1399	1399	663	BAY	BAY
Rzymski-2020-1647-1400	1400	665	BEE	BEE
Rzymski-2020-1647-1401	1401	666	RIVER	RIVER
Rzymski-2020-1647-1402	1402	667	ROAD	ROAD
Rzymski-2020-1647-1403	1403	67	EMBERS	EMBERS
Rzymski-2020-1647-1404	1404	670	ROOT	ROOT
Rzymski-2020-1647-1405	1405	671	SAND	SAND
Rzymski-2020-1647-1406	1406	672	EARLY	EARLY
Rzymski-2020-1647-1407	1407	674	MOUTH	MOUTH
Rzymski-2020-1647-1408	1408	675	FAECES (EXCREMENT)	FAECES (EXCREMENT)
Rzymski-2020-1647-1409	1409	676	SHIT (DEFECATE)	SHIT (DEFECATE)
Rzymski-2020-1647-1410	1410	677	AXE	AXE
Rzymski-2020-1647-1411	1411	678	BEARD	BEARD
Rzymski-2020-1647-1412	1412	679	BRIGHT	BRIGHT
Rzymski-2020-1647-1413	1413	680	BREAK (DESTROY OR GET DESTROYED)	BREAK (DESTROY OR GET DESTROYED)
Rzymski-2020-1647-1414	1414	681	DESTROY	DESTROY
Rzymski-2020-1647-1415	1415	682	SIDE	SIDE
Rzymski-2020-1647-1416	1416	683	PERSON	PERSON
Rzymski-2020-1647-1417	1417	684	OWN	OWN
Rzymski-2020-1647-1418	1418	686	EASY	EASY
Rzymski-2020-1647-1419	1419	687	NOTHING	NOTHING
Rzymski-2020-1647-1420	1420	688	LUNG	LUNG
Rzymski-2020-1647-1421	1421	689	BETWEEN	BETWEEN
Rzymski-2020-1647-1422	1422	690	BOTTOM	BOTTOM
Rzymski-2020-1647-1423	1423	691	SEASON	SEASON
Rzymski-2020-1647-1424	1424	692	BRING	BRING
Rzymski-2020-1647-1425	1425	694	GET	GET
Rzymski-2020-1647-1426	1426	695	GO	GO
Rzymski-2020-1647-1427	1427	698	WISE	WISE
Rzymski-2020-1647-1428	1428	7	GATHER	GATHER
Rzymski-2020-1647-1429	1429	70	BRACKISH	BRACKISH
Rzymski-2020-1647-1430	1430	700	CARRY	CARRY
Rzymski-2020-1647-1431	1431	701	SLOW	SLOW
Rzymski-2020-1647-1432	1432	702	CATCH	CATCH
Rzymski-2020-1647-1433	1433	703	SOON	SOON
Rzymski-2020-1647-1434	1434	704	CLEAN	CLEAN
Rzymski-2020-1647-1435	1435	705	GO UP (ASCEND)	GO UP (ASCEND)
Rzymski-2020-1647-1436	1436	706	DARK	DARK
Rzymski-2020-1647-1437	1437	707	REMEMBER	REMEMBER
Rzymski-2020-1647-1438	1438	708	SHINE	SHINE
Rzymski-2020-1647-1439	1439	709	TEACH	TEACH
Rzymski-2020-1647-1440	1440	710	WHEEL	WHEEL
Rzymski-2020-1647-1441	1441	711	TALL	TALL
Rzymski-2020-1647-1442	1442	712	RICH	RICH
Rzymski-2020-1647-1443	1443	713	STEAL	STEAL
Rzymski-2020-1647-1444	1444	714	SEED	SEED
Rzymski-2020-1647-1445	1445	715	SHOUT	SHOUT
Rzymski-2020-1647-1446	1446	716	GROAN	GROAN
Rzymski-2020-1647-1447	1447	717	SWEET	SWEET
Rzymski-2020-1647-1448	1448	718	PAY	PAY
Rzymski-2020-1647-1449	1449	719	FIND	FIND
Rzymski-2020-1647-1450	1450	72	CLAW	CLAW
Rzymski-2020-1647-1451	1451	720	GOOD LUCK	GOOD LUCK
Rzymski-2020-1647-1452	1452	721	LOW	LOW
Rzymski-2020-1647-1453	1453	722	ATTACK	ATTACK
Rzymski-2020-1647-1454	1454	723	PLACE (POSITION)	PLACE (POSITION)
Rzymski-2020-1647-1455	1455	724	READ	READ
Rzymski-2020-1647-1456	1456	727	WHICH	WHICH
Rzymski-2020-1647-1457	1457	728	FIRST	FIRST
Rzymski-2020-1647-1458	1458	729	DAWN	DAWN
Rzymski-2020-1647-1459	1459	73	BEAK	BEAK
Rzymski-2020-1647-1460	1460	730	SNAKE	SNAKE
Rzymski-2020-1647-1461	1461	731	BEVERAGE	BEVERAGE
Rzymski-2020-1647-1462	1462	733	EARN	EARN
Rzymski-2020-1647-1463	1463	734	MAKE	MAKE
Rzymski-2020-1647-1464	1464	736	YARD	YARD
Rzymski-2020-1647-1465	1465	737	LIGHT (IGNITE)	LIGHT (IGNITE)
Rzymski-2020-1647-1466	1466	738	THING	THING
Rzymski-2020-1647-1467	1467	739	FEED	FEED
Rzymski-2020-1647-1468	1468	740	SHIP	SHIP
Rzymski-2020-1647-1469	1469	741	DRIVE	DRIVE
Rzymski-2020-1647-1470	1470	742	END (OF SPACE)	END (OF SPACE)
Rzymski-2020-1647-1471	1471	743	END (OF TIME)	END (OF TIME)
Rzymski-2020-1647-1472	1472	744	EGG	EGG
Rzymski-2020-1647-1473	1473	745	SHELF	SHELF
Rzymski-2020-1647-1474	1474	746	SHOP	SHOP
Rzymski-2020-1647-1475	1475	748	SOW SEEDS	SOW SEEDS
Rzymski-2020-1647-1476	1476	749	ENTER	ENTER
Rzymski-2020-1647-1477	1477	750	DROP	DROP
Rzymski-2020-1647-1478	1478	752	STORE	STORE
Rzymski-2020-1647-1479	1479	753	PUPIL (STUDENT)	PUPIL (STUDENT)
Rzymski-2020-1647-1480	1480	754	HURRY	HURRY
Rzymski-2020-1647-1481	1481	755	DENY	DENY
Rzymski-2020-1647-1482	1482	757	BUTTON	BUTTON
Rzymski-2020-1647-1483	1483	759	SILVER	SILVER
Rzymski-2020-1647-1484	1484	76	YOUNG MAN	YOUNG MAN
Rzymski-2020-1647-1485	1485	760	KNOT	KNOT
Rzymski-2020-1647-1486	1486	761	COVER	COVER
Rzymski-2020-1647-1487	1487	762	OUTSIDE	OUTSIDE
Rzymski-2020-1647-1488	1488	763	SKIN	SKIN
Rzymski-2020-1647-1489	1489	765	MOVE	MOVE
Rzymski-2020-1647-1490	1490	767	CORPSE	CORPSE
Rzymski-2020-1647-1491	1491	768	LUNCH	LUNCH
Rzymski-2020-1647-1492	1492	769	ROOF	ROOF
Rzymski-2020-1647-1493	1493	77	YOUNG WOMAN	YOUNG WOMAN
Rzymski-2020-1647-1494	1494	770	EARRING	EARRING
Rzymski-2020-1647-1495	1495	772	BELT	BELT
Rzymski-2020-1647-1496	1496	773	HAVE	HAVE
Rzymski-2020-1647-1497	1497	777	FLUTE	FLUTE
Rzymski-2020-1647-1498	1498	778	SMOKE (EXHAUST)	SMOKE (EXHAUST)
Rzymski-2020-1647-1499	1499	779	PART	PART
Rzymski-2020-1647-1500	1500	78	THAT	THAT
Rzymski-2020-1647-1501	1501	781	FEAR (FRIGHT)	FEAR (FRIGHT)
Rzymski-2020-1647-1502	1502	782	DEFEAT	DEFEAT
Rzymski-2020-1647-1503	1503	783	VICTORY	VICTORY
Rzymski-2020-1647-1504	1504	784	SNOW	SNOW
Rzymski-2020-1647-1505	1505	785	STRONG	STRONG
Rzymski-2020-1647-1506	1506	786	SAILCLOTH	SAILCLOTH
Rzymski-2020-1647-1507	1507	787	SAIL	SAIL
Rzymski-2020-1647-1508	1508	789	PEOPLE	PEOPLE
Rzymski-2020-1647-1509	1509	790	READY	READY
Rzymski-2020-1647-1510	1510	791	STRANGER	STRANGER
Rzymski-2020-1647-1511	1511	792	BOIL (OF LIQUID)	BOIL (OF LIQUID)
Rzymski-2020-1647-1512	1512	793	BOIL (OF SKIN)	BOIL (OF SKIN)
Rzymski-2020-1647-1513	1513	794	PEN	PEN
Rzymski-2020-1647-1514	1514	796	NIPPLE	NIPPLE
Rzymski-2020-1647-1515	1515	797	TESTICLES	TESTICLES
Rzymski-2020-1647-1516	1516	798	JAW	JAW
Rzymski-2020-1647-1517	1517	799	WRIST	WRIST
Rzymski-2020-1647-1518	1518	8	CURSE	CURSE
Rzymski-2020-1647-1519	1519	80	DOORPOST	DOORPOST
Rzymski-2020-1647-1520	1520	800	THIGH	THIGH
Rzymski-2020-1647-1521	1521	801	RIB	RIB
Rzymski-2020-1647-1522	1522	803	ANKLE	ANKLE
Rzymski-2020-1647-1523	1523	804	WOMB	WOMB
Rzymski-2020-1647-1524	1524	805	SPINE	SPINE
Rzymski-2020-1647-1525	1525	806	BLANKET	BLANKET
Rzymski-2020-1647-1526	1526	81	FATHOM	FATHOM
Rzymski-2020-1647-1527	1527	811	SOUL	SOUL
Rzymski-2020-1647-1528	1528	812	SLAVE	SLAVE
Rzymski-2020-1647-1529	1529	813	DO	DO
Rzymski-2020-1647-1530	1530	814	DRESS UP	DRESS UP
Rzymski-2020-1647-1531	1531	815	GOVERNMENT	GOVERNMENT
Rzymski-2020-1647-1532	1532	816	HALF	HALF
Rzymski-2020-1647-1533	1533	817	THEY	THEY
Rzymski-2020-1647-1534	1534	818	WILLOW	WILLOW
Rzymski-2020-1647-1535	1535	819	STOMACH	STOMACH
Rzymski-2020-1647-1536	1536	82	ANGER	ANGER
Rzymski-2020-1647-1537	1537	820	LAMB	LAMB
Rzymski-2020-1647-1538	1538	827	ROLL	ROLL
Rzymski-2020-1647-1539	1539	829	RAFTER	RAFTER
Rzymski-2020-1647-1540	1540	83	FORBID	FORBID
Rzymski-2020-1647-1541	1541	832	BEAN	BEAN
Rzymski-2020-1647-1542	1542	834	BUTTOCKS	BUTTOCKS
Rzymski-2020-1647-1543	1543	837	BLUE	BLUE
Rzymski-2020-1647-1544	1544	838	REMAINS	REMAINS
Rzymski-2020-1647-1545	1545	843	SPIDER	SPIDER
Rzymski-2020-1647-1546	1546	845	MURDER	MURDER
Rzymski-2020-1647-1547	1547	847	THIRSTY	THIRSTY
Rzymski-2020-1647-1548	1548	848	THIRST	THIRST
Rzymski-2020-1647-1549	1549	849	SPRING (OF WATER)	SPRING (OF WATER)
Rzymski-2020-1647-1550	1550	85	GIVE BACK	GIVE BACK
Rzymski-2020-1647-1551	1551	851	STABLE	STABLE
Rzymski-2020-1647-1552	1552	854	KETTLE	KETTLE
Rzymski-2020-1647-1553	1553	855	SEIZE	SEIZE
Rzymski-2020-1647-1554	1554	857	STONE	STONE
Rzymski-2020-1647-1555	1555	858	STORM	STORM
Rzymski-2020-1647-1556	1556	859	STOVE	STOVE
Rzymski-2020-1647-1557	1557	860	CAUSE	CAUSE
Rzymski-2020-1647-1558	1558	861	JUDGE	JUDGE
Rzymski-2020-1647-1559	1559	862	SUGAR	SUGAR
Rzymski-2020-1647-1560	1560	863	EDGE	EDGE
Rzymski-2020-1647-1561	1561	864	PUMPKIN	PUMPKIN
Rzymski-2020-1647-1562	1562	870	BREATH	BREATH
Rzymski-2020-1647-1563	1563	874	CANDY	CANDY
Rzymski-2020-1647-1564	1564	876	ARCH	ARCH
Rzymski-2020-1647-1565	1565	877	MASON	MASON
Rzymski-2020-1647-1566	1566	878	HELL	HELL
Rzymski-2020-1647-1567	1567	879	COUGH	COUGH
Rzymski-2020-1647-1568	1568	88	BEEHIVE	BEEHIVE
Rzymski-2020-1647-1569	1569	883	TERMITE	TERMITE
Rzymski-2020-1647-1570	1570	884	SHARE	SHARE
Rzymski-2020-1647-1571	1571	887	BITTER	BITTER
Rzymski-2020-1647-1572	1572	889	FLAME	FLAME
Rzymski-2020-1647-1573	1573	89	NATIVE COUNTRY	NATIVE COUNTRY
Rzymski-2020-1647-1574	1574	890	MULE	MULE
Rzymski-2020-1647-1575	1575	891	TIDE	TIDE
Rzymski-2020-1647-1576	1576	892	TIME	TIME
Rzymski-2020-1647-1577	1577	895	TORTOISE	TORTOISE
Rzymski-2020-1647-1578	1578	897	SWALLOW	SWALLOW
Rzymski-2020-1647-1579	1579	899	PRESIDENT	PRESIDENT
Rzymski-2020-1647-1580	1580	9	ANNOUNCE	ANNOUNCE
Rzymski-2020-1647-1581	1581	90	INNOCENT	INNOCENT
Rzymski-2020-1647-1582	1582	901	ADOBE	ADOBE
Rzymski-2020-1647-1583	1583	902	ADULTERY	ADULTERY
Rzymski-2020-1647-1584	1584	904	BERRY	BERRY
Rzymski-2020-1647-1585	1585	906	TREE	TREE
Rzymski-2020-1647-1586	1586	907	OLD WOMAN	OLD WOMAN
Rzymski-2020-1647-1587	1587	910	DEATH	DEATH
Rzymski-2020-1647-1588	1588	911	TEMPLE	TEMPLE
Rzymski-2020-1647-1589	1589	913	CROW	CROW
Rzymski-2020-1647-1590	1590	914	SCULPTOR	SCULPTOR
Rzymski-2020-1647-1591	1591	917	ORNAMENT	ORNAMENT
Rzymski-2020-1647-1592	1592	919	CHILI PEPPER	CHILI PEPPER
Rzymski-2020-1647-1593	1593	92	SPOIL (SOMEBODY OR SOMETHING)	SPOIL (SOMEBODY OR SOMETHING)
Rzymski-2020-1647-1594	1594	920	GRAPE	GRAPE
Rzymski-2020-1647-1595	1595	921	VALLEY	VALLEY
Rzymski-2020-1647-1596	1596	923	LOVE	LOVE
Rzymski-2020-1647-1597	1597	924	VEGETABLES	VEGETABLES
Rzymski-2020-1647-1598	1598	925	CASSAVA	CASSAVA
Rzymski-2020-1647-1599	1599	926	RICE	RICE
Rzymski-2020-1647-1600	1600	928	EMBRACE	EMBRACE
Rzymski-2020-1647-1601	1601	93	DRAW MILK	DRAW MILK
Rzymski-2020-1647-1602	1602	930	VILLAGE	VILLAGE
Rzymski-2020-1647-1603	1603	932	BARLEY	BARLEY
Rzymski-2020-1647-1604	1604	933	WALL (OF HOUSE)	WALL (OF HOUSE)
Rzymski-2020-1647-1605	1605	934	BUFFALO	BUFFALO
Rzymski-2020-1647-1606	1606	935	WAR	WAR
Rzymski-2020-1647-1607	1607	936	STALLION	STALLION
Rzymski-2020-1647-1608	1608	937	BIRD	BIRD
Rzymski-2020-1647-1609	1609	938	MARE	MARE
Rzymski-2020-1647-1610	1610	941	MEAD	MEAD
Rzymski-2020-1647-1611	1611	942	HONEY	HONEY
Rzymski-2020-1647-1612	1612	943	WATERFALL	WATERFALL
Rzymski-2020-1647-1613	1613	945	SPEAR	SPEAR
Rzymski-2020-1647-1614	1614	946	BLOOD	BLOOD
Rzymski-2020-1647-1615	1615	947	STREAM	STREAM
Rzymski-2020-1647-1616	1616	948	WATER	WATER
Rzymski-2020-1647-1617	1617	95	SANDFLY	SANDFLY
Rzymski-2020-1647-1618	1618	951	WEAPONS	WEAPONS
Rzymski-2020-1647-1619	1619	952	WEATHER	WEATHER
Rzymski-2020-1647-1620	1620	953	RAPE	RAPE
Rzymski-2020-1647-1621	1621	954	WELL	WELL
Rzymski-2020-1647-1622	1622	956	FLEE	FLEE
Rzymski-2020-1647-1623	1623	957	WHALE	WHALE
Rzymski-2020-1647-1624	1624	96	CRAWL	CRAWL
Rzymski-2020-1647-1625	1625	960	WIND	WIND
Rzymski-2020-1647-1626	1626	962	WOMAN	WOMAN
Rzymski-2020-1647-1627	1627	963	BOOK	BOOK
Rzymski-2020-1647-1628	1628	964	WOOL	WOOL
Rzymski-2020-1647-1629	1629	965	WORLD	WORLD
Rzymski-2020-1647-1630	1630	968	ACORN	ACORN
Rzymski-2020-1647-1631	1631	969	CIGARETTE	CIGARETTE
Rzymski-2020-1647-1632	1632	972	BE ABLE	BE ABLE
Rzymski-2020-1647-1633	1633	974	TOBACCO	TOBACCO
Rzymski-2020-1647-1634	1634	977	ARROW	ARROW
Rzymski-2020-1647-1635	1635	978	WAVE	WAVE
Rzymski-2020-1647-1636	1636	98	ALL	ALL
Rzymski-2020-1647-1637	1637	980	HEEL	HEEL
Rzymski-2020-1647-1638	1638	981	ELBOW	ELBOW
Rzymski-2020-1647-1639	1639	983	CONVICT	CONVICT
Rzymski-2020-1647-1640	1640	984	WORK (LABOUR)	WORK (LABOUR)
Rzymski-2020-1647-1641	1641	987	REMAIN	REMAIN
Rzymski-2020-1647-1642	1642	988	ACQUIT	ACQUIT
Rzymski-2020-1647-1643	1643	989	CLEAR	CLEAR
Rzymski-2020-1647-1644	1644	991	FRY	FRY
Rzymski-2020-1647-1645	1645	994	BOW	BOW
Rzymski-2020-1647-1646	1646	996	DEAF	DEAF
Rzymski-2020-1647-1647	1647	998	PUT	PUT
