ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE
List-2018-1105-822	822	GUN	1566	GUN	53	187	299	822	26	BOW	2	12	17
List-2018-1105-823	823	STAB	1434	STAB	59	199	274	823	14	STRIKE OR BEAT	2	7	8
List-2018-1105-824	824	WHEAT	1077	WHEAT	31	143	159	824	12	GRAIN	1	3	6
List-2018-1105-825	825	ROUGH (OF SEA)	259	ROUGH (OF SEA)	38	154	185	825	102	TIDE	1	8	8
List-2018-1105-826	826	SNOW	784	SNOW	49	163	183	826	138	ICE	1	12	17
List-2018-1105-827	827	PESTLE	225	PESTLE	52	170	200	827	158	MORTAR CRUSHER	1	4	5
List-2018-1105-828	828	DARE	1779	DARE	37	151	192	828	92	STRONG	1	6	16
List-2018-1105-829	829	PUSH	1452	PUSH	64	214	295	829	53	SQUEEZE	1	4	9
List-2018-1105-830	830	POCKET	1851	POCKET	44	171	199	830	78	FISH TRAP	1	3	4
List-2018-1105-831	831	FINE (PENALTY)	218	FINE (PENALTY)	30	137	156	831	65	CUSTOM	1	5	11
List-2018-1105-832	832	SHIVER	52	SHIVER	60	206	275	832	93	MIX	1	10	11
List-2018-1105-833	833	MILL	636	MILL	41	168	186	833	158	MORTAR CRUSHER	1	5	5
List-2018-1105-834	834	TOWER	1671	TOWER	27	124	141	834	64	FENCE	1	4	9
List-2018-1105-835	835	SPREAD OUT	38	SPREAD OUT	55	197	303	835	25	SUCK	1	5	8
List-2018-1105-836	836	LICK	319	LICK	61	214	239	836	25	SUCK	1	4	5
List-2018-1105-837	837	PATH	2252	PATH	58	202	268	837	163	PATH	1	37	75
List-2018-1105-838	838	NAVEL	1838	NAVEL	64	212	239	838	45	WAIST	1	3	3
List-2018-1105-839	839	STOCKING	329	STOCKING	43	158	209	839	147	SHOE	1	6	6
List-2018-1105-840	840	SHADE	1388	SHADE	65	217	286	840	29	MIND	1	8	12
List-2018-1105-841	841	VALLEY	921	VALLEY	51	181	228	841	55	FIELD	1	4	9
List-2018-1105-842	842	COOKHOUSE	334	COOKHOUSE	39	145	164	842	124	FIREPLACE	1	5	5
List-2018-1105-843	843	INTESTINES	1991	INTESTINES	66	215	273	843	142	STOMACH	1	8	9
List-2018-1105-844	844	EARWAX	32	EARWAX	46	157	173	844	7	LIGHT (RADIATION)	1	3	10
List-2018-1105-845	845	LAME	320	LAME	59	206	256	845	174	LIMP	1	18	56
List-2018-1105-846	846	STEAL	713	STEAL	66	213	275	846	183	THIEF	1	8	10
List-2018-1105-847	847	BORE	1501	BORE	55	200	269	847	136	HOLLOW OUT	1	9	11
List-2018-1105-848	848	SHIELD	1064	SHIELD	32	110	125	848	191	ARMOUR	1	4	4
List-2018-1105-849	849	FLEA	232	FLEA	56	201	226	849	98	NIT	1	9	10
List-2018-1105-850	850	MEAD	941	MEAD	27	112	124	850	68	BEEHIVE	1	6	16
List-2018-1105-851	851	BOOK	963	BOOK	46	169	184	851	123	PAPER	1	22	30
List-2018-1105-852	852	WHISTLE	1025	WHISTLE	65	211	259	852	118	FAN ACTION	1	3	3
List-2018-1105-853	853	FOR A LONG TIME	418	FOR A LONG TIME	54	186	229	853	20	LONG	1	6	14
List-2018-1105-854	854	VEGETABLES	924	VEGETABLES	35	148	173	854	12	GRAIN	1	7	9
List-2018-1105-855	855	MIDDAY	12	MIDDAY	62	204	240	855	23	MEAL	1	4	8
List-2018-1105-856	856	STRANGER	791	STRANGER	55	192	255	856	176	GUEST	1	5	7
List-2018-1105-857	857	NAME	1405	NAME	64	217	247	857	38	SHRIEK	1	6	6
List-2018-1105-858	858	WIDOW	1756	WIDOW	60	201	231	858	168	WIDOWER	1	22	36
List-2018-1105-859	859	STORE	752	STORE	42	167	228	859	129	SUNDAY	1	7	7
List-2018-1105-860	860	EARLOBE	18	EARLOBE	41	139	143	860	141	EAR	1	10	10
List-2018-1105-861	861	LOW TIDE	1026	LOW TIDE	30	98	116	861	102	TIDE	1	3	6
List-2018-1105-862	862	WARM	1232	WARM	61	206	256	862	135	HOT	1	18	42
List-2018-1105-863	863	SOUTH	1595	SOUTH	54	188	227	863	190	SOUTH	1	7	7
List-2018-1105-864	864	DEFENDANT	1034	DEFENDANT	35	130	160	864	19	FAULT	1	3	3
List-2018-1105-865	865	DOUBT	1308	DOUBT	42	167	210	865	9	FEEL	1	9	13
List-2018-1105-866	866	CHEST	1592	CHEST	63	214	269	866	81	BREAST	1	13	41
List-2018-1105-867	867	NEST	539	NEST	61	209	242	867	47	BLANKET	1	4	6
List-2018-1105-868	868	WIDOWER	1981	WIDOWER	57	195	211	868	168	WIDOWER	1	22	36
List-2018-1105-869	869	BUNCH	1966	BUNCH	45	179	254	869	32	ROPE	1	3	7
List-2018-1105-870	870	GOOD LUCK	720	GOOD LUCK	42	163	231	870	188	GOOD LUCK	1	3	3
List-2018-1105-871	871	SWELLING	1903	SWELLING	62	214	307	871	186	SWELLING	1	7	7
List-2018-1105-872	872	REEF	660	REEF	27	80	104	872	77	PRECIPICE	1	5	5
List-2018-1105-873	873	SOLDIER	1941	SOLDIER	39	161	212	873	73	BATTLE	1	7	10
List-2018-1105-874	874	WISE	698	WISE	55	198	249	874	179	WISE	1	15	51
List-2018-1105-875	875	LAST (ENDURE)	1186	LAST (ENDURE)	50	173	215	875	44	SIT	1	3	3
List-2018-1105-876	876	OUTSIDE	762	OUTSIDE	52	174	232	876	64	FENCE	1	4	4
List-2018-1105-877	877	PRISON	1281	PRISON	48	178	215	877	121	PRISONER	1	5	7
List-2018-1105-878	878	PROUD	174	PROUD	48	176	228	878	181	PROUD	1	8	12
List-2018-1105-879	879	SCAR	497	SCAR	56	194	241	879	88	WOUND	1	8	11
List-2018-1105-880	880	PLOUGH	1921	PLOUGH	37	157	202	880	43	SOW (FEMALE PIG)	1	10	27
List-2018-1105-881	881	TAX	873	TAX	29	143	198	881	8	PAY	1	3	3
List-2018-1105-882	882	NEVER	1656	NEVER	49	188	257	882	153	ALWAYS	1	4	7
List-2018-1105-883	883	FAMINE	199	FAMINE	51	184	225	883	169	HUNGER	1	17	68
List-2018-1105-884	884	RAIN (PRECIPITATION)	658	RAIN (PRECIPITATION)	66	217	257	884	57	WATER	1	7	10
List-2018-1105-885	885	NEW	1231	NEW	63	215	249	885	2	CHILD (YOUNG HUMAN)	1	6	11
List-2018-1105-886	886	CAVE	1155	CAVE	59	204	258	886	58	HOLE	1	17	24
List-2018-1105-887	887	FATHOM	81	FATHOM	33	116	161	887	42	HAND	1	4	4
List-2018-1105-888	888	MUMBLE	128	MUMBLE	37	149	191	888	180	MUMBLE	1	7	8
List-2018-1105-889	889	BUTTON	757	BUTTON	42	166	194	889	100	KNOT	1	4	4
List-2018-1105-890	890	FLUTE	777	FLUTE	50	169	212	890	127	BRASS INSTRUMENT (HORN OR TRUMPET)	1	10	13
List-2018-1105-891	891	SUGAR CANE	146	SUGAR CANE	46	143	150	891	151	SUGAR	1	4	4
List-2018-1105-892	892	GLUE	1069	GLUE	48	180	241	892	57	WATER	1	3	4
List-2018-1105-893	893	ANCHOR	1870	ANCHOR	31	110	122	893	75	HOOK	1	3	5
List-2018-1105-894	894	TINPLATE	358	TINPLATE	29	139	180	894	48	IRON	1	3	23
List-2018-1105-895	895	AUTUMN	1276	AUTUMN	42	154	167	895	12	GRAIN	1	3	3
List-2018-1105-896	896	LUNG	688	LUNG	62	212	226	896	122	LIGHT (WEIGHT)	1	4	4
List-2018-1105-897	897	BELT	772	BELT	57	195	263	897	45	WAIST	1	3	5
List-2018-1105-898	898	BEARD	678	BEARD	64	212	235	898	130	CHIN	1	5	11
List-2018-1105-899	899	SERVANT	255	SERVANT	49	178	246	899	121	PRISONER	1	11	19
List-2018-1105-900	900	GUARD	1940	GUARD	47	169	236	900	30	KEEP	1	4	4
List-2018-1105-901	901	ENTER	749	ENTER	64	214	287	901	114	COME	1	3	4
List-2018-1105-902	902	PORT	610	PORT	39	155	194	902	156	BRIDGE	1	3	3
List-2018-1105-903	903	HAY	342	HAY	40	149	178	903	55	FIELD	1	14	31
List-2018-1105-904	904	REMAINS	838	REMAINS	57	186	236	904	44	SIT	1	3	5
List-2018-1105-905	905	RIPE	178	RIPE	62	214	275	905	22	BURN (SOMETHING)	1	22	30
List-2018-1105-906	906	WASP	1517	WASP	59	200	244	906	68	BEEHIVE	1	14	19
List-2018-1105-907	907	CORNER	192	CORNER	57	192	244	907	146	ELBOW	1	4	4
List-2018-1105-908	908	ANCESTORS	1669	ANCESTORS	56	197	244	908	2	CHILD (YOUNG HUMAN)	1	3	3
List-2018-1105-909	909	CHARCOAL	1188	CHARCOAL	61	209	238	909	166	CHARCOAL	1	30	42
List-2018-1105-910	910	WRITE	1672	WRITE	62	208	240	910	99	DYE	1	4	5
List-2018-1105-911	911	RYE	23	RYE	14	108	119	911	12	GRAIN	1	3	3
List-2018-1105-912	912	WEDDING	1259	WEDDING	44	174	284	912	74	SLEEP	1	8	12
List-2018-1105-913	913	DRAW MILK	93	DRAW MILK	48	179	195	913	53	SQUEEZE	1	12	16
List-2018-1105-914	914	ACORN	968	ACORN	22	97	105	914	193	OAK	1	3	10
List-2018-1105-915	915	CENTIPEDE	1974	CENTIPEDE	47	166	186	915	177	CENTIPEDE	1	3	5
List-2018-1105-916	916	BAY	663	BAY	36	107	146	916	91	LAKE	1	4	5
List-2018-1105-917	917	WALL (OF HOUSE)	933	WALL (OF HOUSE)	51	188	239	917	64	FENCE	1	11	16
List-2018-1105-918	918	DONKEY	1862	DONKEY	33	144	175	918	192	DONKEY	1	3	3
List-2018-1105-919	919	AMBUSH	65	AMBUSH	37	152	181	919	78	FISH TRAP	1	3	7
List-2018-1105-920	920	READY	790	READY	51	185	227	920	31	MORE	1	3	3
List-2018-1105-921	921	SPOON	1378	SPOON	52	183	217	921	75	HOOK	1	3	3
List-2018-1105-922	922	GIVE BACK	85	GIVE BACK	52	190	238	922	24	TWIST	1	7	11
List-2018-1105-923	923	COUGH	879	COUGH	64	220	244	923	96	COMMON COLD (DISEASE)	1	3	4
List-2018-1105-924	924	DIVORCE	1134	DIVORCE	46	173	210	924	14	STRIKE OR BEAT	1	5	5
List-2018-1105-925	925	BLIND	1653	BLIND	63	215	254	925	89	STUPID	1	3	3
List-2018-1105-926	926	CHAIR	1476	CHAIR	60	200	231	926	44	SIT	1	4	4
List-2018-1105-927	927	MAIZE	506	MAIZE	56	195	231	927	12	GRAIN	1	3	3
List-2018-1105-928	928	WHISPER	55	WHISPER	56	190	218	928	180	MUMBLE	1	7	8
List-2018-1105-929	929	ANGER	82	ANGER	62	214	321	929	73	BATTLE	1	4	5
List-2018-1105-930	930	AWL	278	AWL	40	149	166	930	119	PIN	1	3	3
List-2018-1105-931	931	CROCODILE	1857	CROCODILE	51	183	222	931	171	LIZARD	1	3	3
List-2018-1105-932	932	HOW MANY	822	HOW MANY	59	200	236	932	164	HOW MANY	1	36	116
List-2018-1105-933	933	DIG	1418	DIG	65	210	283	933	136	HOLLOW OUT	1	15	29
List-2018-1105-934	934	FAR	1406	FAR	65	215	269	934	20	LONG	1	6	7
List-2018-1105-935	935	BEAN	832	BEAN	49	172	207	935	172	BEAN	1	3	3
List-2018-1105-936	936	BRUISE	1148	BRUISE	44	167	205	936	88	WOUND	1	3	3
List-2018-1105-937	937	DIVE	119	DIVE	55	182	220	937	110	SINK (DESCEND)	1	8	11
List-2018-1105-938	938	BOOT	585	BOOT	36	147	182	938	147	SHOE	1	13	33
List-2018-1105-939	939	NAPE (OF NECK)	1347	NAPE (OF NECK)	60	202	235	939	109	NECK	1	18	23
List-2018-1105-940	940	BAD LUCK	56	BAD LUCK	37	154	228	940	188	GOOD LUCK	1	3	3
List-2018-1105-941	941	SPINDLE	277	SPINDLE	49	177	194	941	26	BOW	1	3	6
List-2018-1105-942	942	BASKET	1539	BASKET	59	201	310	942	68	BEEHIVE	1	3	3
List-2018-1105-943	943	ROUGH	1923	ROUGH	57	189	252	943	139	SHARP	1	3	3
List-2018-1105-944	944	SLIP	1324	SLIP	61	205	286	944	59	FALL	1	3	3
List-2018-1105-945	945	CHOKE	129	CHOKE	55	194	254	945	110	SINK (DESCEND)	1	8	9
List-2018-1105-946	946	FISH POISON	348	FISH POISON	36	80	94	946	154	POISON	1	8	11
List-2018-1105-947	947	HUNGER	1864	HUNGER	65	216	257	947	169	HUNGER	1	17	68
List-2018-1105-948	948	DRIBBLE	268	DRIBBLE	51	176	208	948	59	FALL	1	15	23
List-2018-1105-949	949	RIB	801	RIB	65	219	245	949	49	SIDE	1	3	4
List-2018-1105-950	950	BROOM	245	BROOM	57	197	239	950	69	SCRAPE	1	4	5
List-2018-1105-951	951	COVER	761	COVER	62	211	294	951	100	KNOT	1	22	27
List-2018-1105-952	952	DOOR	1567	DOOR	62	208	341	952	125	WINDOW	1	8	9
List-2018-1105-953	953	STINGY	1774	STINGY	58	204	317	953	182	STINGY	1	13	55
List-2018-1105-954	954	SHEARS	356	SHEARS	52	182	203	954	185	SHEARS	1	3	3
List-2018-1105-955	955	DEW	1977	DEW	54	201	228	955	138	ICE	1	3	3
List-2018-1105-956	956	SPRINGTIME	1537	SPRINGTIME	47	158	174	956	16	SEASON	1	3	3
List-2018-1105-957	957	CHAIN	1627	CHAIN	39	163	194	957	148	NECKLACE	1	4	4
List-2018-1105-958	958	CHILI PEPPER	919	CHILI PEPPER	48	171	193	958	184	CHILI PEPPER	1	11	30
List-2018-1105-959	959	HIDE (CONCEAL)	602	HIDE (CONCEAL)	66	215	303	959	43	SOW (FEMALE PIG)	1	7	8
List-2018-1105-960	960	ARSON	1889	ARSON	29	130	145	960	22	BURN (SOMETHING)	1	8	11
List-2018-1105-961	961	FEVER	1534	FEVER	58	201	259	961	135	HOT	1	7	7
List-2018-1105-962	962	EYE	1248	EYE	65	215	240	962	112	FACE	1	8	13
List-2018-1105-963	963	SIMILAR	1558	SIMILAR	63	208	302	963	189	SEEM	1	10	11
List-2018-1105-964	964	TOBACCO	974	TOBACCO	60	202	236	964	123	PAPER	1	3	3
List-2018-1105-965	965	NOSTRIL	1178	NOSTRIL	59	201	223	965	40	BEAK	1	4	4
List-2018-1105-966	966	FAN (OBJECT)	1971	FAN (OBJECT)	49	163	191	966	118	FAN ACTION	1	7	8
List-2018-1105-967	967	WORM	1219	WORM	62	212	283	967	97	ANIMAL	1	9	11
List-2018-1105-968	968	MAD	1899	MAD	57	194	289	968	89	STUPID	1	12	27
List-2018-1105-969	969	CROUCH	296	CROUCH	53	190	223	969	44	SIT	1	5	13
List-2018-1105-970	970	BONE	1394	BONE	66	216	237	970	17	LEG	1	4	6
List-2018-1105-971	971	BRAIN	1583	BRAIN	65	217	257	971	29	MIND	1	8	12
List-2018-1105-972	972	SICK	1847	SICK	66	219	392	972	88	WOUND	1	15	40
List-2018-1105-973	973	BRUSH	1821	BRUSH	34	144	168	973	178	BRUSH	1	9	51
List-2018-1105-974	974	BRACELET	1754	BRACELET	46	171	204	974	71	CIRCLE	1	3	3
List-2018-1105-975	975	MONTH	1370	MONTH	61	206	218	975	165	MONTH	1	47	139
List-2018-1105-976	976	HANG UP	357	HANG UP	65	217	281	976	54	WEIGH	1	4	5
List-2018-1105-977	977	GILL	1916	GILL	43	137	151	977	141	EAR	1	3	3
List-2018-1105-978	978	RAKE	338	RAKE	40	153	173	978	75	HOOK	1	5	6
List-2018-1105-979	979	NEAR	1942	NEAR	65	218	305	979	49	SIDE	1	8	49
List-2018-1105-980	980	OAK	644	OAK	29	118	136	980	193	OAK	1	3	10
List-2018-1105-981	981	PEACE	1338	PEACE	44	170	206	981	120	QUIET	1	5	6
List-2018-1105-982	982	WAKE UP	1602	WAKE UP	63	214	283	982	15	GO UP (ASCEND)	1	6	10
List-2018-1105-983	983	ARCH	876	ARCH	26	128	150	983	26	BOW	1	7	23
List-2018-1105-984	984	ADZE	290	ADZE	36	132	164	984	48	IRON	1	5	9
List-2018-1105-985	985	EMBRACE	928	EMBRACE	59	195	239	985	25	SUCK	1	4	5
List-2018-1105-986	986	FIR	1915	FIR	20	109	128	986	194	PINE	1	6	11
List-2018-1105-987	987	ZERO	1294	ZERO	41	157	213	987	72	DENY	1	4	7
List-2018-1105-988	988	SIEVE	86	SIEVE	56	197	283	988	53	SQUEEZE	1	4	11
List-2018-1105-989	989	GUEST	1782	GUEST	46	176	202	989	176	GUEST	1	5	7
List-2018-1105-990	990	HERON	758	HERON	52	181	212	990	60	FOWL	1	3	43
List-2018-1105-991	991	CHISEL	1979	CHISEL	35	132	165	991	185	SHEARS	1	3	3
List-2018-1105-992	992	GREEDY	2018	GREEDY	50	171	257	992	182	STINGY	1	13	55
List-2018-1105-993	993	SALT	1274	SALT	62	208	228	993	85	SALTY	1	10	13
List-2018-1105-994	994	YOLK	1556	YOLK	51	173	194	994	128	RED	1	4	8
List-2018-1105-995	995	MATCH	1133	MATCH	51	177	212	995	7	LIGHT (RADIATION)	1	5	5
List-2018-1105-996	996	NASAL MUCUS (SNOT)	208	NASAL MUCUS (SNOT)	57	206	263	996	96	COMMON COLD (DISEASE)	1	10	11
List-2018-1105-997	997	WOMB	804	WOMB	57	196	247	997	142	STOMACH	1	9	18
List-2018-1105-998	998	EMPTY	1624	EMPTY	59	203	255	998	28	LOW	1	3	3
List-2018-1105-999	999	LINEN	916	LINEN	17	115	153	999	32	ROPE	1	3	5
List-2018-1105-1000	1000	TAIL	1220	TAIL	65	216	264	1000	17	LEG	1	3	5
List-2018-1105-1001	1001	SNAIL	1543	SNAIL	56	190	241	1001	5	FEATHER	1	9	11
List-2018-1105-1002	1002	ARMOUR	1061	ARMOUR	32	133	158	1002	191	ARMOUR	1	4	4
List-2018-1105-1003	1003	TREE STUMP	241	TREE STUMP	50	182	224	1003	13	WOOD	1	10	12
List-2018-1105-1004	1004	HORN (ANATOMY)	1393	HORN (ANATOMY)	61	213	235	1004	127	BRASS INSTRUMENT (HORN OR TRUMPET)	1	6	18
List-2018-1105-1005	1005	ASH	646	ASH	66	221	244	1005	4	EARTH (SOIL)	1	4	5
List-2018-1105-1006	1006	CROW	913	CROW	46	164	188	1006	111	VULTURE	1	3	3
List-2018-1105-1007	1007	FISHHOOK	1074	FISHHOOK	57	193	217	1007	75	HOOK	1	16	35
List-2018-1105-1008	1008	FINGERNAIL	1258	FINGERNAIL	65	215	231	1008	104	CLAW	1	40	103
List-2018-1105-1009	1009	DOUGH	273	DOUGH	45	162	182	1009	162	FLOUR	1	4	14
List-2018-1105-1010	1010	OWE	369	OWE	46	163	186	1010	103	PRICE	1	7	10
List-2018-1105-1011	1011	THREE TIMES	417	THREE TIMES	56	181	208	1011	46	TWO	1	3	3
List-2018-1105-1012	1012	MOLAR TOOTH	1049	MOLAR TOOTH	50	184	211	1012	40	BEAK	1	10	19
List-2018-1105-1013	1013	COMB	1475	COMB	64	209	239	1013	178	BRUSH	1	9	51
List-2018-1105-1014	1014	SOUP	1547	SOUP	58	195	253	1014	57	WATER	1	3	3
List-2018-1105-1015	1015	FOREHEAD	123	FOREHEAD	66	214	244	1015	112	FACE	1	11	14
List-2018-1105-1016	1016	PURSUE	1047	PURSUE	56	195	256	1016	175	PURSUE	1	24	36
List-2018-1105-1017	1017	GARDEN	586	GARDEN	45	170	211	1017	55	FIELD	1	16	24
List-2018-1105-1018	1018	SEEM	1521	SEEM	48	173	221	1018	189	SEEM	1	10	11
List-2018-1105-1019	1019	SHIP	740	SHIP	38	155	196	1019	76	CANOE	1	15	34
List-2018-1105-1020	1020	LAUGH	1355	LAUGH	66	221	256	1020	167	SMILE	1	24	40
List-2018-1105-1021	1021	OR	1014	OR	45	167	223	1021	31	MORE	1	3	3
List-2018-1105-1022	1022	ALL	98	ALL	61	215	362	1022	153	ALWAYS	1	3	3
List-2018-1105-1023	1023	PEPPER	1385	PEPPER	39	157	175	1023	184	CHILI PEPPER	1	11	30
List-2018-1105-1024	1024	WINTER	1471	WINTER	60	188	205	1024	96	COMMON COLD (DISEASE)	1	3	3
List-2018-1105-1025	1025	THIEF	1160	THIEF	63	211	254	1025	183	THIEF	1	8	10
List-2018-1105-1026	1026	SPINE	805	SPINE	62	208	245	1026	45	WAIST	1	6	11
List-2018-1105-1027	1027	MIRROR	1171	MIRROR	50	183	201	1027	125	WINDOW	1	16	29
List-2018-1105-1028	1028	TWINS	1005	TWINS	54	188	217	1028	46	TWO	1	5	5
List-2018-1105-1029	1029	MUTE	1666	MUTE	54	197	219	1029	89	STUPID	1	3	3
List-2018-1105-1030	1030	SPEAR	945	SPEAR	54	184	237	1030	26	BOW	1	4	5
List-2018-1105-1031	1031	BREAD	1368	BREAD	52	175	204	1031	162	FLOUR	1	3	3
List-2018-1105-1032	1032	BOIL (OF SKIN)	793	BOIL (OF SKIN)	56	202	260	1032	186	SWELLING	1	7	7
List-2018-1105-1033	1033	REST	168	REST	59	208	248	1033	29	MIND	1	4	4
List-2018-1105-1034	1034	OPEN	1156	OPEN	62	215	281	1034	52	SEND	1	9	14
List-2018-1105-1035	1035	STORM	858	STORM	57	189	262	1035	133	WIND	1	6	19
List-2018-1105-1036	1036	KNEE	1371	KNEE	66	216	251	1036	146	ELBOW	1	4	4
List-2018-1105-1037	1037	FOLLOW	1085	FOLLOW	61	205	272	1037	175	PURSUE	1	24	36
List-2018-1105-1038	1038	CLEVER	1310	CLEVER	53	185	263	1038	179	WISE	1	15	51
List-2018-1105-1039	1039	PLAY	1413	PLAY	64	216	272	1039	126	DANCE	1	6	10
List-2018-1105-1040	1040	ATTACK	722	ATTACK	47	162	204	1040	14	STRIKE OR BEAT	1	3	3
List-2018-1105-1041	1041	LADDER	1464	LADDER	58	193	223	1041	156	BRIDGE	1	10	14
List-2018-1105-1042	1042	BLOOD	946	BLOOD	66	221	252	1042	128	RED	1	3	3
List-2018-1105-1043	1043	TOWEL	1021	TOWEL	37	153	186	1043	41	CLOTHES	1	4	5
List-2018-1105-1044	1044	KNEAD	274	KNEAD	54	189	225	1044	93	MIX	1	7	11
List-2018-1105-1045	1045	LIMP	366	LIMP	54	189	226	1045	174	LIMP	1	18	56
List-2018-1105-1046	1046	SPIDER WEB	1065	SPIDER WEB	51	187	219	1046	170	SPIDER WEB	1	3	5
List-2018-1105-1047	1047	FURROW	1794	FURROW	30	136	176	1047	58	HOLE	1	7	20
List-2018-1105-1048	1048	DREAM (SOMETHING)	1920	DREAM (SOMETHING)	63	217	276	1048	74	SLEEP	1	8	10
List-2018-1105-1049	1049	BEGIN	1806	BEGIN	61	208	349	1049	113	FIRST	1	4	4
List-2018-1105-1050	1050	PALM OF HAND	1183	PALM OF HAND	63	211	248	1050	42	HAND	1	4	5
List-2018-1105-1051	1051	SPIDER	843	SPIDER	64	212	240	1051	170	SPIDER WEB	1	3	5
List-2018-1105-1052	1052	FLOWER	239	FLOWER	60	206	248	1052	12	GRAIN	1	3	3
List-2018-1105-1053	1053	CROOKED	297	CROOKED	62	206	288	1053	24	TWIST	1	12	14
List-2018-1105-1054	1054	GRAVE	1773	GRAVE	58	205	256	1054	58	HOLE	1	3	3
List-2018-1105-1055	1055	CAST	211	CAST	25	122	144	1055	67	FLOW	1	6	32
List-2018-1105-1056	1056	STABLE	851	STABLE	38	161	238	1056	64	FENCE	1	4	4
List-2018-1105-1057	1057	FORKED BRANCH	409	FORKED BRANCH	54	166	182	1057	42	HAND	1	11	23
List-2018-1105-1058	1058	SWALLOW	897	SWALLOW	64	212	257	1058	25	SUCK	1	3	3
List-2018-1105-1059	1059	SCORPION	1538	SCORPION	54	184	210	1059	177	CENTIPEDE	1	3	5
List-2018-1105-1060	1060	DEFEAT	782	DEFEAT	44	158	203	1060	159	VICTORY	1	6	6
List-2018-1105-1061	1061	TOOL	1361	TOOL	43	165	207	1061	26	BOW	1	4	6
List-2018-1105-1062	1062	FREEMAN	384	FREEMAN	22	116	142	1062	33	RELATIVES	1	3	3
List-2018-1105-1063	1063	HOST	1545	HOST	38	155	198	1063	63	MASTER	1	8	50
List-2018-1105-1064	1064	PINE	1740	PINE	29	126	144	1064	194	PINE	1	6	11
List-2018-1105-1065	1065	WEEK	1469	WEEK	34	155	174	1065	129	SUNDAY	1	7	9
List-2018-1105-1066	1066	SMILE	1451	SMILE	54	192	211	1066	167	SMILE	1	24	40
List-2018-1105-1067	1067	NORTH	1598	NORTH	53	188	218	1067	190	SOUTH	1	7	7
List-2018-1105-1068	1068	GRAPE	920	GRAPE	34	137	149	1068	32	ROPE	1	5	9
List-2018-1105-1069	1069	NAIL (TOOL)	502	NAIL (TOOL)	48	180	217	1069	119	PIN	1	3	3
List-2018-1105-1070	1070	HUNDRED	1634	HUNDRED	43	163	174	1070	187	HUNDRED	1	3	3
List-2018-1105-1071	1071	ONLY	1580	ONLY	64	218	394	1071	82	ONE	1	10	40
List-2018-1105-1072	1072	BRICK	1006	BRICK	36	152	168	1072	4	EARTH (SOIL)	1	5	6
List-2018-1105-1073	1073	MULE	890	MULE	30	138	152	1073	192	DONKEY	1	3	3
List-2018-1105-1074	1074	NEED (NOUN)	643	NEED (NOUN)	52	184	272	1074	117	WANT	1	9	9
List-2018-1105-1075	1075	CHIMNEY	1305	CHIMNEY	32	142	173	1075	127	BRASS INSTRUMENT (HORN OR TRUMPET)	1	4	9
List-2018-1105-1076	1076	CHANGE	1264	CHANGE	56	201	272	1076	8	PAY	1	16	21
List-2018-1105-1077	1077	MOON	1313	MOON	65	213	246	1077	165	MONTH	1	47	139
List-2018-1105-1078	1078	CALF OF LEG	498	CALF OF LEG	58	189	208	1078	17	LEG	1	5	5
List-2018-1105-1079	1079	GRASS-SKIRT	328	GRASS-SKIRT	19	53	58	1079	41	CLOTHES	1	4	5
List-2018-1105-1080	1080	GROW	479	GROW	66	218	305	1080	43	SOW (FEMALE PIG)	1	4	5
List-2018-1105-1081	1081	PEN	794	PEN	44	163	198	1081	5	FEATHER	1	4	20
List-2018-1105-1082	1082	RAZOR	151	RAZOR	40	158	186	1082	48	IRON	1	4	8
List-2018-1105-1083	1083	BOAST	101	BOAST	45	168	233	1083	181	PROUD	1	8	12
List-2018-1105-1084	1084	HIGH TIDE	613	HIGH TIDE	26	96	114	1084	102	TIDE	1	5	10
List-2018-1105-1085	1085	ORNAMENT	917	ORNAMENT	44	171	235	1085	77	PRECIPICE	1	3	3
List-2018-1105-1086	1086	FLY (MOVE THROUGH AIR)	1441	FLY (MOVE THROUGH AIR)	66	217	250	1086	126	DANCE	1	9	11
List-2018-1105-1087	1087	RAINBOW	1733	RAINBOW	65	213	245	1087	26	BOW	1	3	3
List-2018-1105-1088	1088	YES	1268	YES	65	212	300	1088	62	IF	1	4	7
List-2018-1105-1089	1089	BROKEN	588	BROKEN	56	192	257	1089	6	CUT	1	9	11
List-2018-1105-1090	1090	DISAPPEAR	485	DISAPPEAR	56	200	261	1090	101	FORGIVE	1	14	28
List-2018-1105-1091	1091	CRAWL	96	CRAWL	60	203	256	1091	15	GO UP (ASCEND)	1	3	4
List-2018-1105-1092	1092	TROUGH	205	TROUGH	47	172	226	1092	76	CANOE	1	3	4
List-2018-1105-1093	1093	THOUSAND	1843	THOUSAND	38	154	162	1093	187	HUNDRED	1	3	3
List-2018-1105-1094	1094	GOAT	1502	GOAT	39	158	174	1094	11	BULL	1	5	8
List-2018-1105-1095	1095	WATERFALL	943	WATERFALL	48	171	212	1095	58	HOLE	1	3	3
List-2018-1105-1096	1096	CURE	499	CURE	61	212	300	1096	30	KEEP	1	5	6
List-2018-1105-1097	1097	WASH	1453	WASH	65	221	299	1097	94	SWIM	1	11	24
