ID	NUMBER	CHINESE	CHINESE_TRADITIONAL	CHINESE_PINYIN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS	SEMANTIC_RADICAL_1	CHARACTER_TYPE_1	SEMANTIC_RADICAL_2	CHARACTER_TYPE_2	VISUAL_MEAN	AUDITORY_MEAN	GUSTATORY_MEAN	OLFACTORY_MEAN	HAPTIC_MEAN	INTEROCEPTIVE_MEAN	PERCEPTUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_AGGREGATED	PERCEPTUAL_STRENGTH_SUM	PERCEPTUAL_EXCLUSIVITY	FOOT_ACTION_MEAN	HAND_ACTION_MEAN	MOUTH_ACTION_MEAN	HEAD_ACTION_MEAN	TORSO_ACTION_MEAN	ACTION_STRENGTH_MEAN	ACTION_STRENGTH_SUM	ACTION_STRENGTH_MAX	ACTION_STRENGTH_AGGREGATED	ACTION_EXCLUSIVITY	ACTION_DOMINANT	SENSORIMOTOR_STRENGTH_MAX	SENSORIMOTOR_DOMINANT	SENSORIMOTOR_STRENGTH_AGGREGATED	SENSORIMOTOR_STRENGTH_SUM	SENSORIMOTOR_EXCLUSIVITY	CONCRETE_ABSTRACT
Zhong-2022-664-190	190	样子	樣子	yàngzi	appearance	1017	APPEARANCE	N	木	phono-semantic	子	pictograph	4.619047619	2.142857143	1	0.9047619048	2.19047619	2.714285714	2.261904762	visual	4.619047619	5.200367776	13.57142857	0.2736842105	1.904761905	2.571428571	2.047619048	2.238095238	1.952380952	2.142857143	10.71428571	2.571428571	3.712100715	0.06222222222	hand/arm	4.619047619	visual	5.766888616	24.28571429	0.1529411765	concrete
Zhong-2022-664-191	191	唠叨	嘮叨	láodao	nagging			Nv	口	phono-semantic	口	phono-semantic	3.238095238	4.761904762	1.142857143	1.047619048	1.428571429	3.428571429	2.507936508	auditory	4.761904762	5.726552133	15.04761905	0.246835443	1.857142857	1.857142857	3.333333333	2.238095238	1.80952381	2.219047619	11.0952381	3.333333333	4.061212058	0.1373390558	mouth/throat	4.761904762	auditory	6.339472353	26.14285714	0.1420765027	concrete
Zhong-2022-664-192	192	合唱	合唱	héchàng	chorus			Nv	口	compound_ideograph	口	phono-semantic	3.19047619	4.761904762	0.1904761905	0.4285714286	0.7619047619	2.714285714	2.007936508	auditory	4.761904762	5.439907766	12.04761905	0.3794466403	1.142857143	1.80952381	4.428571429	2.238095238	1.904761905	2.304761905	11.52380952	4.428571429	4.8259228	0.2851239669	mouth/throat	4.761904762	auditory	6.490118901	23.57142857	0.1939393939	concrete
Zhong-2022-664-193	193	龙门	龍門	lóngmén	goal keeper			N	龍	pictograph	門	pictograph	3.090909091	1.772727273	0.5454545455	0.6363636364	1.454545455	2.363636364	1.643939394	visual	3.090909091	3.727793178	9.863636364	0.2580645161	2.363636364	2.272727273	1.409090909	2.227272727	2	2.054545455	10.27272727	2.363636364	3.603472331	0.09292035398	leg/foot	3.090909091	visual	4.619735561	20.13636364	0.1264108352	abstract
Zhong-2022-664-194	194	要求	要求	yāoqiú	request	1828	ASK (REQUEST)	Nv	襾	pictograph	水	pictograph	2.181818182	3.590909091	0.1818181818	0.1818181818	0.8636363636	3.363636364	1.727272727	auditory	3.590909091	4.569331928	10.36363636	0.3289473684	1.5	2.181818182	2.318181818	2.227272727	1.590909091	1.963636364	9.818181818	2.318181818	3.456454078	0.08333333333	mouth/throat	3.590909091	auditory	5.151329115	20.18181818	0.1689189189	concrete
Zhong-2022-664-195	195	记录	記錄	jìlù	record			Nv	言	phono-semantic	釒	phono-semantic	3.727272727	3.409090909	1.045454545	0.9545454545	2.363636364	2.5	2.333333333	visual	3.727272727	4.96297977	14	0.1980519481	1.318181818	3.954545455	2.681818182	2.227272727	1.863636364	2.409090909	12.04545455	3.954545455	4.656133179	0.2188679245	hand/arm	3.954545455	hand/arm	6.065821426	26.04545455	0.1151832461	concrete
Zhong-2022-664-196	196	漫画	漫畫	mànhuà	comics			N	氵	phono-semantic	田	pictograph	4.454545455	2.727272727	0.9090909091	1.181818182	2.136363636	3	2.401515152	visual	4.454545455	5.287538751	14.40909091	0.2460567823	1.5	2.636363636	1.5	2.227272727	1.909090909	1.954545455	9.772727273	2.636363636	3.505587603	0.1162790698	hand/arm	4.454545455	visual	5.758060831	24.18181818	0.1466165414	concrete
Zhong-2022-664-197	197	邮件	郵件	yóujiàn	mail	167	MAIL	N	邑	phono-semantic	亻	compound_ideograph	4	2.090909091	0.3636363636	0.6818181818	1.681818182	2.772727273	1.931818182	visual	4	4.635083181	11.59090909	0.3137254902	1.227272727	3.090909091	1.545454545	2.227272727	1.772727273	1.972727273	9.863636364	3.090909091	3.72506088	0.1889400922	hand/arm	4	visual	5.328238342	21.45454545	0.1694915254	concrete
Zhong-2022-664-198	198	键盘	鍵盤	jiànpán	keyboard			N	釒	phono-semantic	皿	phono-semantic	3.611111111	3.722222222	0.7777777778	0.8333333333	3.833333333	1.333333333	2.351851852	tactile	3.833333333	5.410778416	14.11111111	0.2165354331	1.333333333	3.722222222	0.9444444444	2.222222222	2	2.044444444	10.22222222	3.722222222	4.193752759	0.2717391304	hand/arm	3.833333333	tactile	6.146104715	24.33333333	0.1255707763	concrete
Zhong-2022-664-199	199	提问	提問	tíwèn	ask questions			Nv	扌	phono-semantic	口	phono-semantic	2.47826087	4.217391304	0.652173913	0.8695652174	1.086956522	2.739130435	2.007246377	auditory	4.217391304	4.834637356	12.04347826	0.2960288809	1.608695652	2.782608696	3.608695652	2.217391304	1.869565217	2.417391304	12.08695652	3.608695652	4.483738981	0.1654676259	mouth/throat	4.217391304	auditory	5.878521545	24.13043478	0.1477477477	concrete
Zhong-2022-664-200	200	风月	風月	fēngyuè	temptress			N	風	phono-semantic	月	pictograph	4.052631579	3.052631579	1.157894737	1.578947368	1.894736842	3.210526316	2.49122807	visual	4.052631579	5.19730222	14.94736842	0.1936619718	1.473684211	1.894736842	1.315789474	2.210526316	1.842105263	1.747368421	8.736842105	2.210526316	3.084036527	0.1024096386	head	4.052631579	visual	5.536641395	23.68421053	0.1222222222	abstract
Zhong-2022-664-201	201	智慧	智慧	zhìhuì	wisdom	4040	WISDOM	N	日	phono-semantic	心	phono-semantic	2.105263158	2.315789474	1	0.9473684211	1.684210526	3.947368421	2	interoceptive	3.947368421	4.4794874	12	0.25	1.210526316	1.157894737	1.368421053	2.210526316	1.368421053	1.463157895	7.315789474	2.210526316	2.680184444	0.1438848921	head	3.947368421	interoceptive	4.778861587	19.31578947	0.1553133515	abstract
Zhong-2022-664-202	202	依恋	依戀	yīliàn	attachment			Nv	亻	phono-semantic	心	phono-semantic	2.947368421	2.315789474	1.315789474	1.263157895	2.368421053	4.105263158	2.385964912	interoceptive	4.105263158	4.997181675	14.31578947	0.1985294118	1.526315789	2.578947368	1.789473684	2.210526316	2.210526316	2.063157895	10.31578947	2.578947368	3.635293222	0.1020408163	hand/arm	4.105263158	interoceptive	5.57023366	24.63157895	0.1153846154	abstract
Zhong-2022-664-203	203	造型	造型	zàoxíng	modeling			N	辶	phono-semantic	土	phono-semantic	4.736842105	1.105263158	0.5789473684	0.6842105263	2.105263158	2.315789474	1.921052632	visual	4.736842105	5.064476732	11.52631579	0.3607305936	2	2.105263158	1.315789474	2.210526316	2.421052632	2.010526316	10.05263158	2.421052632	3.546360076	0.109947644	torso	4.736842105	visual	5.588110204	21.57894737	0.1926829268	concrete
Zhong-2022-664-204	204	咆哮	咆哮	páoxiāo	roar	3896	ROAR	Nv	口	phono-semantic	口	phono-semantic	2.894736842	4.947368421	0.4736842105	0.3157894737	0.6842105263	2.842105263	2.026315789	auditory	4.947368421	5.526220311	12.15789474	0.380952381	1.578947368	1.789473684	3.736842105	2.210526316	1.894736842	2.242105263	11.21052632	3.736842105	4.29900228	0.1924882629	mouth/throat	4.947368421	auditory	6.284597669	23.36842105	0.1981981982	concrete
Zhong-2022-664-205	205	语言	語言	yǔyán	language	1307	LANGUAGE	N	言	phono-semantic	言	ideograph	1.736842105	4.421052632	0.5263157895	0.6315789474	1.263157895	2.473684211	1.842105263	auditory	4.421052632	4.779804099	11.05263158	0.3523809524	1.368421053	1.894736842	3.631578947	2.210526316	1.947368421	2.210526316	11.05263158	3.631578947	4.225500412	0.2047619048	mouth/throat	4.421052632	auditory	5.694399097	22.10526316	0.1761904762	concrete
Zhong-2022-664-206	206	胸怀	胸懷	xiōnghuái	mind			N	月(肉)	phono-semantic	心	phono-semantic	2.095238095	1.428571429	0.9523809524	0.7619047619	1.523809524	3.380952381	1.69047619	interoceptive	3.380952381	3.816848507	10.14285714	0.2582159624	0.9047619048	1.904761905	1.333333333	2.19047619	1.666666667	1.6	8	2.19047619	2.930306266	0.1607142857	head	3.380952381	interoceptive	4.32259182	18.14285714	0.1443569554	abstract
Zhong-2022-664-207	207	壮举	壯舉	zhuàngjǔ	magnificent feat			N	士	phono-semantic	臼	phono-semantic	4	2.523809524	0.1428571429	0.2380952381	1.571428571	3.523809524	2	visual	4	5.036118976	12	0.3214285714	1.666666667	2.761904762	2.095238095	2.19047619	2.619047619	2.266666667	11.33333333	2.761904762	3.986859844	0.09663865546	hand/arm	4	visual	5.759968907	23.33333333	0.1653061224	abstract
Zhong-2022-664-208	208	劳苦	勞苦	láokǔ	toil			N	力	compound_ideograph	艹	phono-semantic	3.619047619	1.80952381	0.6666666667	0.8571428571	2.666666667	3.80952381	2.238095238	interoceptive	3.80952381	5.046239883	13.42857143	0.2340425532	3	3.285714286	2	2.19047619	3.523809524	2.8	14	3.523809524	4.996511983	0.1088435374	torso	3.80952381	interoceptive	6.326692351	27.42857143	0.1145833333	abstract
Zhong-2022-664-209	209	赞叹	讚歎	zàntàn	praise	1687	PRAISE	Nv	言	compound_ideograph	欠	phono-semantic	2.714285714	4.428571429	0.4761904762	0.3333333333	0.5714285714	3.238095238	1.96031746	auditory	4.428571429	5.206490792	11.76190476	0.3481781377	0.9523809524	2.333333333	3.428571429	2.19047619	1.333333333	2.047619048	10.23809524	3.428571429	4.05651911	0.2418604651	mouth/throat	4.428571429	auditory	5.92391539	22	0.1861471861	concrete
Zhong-2022-664-210	210	配乐	配樂	pèiyuè	soundtrack			Nv	酉	phono-semantic	木	pictograph	2.523809524	4.571428571	0.5714285714	0.5238095238	1.476190476	3.285714286	2.158730159	auditory	4.571428571	5.320705263	12.95238095	0.3125	2.047619048	2.095238095	2.19047619	2.19047619	1.904761905	2.085714286	10.42857143	2.19047619	3.575622586	0.02739726027	mouth/throat+head	4.571428571	auditory	5.812174856	23.38095238	0.1731160896	concrete
Zhong-2022-664-211	211	诗歌	詩歌	shīgē	poetry	541	POETRY	N	言	phono-semantic	欠	phono-semantic	2.380952381	4.047619048	0.4761904762	0.6666666667	0.9047619048	3.238095238	1.952380952	auditory	4.047619048	4.86164245	11.71428571	0.3048780488	0.1428571429	1.047619048	3.238095238	2.19047619	1.047619048	1.533333333	7.666666667	3.238095238	3.602802246	0.4037267081	mouth/throat	4.047619048	auditory	5.447688199	19.38095238	0.2014742015	concrete
Zhong-2022-664-212	212	镜子	鏡子	jìngzi	mirror	1171	MIRROR	N	釒	phono-semantic	子	pictograph	4.619047619	0.8095238095	0.5238095238	0.5238095238	2.761904762	2.523809524	1.96031746	visual	4.619047619	5.149007654	11.76190476	0.3481781377	1.19047619	2.142857143	1.19047619	2.19047619	1.666666667	1.676190476	8.380952381	2.19047619	3.049330945	0.1193181818	head	4.619047619	visual	5.483320146	20.14285714	0.2033096927	concrete
Zhong-2022-664-213	213	难度	難度	nándù	difficulty			N	隹	phono-semantic	广	phono-semantic	2.625	2	1.1875	1.5625	1.8125	3.6875	2.145833333	interoceptive	3.6875	4.442441431	12.875	0.1941747573	1.9375	1.9375	2.125	2.1875	1.6875	1.975	9.875	2.1875	3.403198808	0.05063291139	head	3.6875	interoceptive	5.027684967	22.75	0.1098901099	abstract
Zhong-2022-664-214	214	陈述	陳述	chénshù	statement			Nv	阝	phono-semantic	⻌	phono-semantic	3	4.375	0.5625	0.6875	1.125	2.5	2.041666667	auditory	4.375	5.043513447	12.25	0.3112244898	2.0625	2.875	3.5	2.1875	2	2.525	12.625	3.5	4.544898405	0.1188118812	mouth/throat	4.375	auditory	6.056611173	24.875	0.1532663317	concrete
Zhong-2022-664-215	215	按钮	按鈕	ànniǔ	button	757	BUTTON	N	扌	phono-semantic	釒	phono-semantic	4.625	3.0625	0.5	0.5	4.5	3.0625	2.708333333	visual	4.625	6.280670083	16.25	0.2538461538	3	4.0625	2	2.1875	2.9375	2.8375	14.1875	4.0625	5.165926884	0.1453744493	hand/arm	4.625	visual	7.278654742	30.4375	0.135523614	concrete
Zhong-2022-664-216	216	灵性	靈性	língxìng	spirituality			N	雨	phono-semantic	忄	phono-semantic	2.590909091	2.636363636	1.045454545	0.9090909091	1.5	3.681818182	2.060606061	interoceptive	3.681818182	4.496210864	12.36363636	0.2242647059	2	2.136363636	1.681818182	2.181818182	1.909090909	1.981818182	9.909090909	2.181818182	3.41571775	0.0504587156	head	3.681818182	interoceptive	5.075476514	22.27272727	0.1244897959	abstract
Zhong-2022-664-217	217	虚伪	虛偽	xūwèi	hypocritical			Nadj	虍	compound_ideograph	亻	phono-semantic	2.5	2.090909091	0.1818181818	0.5909090909	0.5909090909	4.272727273	1.704545455	interoceptive	4.272727273	4.690408596	10.22727273	0.4	1.318181818	1.954545455	1.954545455	2.181818182	1.681818182	1.818181818	9.090909091	2.181818182	3.186905899	0.095	head	4.272727273	interoceptive	5.136961606	19.31818182	0.2117647059	abstract
Zhong-2022-664-218	218	修炼	修煉	xiūliàn	practice			Nv	人	phono-semantic	火	phono-semantic	2.409090909	1.863636364	0.7272727273	0.9090909091	2	3.636363636	1.924242424	interoceptive	3.636363636	4.266706887	11.54545455	0.2519685039	2.590909091	3	1.636363636	2.181818182	2.545454545	2.390909091	11.95454545	3	4.22936687	0.1140684411	hand/arm	3.636363636	interoceptive	5.352294463	23.5	0.1237911025	abstract
Zhong-2022-664-219	219	动向	動向	dòngxiàng	trend			N	力	phono-semantic	口	compound_ideograph	2.772727273	2.5	0.8181818182	0.6818181818	0.9545454545	2.636363636	1.727272727	visual	2.772727273	3.848501131	10.36363636	0.201754386	2.590909091	2.136363636	1.454545455	2.181818182	1.909090909	2.054545455	10.27272727	2.590909091	3.623210054	0.110619469	leg/foot	2.772727273	visual	4.711158599	20.63636364	0.1013215859	abstract
Zhong-2022-664-220	220	位置	位置	wèizhì	position			N	亻	compound_ideograph	网	phono-semantic	3.818181818	2.772727273	0.7272727273	1.590909091	2.363636364	2.863636364	2.356060606	visual	3.818181818	4.905970031	14.13636364	0.2186495177	2.954545455	2.318181818	2.272727273	2.181818182	2.409090909	2.427272727	12.13636364	2.954545455	4.205062247	0.06367041199	leg/foot	3.818181818	visual	5.773359417	26.27272727	0.1176470588	concrete
Zhong-2022-664-221	221	大腿	大腿	dàtuǐ	thigh	471	UPPER LEG (THIGH)	N	大	pictograph	月(肉)	phono-semantic	3.727272727	1.454545455	0.5454545455	0.7272727273	3.181818182	2.636363636	2.045454545	visual	3.727272727	4.731762366	12.27272727	0.2592592593	4.227272727	2.136363636	1.545454545	2.181818182	2.954545455	2.609090909	13.04545455	4.227272727	5.002129071	0.2055749129	leg/foot	4.227272727	leg/foot	6.136694499	25.31818182	0.1454219031	concrete
Zhong-2022-664-222	222	屁股	屁股	pìgu	butt	834	BUTTOCKS	N	尸	phono-semantic	月(肉)	phono-semantic	4.272727273	2	1.727272727	2.5	3.363636364	3.090909091	2.825757576	visual	4.272727273	5.586703684	16.95454545	0.1501340483	2.136363636	2.045454545	1.863636364	2.181818182	2.681818182	2.181818182	10.90909091	2.681818182	3.790356359	0.075	torso	4.272727273	visual	6.116459597	27.86363636	0.09135399674	concrete
Zhong-2022-664-223	223	咖啡	咖啡	kāfēi	coffee	1299	COFFEE	N	口	phono-semantic	口	phono-semantic	3.722222222	1.277777778	4.611111111	4.611111111	2.555555556	2.555555556	3.222222222	gustatory/olfactory	4.611111111	6.566368994	19.33333333	0.1724137931	1	2.444444444	3.888888889	2.166666667	1.5	2.2	11	3.888888889	4.447388096	0.2626262626	mouth/throat	4.611111111	gustatory/olfactory	7.186093955	30.33333333	0.119047619	concrete
Zhong-2022-664-224	224	忧虑	憂慮	yōulǜ	concern			N	心	phono-semantic	心	phono-semantic	2.526315789	2.315789474	0.8947368421	0.8421052632	1.157894737	3.894736842	1.938596491	interoceptive	3.894736842	4.489489412	11.63157895	0.2624434389	1.473684211	1.578947368	2.052631579	2.157894737	1.526315789	1.757894737	8.789473684	2.157894737	3.086002433	0.07784431138	head	3.894736842	interoceptive	4.93074164	20.42105263	0.1494845361	abstract
Zhong-2022-664-225	225	厉鬼	厲鬼	lìguǐ	ferocious ghost			N	厂	phono-semantic	鬼	pictograph	4.368421053	3.736842105	0.5789473684	1	2	3.736842105	2.570175439	visual	4.368421053	5.817855417	15.42105263	0.2457337884	2.052631579	2.052631579	2.368421053	2.157894737	2.526315789	2.231578947	11.15789474	2.526315789	3.84295774	0.04245283019	torso	4.368421053	visual	6.33031137	26.57894737	0.1425742574	abstract
Zhong-2022-664-226	226	事情	事情	shìqíng	thing	738	THING	N	亅	phono-semantic	忄	phono-semantic	3.263157895	2.947368421	1.789473684	1.684210526	2.315789474	3.631578947	2.605263158	interoceptive	3.631578947	5.080975343	15.63157895	0.1245791246	2.105263158	2.526315789	2.210526316	2.157894737	2.263157895	2.252631579	11.26315789	2.526315789	3.868559473	0.03738317757	hand/arm	3.631578947	interoceptive	5.739481108	26.89473684	0.07240704501	concrete
Zhong-2022-664-227	227	四周	四周	sìzhōu	all around			N	囗	compound_ideograph	口	pictograph	4.052631579	2.842105263	1.315789474	1.631578947	2.421052632	2.684210526	2.49122807	visual	4.052631579	5.061494556	14.94736842	0.1830985915	1.894736842	1.947368421	1.473684211	2.157894737	2.052631579	1.905263158	9.526315789	2.157894737	3.304497176	0.07182320442	head	4.052631579	visual	5.493139336	24.47368421	0.111827957	concrete
Zhong-2022-664-228	228	曲目	曲目	qǔmù	repertoire			N	曰	pictograph	目	pictograph	2.157894737	4.631578947	0.7368421053	0.7894736842	1.105263158	2.842105263	2.043859649	auditory	4.631578947	5.124885098	12.26315789	0.3175965665	1.894736842	2.315789474	3.105263158	2.157894737	1.684210526	2.231578947	11.15789474	3.105263158	3.999793448	0.1273584906	mouth/throat	4.631578947	auditory	5.834283285	23.42105263	0.1662921348	concrete
Zhong-2022-664-229	229	落日	落日	luòrì	sunset	2295	SUNSET	N	艹	phono-semantic	日	pictograph	4.526315789	1.473684211	0.5789473684	0.5789473684	1.263157895	3.421052632	1.973684211	visual	4.526315789	5.172334716	11.84210526	0.3333333333	1	1.526315789	0.4736842105	2.157894737	1.526315789	1.336842105	6.684210526	2.157894737	2.633591443	0.2519685039	head	4.526315789	visual	5.390584697	18.52631579	0.21875	concrete
Zhong-2022-664-230	230	炼狱	煉獄	liànyù	purgatory			N	火	phono-semantic	犭	compound_ideograph	3.523809524	2.333333333	1.142857143	1.666666667	2.142857143	3.428571429	2.373015873	visual	3.523809524	4.830661188	14.23809524	0.1672240803	1.523809524	1.380952381	1.761904762	2.142857143	2	1.761904762	8.80952381	2.142857143	3.089207757	0.08648648649	head	3.523809524	visual	5.219622719	23.04761905	0.1033057851	abstract
Zhong-2022-664-231	231	含意	含意	hányì	meaning			N	口	phono-semantic	心	compound_ideograph	2.380952381	1.857142857	1.285714286	1.19047619	1.095238095	3.571428571	1.896825397	interoceptive	3.571428571	4.132694812	11.38095238	0.2175732218	1	1.285714286	1.666666667	2.142857143	1.19047619	1.457142857	7.285714286	2.142857143	2.681530416	0.1568627451	head	3.571428571	interoceptive	4.479159756	18.66666667	0.137755102	abstract
Zhong-2022-664-232	232	寄托	寄託	jìtuō	sustenance			Nv	宀	phono-semantic	言	phono-semantic	1.619047619	1.428571429	1	0.8095238095	1.666666667	3.714285714	1.706349206	interoceptive	3.714285714	4.011665993	10.23809524	0.2837209302	1.714285714	1.380952381	1.857142857	2.142857143	1.80952381	1.780952381	8.904761905	2.142857143	3.101746426	0.08556149733	head	3.714285714	interoceptive	4.553324146	19.14285714	0.1517412935	abstract
Zhong-2022-664-233	233	思潮	思潮	sīcháo	trend of thought			N	心	compound_ideograph	氵	phono-semantic	1.523809524	1.80952381	0.5714285714	0.619047619	0.6666666667	3.857142857	1.507936508	interoceptive	3.857142857	4.072999199	9.047619048	0.3631578947	0.8095238095	1.19047619	1.619047619	2.142857143	1.285714286	1.40952381	7.047619048	2.142857143	2.641290298	0.1891891892	head	3.857142857	interoceptive	4.413919982	16.0952381	0.2041420118	abstract
Zhong-2022-664-234	234	觉醒	覺醒	juéxǐng	awakening			Nv	見	phono-semantic	酉	phono-semantic	2.857142857	2.19047619	0.619047619	0.7619047619	1.285714286	3.571428571	1.880952381	interoceptive	3.571428571	4.347882772	11.28571429	0.2616033755	1.80952381	1.904761905	2	2.142857143	2.19047619	2.00952381	10.04761905	2.19047619	3.453416068	0.03791469194	torso	3.571428571	interoceptive	4.978285417	21.33333333	0.1383928571	abstract
Zhong-2022-664-235	235	浅见	淺見	qiǎnjiàn	humble opinion			N	氵	phono-semantic	見	compound_ideograph	1.476190476	2.095238095	0.619047619	0.619047619	1.047619048	3.904761905	1.626984127	interoceptive	3.904761905	4.190297857	9.761904762	0.3365853659	0.7142857143	1.047619048	1.714285714	2.142857143	1.19047619	1.361904762	6.80952381	2.142857143	2.624566612	0.2097902098	head	3.904761905	interoceptive	4.508702188	16.57142857	0.1982758621	abstract
