ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	FAMILIARITY	VISUAL_MEAN	HAPTIC_MEAN	AUDITORY_MEAN	OLFACTORY_MEAN	GUSTATORY_MEAN	VISUAL_SD	HAPTIC_SD	AUDITORY_SD	OLFACTORY_SD	GUSTATORY_SD	DOMINANT_MODALITY	EXCLUSIVITY	BNC_FREQ	BNC_LOG_FREQ	WORD_LENGTH
Lynott-2009-423-227	227	minty			1	1.71428571428571	0.142857142857143	0	3.95238095238095	4.95238095238095	1.52127765851133	0.358568582800318	0	0.973457265430305	0.218217890235994	Gustatory	0.460176991150442	0	0	5
Lynott-2009-423-228	228	misty			1	4.71428571428571	1.0952380952381	0.571428571428571	0.952380952380952	0.476190476190476	0.560611910581388	1.48002573980191	1.12122382116278	1.39557122627942	0.980767435177556	Visual	0.542682926829268	3	1.38629436111989	5
Lynott-2009-423-229	229	moaning			1	3	0.19047619047619	4.95238095238095	0.142857142857143	0.142857142857143	1.8165902124585	0.679635756787974	0.218217890235994	0.654653670707977	0.654653670707977	Auditory	0.570621468926554	4	1.6094379124341	7
Lynott-2009-423-230	230	moist			1	3.66666666666667	4.38095238095238	1.42857142857143	1.71428571428571	2.85714285714286	1.15470053837925	0.864649667564296	1.43427433120127	1.41925533794512	1.45896244933563	Haptic	0.210169491525424	6	1.94591014905531	5
Lynott-2009-423-231	231	motionless	MOTIONLESS	1636	1	4.57142857142857	2.52380952380952	1.71428571428571	0.047619047619048	0	0.978336781043654	1.56904581255767	1.23056316956332	0.218217890235992	0	Visual	0.516129032258065	4	1.6094379124341	10
Lynott-2009-423-232	232	mottled			0.523809523809524	4.36363636363636	1.33333333333333	0.636363636363636	0.727272727272727	0.636363636363636	0.674199862463241	1.30267789455786	1.02691063610494	1.1908743922773	1.20604537831105	Visual	0.484251968503937	1	0.693147180559945	7
Lynott-2009-423-233	233	mouldy			1	4.38095238095238	1.80952380952381	0.047619047619048	3.47619047619048	3	0.973457265430305	1.16700675315302	0.218217890235992	1.47034171603228	1.89736659610103	Visual	0.340823970037453	1	0.693147180559945	6
Lynott-2009-423-234	234	muddy			1	4.52380952380952	3.52380952380952	1.38095238095238	2.23809523809524	0.761904761904762	0.749603069567329	1.53684897172909	1.49920613913466	1.4108423691101	1.4108423691101	Visual	0.302681992337165	6	1.94591014905531	5
Lynott-2009-423-235	235	muffled			1	1.38095238095238	0.428571428571429	4.47619047619048	0.333333333333333	0.333333333333333	1.5644868320376	0.870139561876632	1.07791686224159	1.11055541659718	0.966091783079296	Auditory	0.595890410958904	4	1.6094379124341	7
Lynott-2009-423-236	236	muggy			0.80952380952381	3.17647058823529	1.35294117647059	0.764705882352941	1.58823529411765	0.647058823529412	1.84510481130636	1.57881191369445	1.20049009599756	1.54348726628258	1.11474080342631	Visual	0.3359375	0	0	5
Lynott-2009-423-237	237	mumbling			1	1.9047619047619	0.238095238095238	4.90476190476191	0.142857142857143	0.095238095238095	1.44584791402007	0.538958431120797	0.300792603759118	0.654653670707977	0.436435780471985	Auditory	0.660130718954248	1	0.693147180559945	8
Lynott-2009-423-238	238	murky			1	4.38095238095238	0.857142857142857	0.571428571428571	1.57142857142857	0.428571428571429	0.864649667564296	1.1084094137869	1.12122382116278	1.5023790657297	0.978336781043653	Visual	0.50609756097561	2	1.09861228866811	5
Lynott-2009-423-239	239	murmuring			1	2.19047619047619	0.238095238095238	4.85714285714286	0.142857142857143	0.095238095238095	1.86061945649957	0.538958431120797	0.478091443733757	0.478091443733757	0.436435780471985	Auditory	0.632911392405063	2	1.09861228866811	9
Lynott-2009-423-240	240	mushroomy			1	3.85714285714286	1.76190476190476	0.047619047619048	3	4.76190476190476	1.42427926635594	1.60949563232591	0.218217890235992	1.4142135623731	0.538958431120796	Gustatory	0.351063829787234	0	0	9
Lynott-2009-423-241	241	mushy			1	3.85714285714286	4.42857142857143	1.9047619047619	0.523809523809524	3.23809523809524	1.31475147026783	1.20712172424444	1.51343192462568	0.928388260322567	1.97242900771515	Haptic	0.279863481228669	1	0.693147180559945	5
Lynott-2009-423-242	242	musky			0.904761904761905	1.94736842105263	0.157894736842105	0.368421052631579	4.26315789473684	2.05263157894737	1.7786912857656	0.374634324632678	0.83069758608784	1.40799720892865	1.54465689144247	Olfactory	0.467065868263473	0	0	5
Lynott-2009-423-243	243	musty			0.904761904761905	3.21052631578947	0.631578947368421	0.473684210526316	4.31578947368421	1.73684210526316	1.39757517660733	0.955133865881839	0.904827856717728	1.15723000589758	1.52177182050536	Olfactory	0.370558375634518	1	0.693147180559945	5
Lynott-2009-423-244	244	mute	MUTE	1666	1	1.52380952380952	0.095238095238095	4.95238095238095	0	0	1.69171651345749	0.436435780471985	0.218217890235994	0	0	Auditory	0.753623188405797	2	1.09861228866811	4
Lynott-2009-423-245	245	muttering			1	2.61904761904762	0.19047619047619	4.80952380952381	0.142857142857143	0.095238095238095	1.53219419383414	0.511766315719159	0.511766315719159	0.478091443733757	0.436435780471985	Auditory	0.6	4	1.6094379124341	9
Lynott-2009-423-246	246	narrow	NARROW	1267	1	4.85714285714286	3.0952380952381	0.523809523809524	0.095238095238095	0.095238095238095	0.358568582800317	1.70014005025356	0.749603069567329	0.436435780471985	0.436435780471985	Visual	0.549450549450549	50	3.93182563272433	6
Lynott-2009-423-247	247	noisy			1	1.66666666666667	0.285714285714286	4.95238095238095	0.047619047619048	0.047619047619048	1.23827837473378	0.902377811277357	0.218217890235994	0.218217890235992	0.218217890235992	Auditory	0.700680272108844	10	2.39789527279837	5
Lynott-2009-423-248	248	noxious			0.523809523809524	2.45454545454545	0.272727272727273	0.818181818181818	3.1	2.18181818181818	1.36847625946791	0.646669790682863	1.16774841624228	2.23358207570013	1.88775961489708	Olfactory	0.320288362512873	2	1.09861228866811	7
Lynott-2009-423-249	249	nutty			1	3.57142857142857	1.47619047619048	0.333333333333333	3	4.95238095238095	1.16496474502144	1.03048763306736	0.730296743340221	1.22474487139159	0.218217890235994	Gustatory	0.346428571428571	1	0.693147180559945	5
Lynott-2009-423-250	250	odorous			1	1.14285714285714	0.19047619047619	0.285714285714286	4.95238095238095	1.85714285714286	1.35224680756563	0.601585207518238	0.643650304346789	0.218217890235994	1.45896244933563	Olfactory	0.564971751412429	1	0.693147180559945	7
Lynott-2009-423-251	251	oily			1	3.9047619047619	3.61904761904762	0.238095238095238	2	3.33333333333333	1.04425867986634	1.35927151357595	0.889087279447969	1.45095250022002	1.68325082306035	Visual	0.28	3	1.38629436111989	4
Lynott-2009-423-252	252	oniony			1	3.42857142857143	1.23809523809524	0.19047619047619	4.52380952380952	4.95238095238095	1.28730060869358	1.33808676492827	0.679635756787974	0.928388260322567	0.218217890235994	Gustatory	0.332225913621262	0	0	6
Lynott-2009-423-253	253	open	OPEN (STATE)	3235	1	4.76190476190476	3.42857142857143	1.33333333333333	0.19047619047619	0.095238095238095	0.436435780471984	1.71963451266333	1.42594997574716	0.601585207518238	0.436435780471985	Visual	0.475728155339806	303	5.71702770140622	4
Lynott-2009-423-254	254	orange	ORANGE (COLOR)	3328	1	4.61904761904762	1.14285714285714	0.095238095238095	2.33333333333333	2.80952380952381	0.973457265430305	1.8516401995451	0.300792603759119	2.15251790546173	2.13586159708553	Visual	0.411255411255411	27	3.3322045101752	6
Lynott-2009-423-255	255	orangey			1	4.23809523809524	1.57142857142857	0.380952380952381	3.76190476190476	4.33333333333333	1.13599128098599	1.69030850945703	1.07126982951031	1.44584791402007	1.06458129484475	Gustatory	0.276666666666667	0	0	7
Lynott-2009-423-256	256	oval			1	4.61904761904762	3.95238095238095	0.047619047619048	0.19047619047619	0.285714285714286	0.804747816162957	0.864649667564296	0.218217890235992	0.679635756787974	0.783763812819726	Visual	0.50261780104712	7	2.07944154167984	4
Lynott-2009-423-257	257	painful	PAINFUL	1129	1	3.85714285714286	4.61904761904762	3.33333333333333	0.761904761904762	0.80952380952381	1.45896244933563	0.973457265430305	1.62275485928508	1.4108423691101	1.40068010691405	Haptic	0.288256227758007	19	2.99573227355399	7
Lynott-2009-423-258	258	palatable			0.80952380952381	3.47058823529412	0.764705882352941	0.235294117647059	3.64705882352941	4.82352941176471	1.17885787199006	0.970142500145332	0.562295714538387	1.27186754767292	0.39295262399669	Gustatory	0.354545454545454	1	0.693147180559945	9
Lynott-2009-423-259	259	pale			1	4.95238095238095	0.285714285714286	0.238095238095238	0.095238095238095	0.333333333333333	0.218217890235994	0.643650304346789	0.624880941040924	0.436435780471985	1.06458129484475	Visual	0.82258064516129	35	3.58351893845611	4
Lynott-2009-423-260	260	patterned			1	4.90476190476191	1.71428571428571	0.333333333333333	0.095238095238095	0.047619047619048	0.300792603759118	1.41925533794512	1.15470053837925	0.436435780471985	0.218217890235992	Visual	0.684563758389262	4	1.6094379124341	9
Lynott-2009-423-261	261	peachy			1	3.23809523809524	2.14285714285714	0.047619047619048	3.04761904761905	3.61904761904762	1.70014005025356	1.93095091304037	0.218217890235992	1.59612626305661	1.53219419383414	Gustatory	0.295275590551181	0	0	6
Lynott-2009-423-262	262	peppery			1	2.66666666666667	0.333333333333333	0.095238095238095	3.52380952380952	4.95238095238095	1.35400640077266	0.658280588604383	0.436435780471985	1.24976188208185	0.218217890235994	Gustatory	0.419753086419753	0	0	7
Lynott-2009-423-263	263	perfumed			1	0.476190476190476	0.19047619047619	0.095238095238095	4.90476190476191	2.28571428571429	0.928388260322567	0.601585207518238	0.436435780471985	0.436435780471984	1.45405835999994	Olfactory	0.604790419161677	1	0.693147180559945	8
Lynott-2009-423-264	264	petite			1	4.52380952380952	2.71428571428571	0.285714285714286	0	0	1.12334534400814	1.67758329578168	0.902377811277357	0	0	Visual	0.60126582278481	2	1.09861228866811	6
Lynott-2009-423-265	265	pink	PINK	3446	1	4.47619047619048	0.333333333333333	0.142857142857143	0.19047619047619	0.333333333333333	1.20909253653505	0.795822425754221	0.358568582800318	0.679635756787974	0.795822425754221	Visual	0.791304347826087	34	3.55534806148941	4
Lynott-2009-423-266	266	plain			1	4.28571428571429	1.19047619047619	0.571428571428571	1.0952380952381	3.23809523809524	1.0555973258235	1.4359334113756	1.247855302967	1.17918454470714	1.64026710949046	Visual	0.357798165137615	41	3.73766961828337	5
Lynott-2009-423-267	267	plastic	PLASTIC	654	1	4.33333333333333	4.28571428571429	1.47619047619048	1.61904761904762	0.952380952380952	1.01653004546513	0.845154254728516	1.20909253653505	1.2440333788203	1.39557122627942	Visual	0.266917293233083	41	3.73766961828337	7
Lynott-2009-423-268	268	polished			1	4.66666666666667	3.47619047619048	0.428571428571429	1.85714285714286	0	0.577350269189627	1.36451631060415	1.20712172424443	1.31475147026783	0	Visual	0.447488584474886	11	2.484906649788	8
Lynott-2009-423-269	269	popping			1	3.52380952380952	1.57142857142857	4.19047619047619	0.476190476190476	0.476190476190476	1.40068010691405	1.32557265253281	1.12334534400814	1.07791686224159	1.07791686224159	Auditory	0.362790697674419	3	1.38629436111989	7
Lynott-2009-423-270	270	portly			0.523809523809524	4	2.25	0.333333333333333	0.916666666666667	0.833333333333333	1.59544807043493	1.35680105059994	0.65133894727893	1.62135371797393	1.58592292219752	Visual	0.44	1	0.693147180559945	6
Lynott-2009-423-271	271	prickly			1	4.14285714285714	4.90476190476191	1.19047619047619	0.285714285714286	0.952380952380952	1.52596573636875	0.300792603759118	1.4359334113756	0.956182887467515	1.11696868694653	Haptic	0.402489626556017	2	1.09861228866811	7
Lynott-2009-423-272	272	puffy			1	4.14285714285714	3.57142857142857	0.80952380952381	0.428571428571429	0.571428571428571	0.910258989832799	1.46872150428284	1.12334534400814	1.247855302967	1.20712172424443	Visual	0.39	1	0.693147180559945	5
Lynott-2009-423-273	273	pulsing			1	4.14285714285714	4.47619047619048	3.42857142857143	0.19047619047619	0.047619047619048	1.27615493909299	0.87287156094397	1.46872150428284	0.872871560943969	0.218217890235992	Haptic	0.36046511627907	1	0.693147180559945	7
Lynott-2009-423-274	274	pungent			0.904761904761905	1.52631578947368	0.315789473684211	0.210526315789474	4.84210526315789	2.21052631578947	1.50437957136384	0.820069887194403	0.535303379031311	0.50145985712128	1.71849247140306	Olfactory	0.508670520231214	2	1.09861228866811	7
Lynott-2009-423-275	275	puny			0.80952380952381	4.47058823529412	2.64705882352941	0.647058823529412	0.294117647058824	0.411764705882353	0.799816155346303	1.72992689406909	1.05718827974185	0.77174363314129	0.870260272089029	Visual	0.493055555555556	1	0.693147180559945	4
Lynott-2009-423-276	276	purple	PURPLE	2452	1	5	0.047619047619048	0.19047619047619	0.095238095238095	0.142857142857143	0	0.218217890235992	0.601585207518238	0.436435780471985	0.478091443733757	Visual	0.904347826086957	13	2.63905732961526	6
Lynott-2009-423-277	277	purring			1	2.23809523809524	0.857142857142857	4.85714285714286	0.095238095238095	0.047619047619048	1.4108423691101	1.1084094137869	0.358568582800317	0.300792603759119	0.218217890235992	Auditory	0.594117647058824	0	0	7
Lynott-2009-423-278	278	putrid			0.904761904761905	2.42105263157895	0.631578947368421	0.368421052631579	3.89473684210526	3.31578947368421	1.67715994975912	1.01162829777814	0.683985568056769	1.44893588701445	1.82734268448742	Olfactory	0.331683168316832	1	0.693147180559945	6
Lynott-2009-423-279	279	quiet	QUIET	1314	1	2.0952380952381	0.095238095238095	4.95238095238095	0.095238095238095	0.047619047619048	1.37494588638106	0.436435780471985	0.218217890235994	0.300792603759119	0.218217890235992	Auditory	0.673202614379085	64	4.17438726989564	5
Lynott-2009-423-280	280	radiant			1	4.38095238095238	0.80952380952381	1.28571428571429	1	0.428571428571429	1.32197543381829	1.03048763306736	1.34695423615122	1.44913767461894	1.07570574840095	Visual	0.5	2	1.09861228866811	7
Lynott-2009-423-281	281	rancid			1	3.0952380952381	1.57142857142857	0.857142857142857	4.19047619047619	3.23809523809524	1.81396697612613	1.63007449435382	1.45896244933563	1.24976188208185	1.78619041271534	Olfactory	0.257352941176471	1	0.693147180559945	6
Lynott-2009-423-282	282	raspy			0.80952380952381	2	1.17647058823529	3.64705882352941	0.647058823529412	0.529411764705882	1.62018517460197	1.50977209031889	1.69341284358644	1.3200935795706	1.00732610526728	Auditory	0.389705882352941	0	0	5
Lynott-2009-423-283	283	raucous			0.619047619047619	3.23076923076923	0.153846153846154	4.53846153846154	0.307692307692308	0.230769230769231	1.64082530828473	0.554700196225229	1.39136531360295	0.751067616198811	0.599144689515278	Auditory	0.518181818181818	1	0.693147180559945	7
Lynott-2009-423-284	284	rectangular			1	4.80952380952381	3.95238095238095	0	0	0.095238095238095	0.679635756787974	1.16086995293144	0	0	0.436435780471985	Visual	0.543010752688172	6	1.94591014905531	11
Lynott-2009-423-285	285	red	RED	156	0.952380952380952	4.71428571428571	0.095238095238095	0.19047619047619	0.285714285714286	0.285714285714286	1.10194633003868	0.436435780471985	0.601585207518238	0.783763812819726	0.783763812819726	Visual	0.829059829059829	149	5.01063529409626	3
Lynott-2009-423-286	286	reddish			0.952380952380952	4.7	0.15	0.1	0.2	0.2	0.656946685331786	0.489360484929593	0.307793505625546	0.615587011251092	0.615587011251092	Visual	0.85981308411215	2	1.09861228866811	7
Lynott-2009-423-287	287	reeking			0.904761904761905	1.36842105263158	0.157894736842105	0.105263157894737	4.94736842105263	2.05263157894737	1.30002249193318	0.501459857121279	0.315301767642306	0.229415733870565	1.74717817607346	Olfactory	0.560975609756098	0	0	7
Lynott-2009-423-288	288	resounding			0.857142857142857	1.83333333333333	0.444444444444444	3.83333333333333	0.055555555555556	0.055555555555556	1.68906517827779	0.855585263892997	1.54348726628258	0.235702260395516	0.235702260395516	Auditory	0.607142857142857	2	1.09861228866811	10
Lynott-2009-423-289	289	reverberating			0.619047619047619	2.15384615384615	2.30769230769231	3.30769230769231	0	0	1.46322439872551	2.05688337801861	1.49357598761135	0	0	Auditory	0.425742574257426	0	0	13
Lynott-2009-423-290	290	rhythmic			1	2.47619047619048	1.33333333333333	4.61904761904762	0.095238095238095	0	1.5039630187956	1.77012240631357	0.669043382464133	0.300792603759119	0	Auditory	0.541899441340782	5	1.79175946922806	8
Lynott-2009-423-291	291	ripe	RIPE	178	1	4.14285714285714	3.38095238095238	0.095238095238095	3.66666666666667	4.52380952380952	0.963624111659431	1.49920613913466	0.300792603759119	1.15470053837925	0.679635756787974	Gustatory	0.280120481927711	6	1.94591014905531	4
Lynott-2009-423-292	292	rippled			0.952380952380952	4.25	3.9	2	0.25	0.5	1.06992375527664	1.25236618152663	1.86378223259219	0.786397515657049	1.14707866935281	Visual	0.36697247706422	1	0.693147180559945	7
Lynott-2009-423-293	293	rippling			0.904761904761905	4.63157894736842	3.47368421052632	3	0.368421052631579	0.894736842105263	0.597264720370148	1.50437957136384	1.66666666666667	0.895080773250814	1.44893588701445	Visual	0.34468085106383	2	1.09861228866811	8
Lynott-2009-423-294	294	roasted			1	4.19047619047619	1.76190476190476	1.33333333333333	3.85714285714286	4.42857142857143	1.03048763306736	1.81396697612613	1.74164673034842	1.27615493909299	0.676123403782814	Gustatory	0.198776758409786	2	1.09861228866811	7
Lynott-2009-423-295	295	roasting			1	4.04761904761905	2.33333333333333	1.47619047619048	3.80952380952381	3.33333333333333	1.02353263143832	2.08166599946613	1.53684897172909	1.32736760616822	1.62275485928508	Visual	0.171428571428571	2	1.09861228866811	8
Lynott-2009-423-296	296	rotten	ROTTEN	1728	1	4.09523809523809	2.57142857142857	0.19047619047619	3.95238095238095	3.28571428571429	0.995226703056238	1.63007449435382	0.402373908081478	1.62715059156153	1.97845538597304	Visual	0.277027027027027	8	2.19722457733622	6
Lynott-2009-423-297	297	rotund			0.476190476190476	3.9	2.7	0.2	0	0.1	1.44913767461894	1.70293863659264	0.632455532033676	0	0.316227766016838	Visual	0.565217391304348	0	0	6
Lynott-2009-423-298	298	rough	ROUGH	1923	1	4.04761904761905	4.90476190476191	2.28571428571429	0.714285714285714	1.61904761904762	0.864649667564296	0.300792603759118	1.79284291400159	1.45405835999994	1.65759435557046	Haptic	0.308771929824561	36	3.61091791264422	5
Lynott-2009-423-299	299	round	ROUND	1395	1	4.47619047619048	4.38095238095238	0.238095238095238	0	0.19047619047619	0.980767435177556	1.02353263143832	0.538958431120797	0	0.511766315719159	Visual	0.482051282051282	320	5.77144112313002	5
Lynott-2009-423-300	300	rubbery			1	3.61904761904762	4.5	1.14285714285714	2.14285714285714	2.14285714285714	1.32197543381829	0.888523316638639	1.38873014965883	1.79682259240344	1.62128696675556	Haptic	0.24780316344464	1	0.693147180559945	7
Lynott-2009-423-301	301	rumbling			1	2.47619047619048	1.66666666666667	4.23809523809524	0.238095238095238	0.2	1.60059512741504	1.42594997574716	1.17918454470714	0.700340053457026	0.695852373938459	Auditory	0.457883369330454	1	0.693147180559945	8
Lynott-2009-423-302	302	rustling			1	3.04761904761905	2.52380952380952	4.66666666666667	0.55	0.2	1.4309504001254	1.72101852456758	0.577350269189627	1.05006265477226	0.523148363780597	Auditory	0.406500541711809	1	0.693147180559945	8
Lynott-2009-423-303	303	rusty			1	4.28571428571429	3	1.14285714285714	1.57142857142857	0.666666666666667	0.902377811277357	1.26491106406735	1.35224680756563	1.69030850945703	1.31656117720877	Visual	0.339285714285714	4	1.6094379124341	5
Lynott-2009-423-304	304	salty	SALTY	1091	1	1.85714285714286	0.666666666666667	0.047619047619048	1.71428571428571	4.80952380952381	1.35224680756563	1.11055541659718	0.218217890235992	1.10194633003868	0.679635756787974	Gustatory	0.523560209424084	2	1.09861228866811	5
Lynott-2009-423-305	305	savoury			1	2.66666666666667	0.333333333333333	0.19047619047619	3.52380952380952	5	1.62275485928508	0.795822425754221	0.511766315719159	1.20909253653505	0	Gustatory	0.410569105691057	1	0.693147180559945	7
Lynott-2009-423-306	306	scaly			1	4.33333333333333	4.42857142857143	0.142857142857143	0.095238095238095	1	0.856348838577676	1.12122382116278	0.358568582800318	0.300792603759119	1.54919333848297	Haptic	0.433333333333333	1	0.693147180559945	5
Lynott-2009-423-307	307	scented			1	1	0.095238095238095	0.047619047619048	4.76190476190476	2.33333333333333	1.14017542509914	0.436435780471985	0.218217890235992	0.538958431120796	1.68325082306035	Olfactory	0.572254335260116	3	1.38629436111989	7
Lynott-2009-423-308	308	scentless			1	1	0.19047619047619	0.19047619047619	4.42857142857143	2.38095238095238	1.61245154965971	0.511766315719159	0.511766315719159	1.39897921969658	1.59612626305661	Olfactory	0.517441860465116	0	0	9
Lynott-2009-423-309	309	scratchy			1	2.85714285714286	4.14285714285714	3.28571428571429	0.095238095238095	0.047619047619048	1.52596573636875	1.27615493909299	1.90112748501665	0.436435780471985	0.218217890235992	Haptic	0.392694063926941	1	0.693147180559945	8
Lynott-2009-423-310	310	scrawny			1	4.76190476190476	2.57142857142857	0.666666666666667	0.285714285714286	0.285714285714286	0.538958431120796	1.56752762563945	1.35400640077266	0.902377811277357	0.902377811277357	Visual	0.522222222222222	1	0.693147180559945	7
Lynott-2009-423-311	311	screaming			1	2.80952380952381	0.142857142857143	4.95238095238095	0.047619047619048	0.047619047619048	1.47034171603228	0.358568582800318	0.218217890235994	0.218217890235992	0.218217890235992	Auditory	0.613095238095238	14	2.70805020110221	9
Lynott-2009-423-312	312	screeching			1	2.33333333333333	0.333333333333333	4.95238095238095	0.238095238095238	0.095238095238095	1.55991452757301	0.856348838577675	0.218217890235994	0.700340053457026	0.436435780471985	Auditory	0.610778443113773	1	0.693147180559945	10
Lynott-2009-423-313	313	searing			0.714285714285714	3.66666666666667	1.86666666666667	2.2	0.666666666666667	0.466666666666667	1.54303349962092	1.99523241276609	1.8205179796656	1.29099444873581	1.24594580635795	Visual	0.360902255639098	2	1.09861228866811	7
Lynott-2009-423-314	314	shadowy			1	4.71428571428571	0.285714285714286	0.285714285714286	0.142857142857143	0.142857142857143	0.560611910581388	0.902377811277357	0.783763812819726	0.654653670707977	0.654653670707977	Visual	0.82051282051282	4	1.6094379124341	7
Lynott-2009-423-315	315	shaggy			1	4.19047619047619	4.09523809523809	0.19047619047619	0.142857142857143	0	0.928388260322567	0.995226703056238	0.679635756787974	0.654653670707977	0	Visual	0.486187845303867	2	1.09861228866811	6
Lynott-2009-423-316	316	shallow	SHALLOW	193	1	4.23809523809524	3.33333333333333	1.38095238095238	0.19047619047619	0.285714285714286	1.13599128098599	1.77012240631357	1.49920613913466	0.679635756787974	0.560611910581388	Visual	0.429292929292929	15	2.77258872223978	7
Lynott-2009-423-317	317	sharp	SHARP	1396	1	4.42857142857143	4.57142857142857	1.04761904761905	0.333333333333333	1.19047619047619	0.810643483377778	1.16496474502144	1.53219419383414	0.966091783079296	1.69171651345749	Haptic	0.366255144032922	45	3.8286413964891	5
Lynott-2009-423-318	318	sheer			0.904761904761905	4.52631578947368	2.89473684210526	0.578947368421053	0	0	0.904827856717729	1.76051560762135	1.46499106837187	0	0	Visual	0.565789473684211	21	3.09104245335832	5
Lynott-2009-423-319	319	shimmering			1	4.76190476190476	0.857142857142857	0.761904761904762	0.333333333333333	0.238095238095238	0.768424485864545	1.2363540870525	1.26114082896249	1.06458129484475	0.768424485864545	Visual	0.650684931506849	2	1.09861228866811	10
Lynott-2009-423-320	320	shiny			1	4.95238095238095	1.85714285714286	0.095238095238095	0.047619047619048	0.047619047619048	0.218217890235994	1.27615493909299	0.300792603759119	0.218217890235992	0.218217890235992	Visual	0.700680272108844	8	2.19722457733622	5
Lynott-2009-423-321	321	short	SHORT	1645	1	4.95238095238095	3.23809523809524	0.571428571428571	0.142857142857143	0.142857142857143	0.218217890235994	1.44584791402007	1.02817452659695	0.478091443733757	0.478091443733757	Visual	0.531578947368421	184	5.22035582507832	5
Lynott-2009-423-322	322	shrieking			1	2.71428571428571	0.142857142857143	4.95238095238095	0.142857142857143	0.142857142857143	1.38357714432037	0.478091443733757	0.218217890235994	0.654653670707977	0.654653670707977	Auditory	0.594117647058823	1	0.693147180559945	9
Lynott-2009-423-323	323	shrill			0.904761904761905	1.52631578947368	0.263157894736842	4.78947368421053	0.105263157894737	0.105263157894737	1.64547936455651	0.65337629647495	0.53530337903131	0.458831467741124	0.458831467741124	Auditory	0.689922480620155	3	1.38629436111989	6
Lynott-2009-423-324	324	silent			1	1.95238095238095	0.142857142857143	5	0	0.095238095238095	1.65759435557046	0.478091443733757	0	0	0.436435780471985	Auditory	0.695364238410596	38	3.66356164612965	6
Lynott-2009-423-325	325	silky			1	3.76190476190476	4.90476190476191	0.238095238095238	0	0.380952380952381	0.995226703056238	0.300792603759118	0.768424485864545	0	0.669043382464133	Haptic	0.528205128205128	3	1.38629436111989	5
Lynott-2009-423-326	326	silver			1	4.57142857142857	0.666666666666667	0.047619047619048	0.333333333333333	0.238095238095238	0.978336781043654	0.966091783079296	0.218217890235992	0.795822425754221	0.889087279447969	Visual	0.772357723577236	41	3.73766961828337	6
Lynott-2009-423-327	327	skinny			1	4.90476190476191	4	0.380952380952381	0.19047619047619	0.142857142857143	0.300792603759118	1.44913767461894	0.973457265430305	0.511766315719159	0.478091443733757	Visual	0.495049504950495	3	1.38629436111989	6
Lynott-2009-423-328	328	slick			1	3.80952380952381	3.52380952380952	1.57142857142857	0.19047619047619	0.142857142857143	1.47034171603228	1.69171651345749	1.59910689359494	0.511766315719159	0.358568582800318	Visual	0.396907216494845	4	1.6094379124341	5
Lynott-2009-423-329	329	slimy	THIN (SLIM)	1400	1	3.80952380952381	4.52380952380952	0.80952380952381	0.857142857142857	2.04761904761905	1.07791686224159	0.980767435177556	1.12334534400814	1.31475147026783	1.82964997953681	Haptic	0.308300395256917	2	1.09861228866811	5
Lynott-2009-423-330	330	slippery			1	3.85714285714286	4.61904761904762	1.47619047619048	0.476190476190476	1.28571428571429	1.31475147026783	0.804747816162957	1.24976188208185	1.12334534400814	1.64750894209583	Haptic	0.353658536585366	5	1.79175946922806	8
Lynott-2009-423-331	331	slushy			1	3.57142857142857	3.52380952380952	2.23809523809524	0.428571428571429	1.85714285714286	1.32557265253281	1.63153448075876	1.4108423691101	0.925820099772551	1.74027912375326	Visual	0.270491803278689	0	0	6
Lynott-2009-423-332	332	small	SMALL	1246	1	4.95238095238095	3.66666666666667	0.428571428571429	0	0	0.218217890235994	1.42594997574716	0.810643483377778	0	0	Visual	0.547368421052632	438	6.08449941307517	5
Lynott-2009-423-333	333	smelly			1	1.38095238095238	0.238095238095238	0.333333333333333	5	1.42857142857143	1.32197543381829	0.700340053457026	0.730296743340221	0	1.59910689359494	Olfactory	0.568181818181818	3	1.38629436111989	6
Lynott-2009-423-334	334	smoky			1	4.52380952380952	0.476190476190476	0.666666666666667	4.57142857142857	3.33333333333333	0.679635756787974	0.980767435177556	1.15470053837925	0.870139561876633	1.49443411809733	Olfactory	0.301754385964912	2	1.09861228866811	5
Lynott-2009-423-335	335	smooth	SMOOTH	1234	1	4.14285714285714	4.95238095238095	1.33333333333333	0.380952380952381	1.85714285714286	0.792824967172091	0.218217890235994	1.6532795690183	0.973457265430305	1.71130693581585	Haptic	0.360902255639098	31	3.46573590279973	6
Lynott-2009-423-336	336	snarling			0.952380952380952	3.52380952380952	0.238095238095238	4.38095238095238	0	0	1.4359334113756	0.700340053457026	1.16086995293144	0	0	Auditory	0.538011695906433	2	1.09861228866811	8
Lynott-2009-423-337	337	snorting			0.952380952380952	2.8	0.3	4.65	0.35	0.35	1.70448325245358	0.656946685331786	0.812727700887249	0.812727700887249	1.18210338847862	Auditory	0.514792899408284	1	0.693147180559945	8
Lynott-2009-423-338	338	soapy			1	3.80952380952381	3.66666666666667	0.666666666666667	3.19047619047619	1.71428571428571	1.16700675315302	1.39044357430761	1.06458129484475	1.74982992370823	1.76473389333512	Visual	0.240875912408759	1	0.693147180559945	5
