ID	NUMBER	CHINESE	PAGENO	POS	SEMANTIC_FIELD	SF_IN_SOURCE	POS_IN_SOURCE	GLOSS	PINYIN	CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE_SIMPLIFIED
BeijingDaxue-1964-905-794	794	懶	397	adjective	behavior	五、品性、行為	形容詞	lazy	lǎn	1564	LAZY	懒
BeijingDaxue-1964-905-795	795	能幹	398	adjective	behavior	五、品性、行為	形容詞	capable	néng gàn			能干
BeijingDaxue-1964-905-796	796	內行	398	adjective	behavior	五、品性、行為	形容詞	competent	nèi xíng			内行
BeijingDaxue-1964-905-797	797	外行	399	adjective	behavior	五、品性、行為	形容詞	incompetent	wài xíng			外行
BeijingDaxue-1964-905-798	798	髙興	399	adjective	mood	六、心理感受	形容詞	happy	gāo xìng	1495	HAPPY	髙兴
BeijingDaxue-1964-905-799	799	合意	400	adjective	mood	六、心理感受	形容詞	suitable, pleasing	hé yì			合意
BeijingDaxue-1964-905-800	800	煩惱	400	adjective	mood	六、心理感受	形容詞	annoying	fán nǎo			烦恼
BeijingDaxue-1964-905-801	801	可憐	401	adjective	mood	六、心理感受	形容詞	pityful	kě lián			可怜
BeijingDaxue-1964-905-802	802	倒黴	401	adjective	mood	六、心理感受	形容詞	having bad luck	dào méi			倒霉
BeijingDaxue-1964-905-803	803	奇怪	402	adjective	mood	六、心理感受	形容詞	strange	qí guài	600	STRANGE	奇怪
BeijingDaxue-1964-905-804	804	害怕	402	adjective	mood	六、心理感受	形容詞	scary	hài pà			害怕
BeijingDaxue-1964-905-805	805	害羞	403	adjective	mood	六、心理感受	形容詞	shy	hài xiū	487	SHY	害羞
BeijingDaxue-1964-905-806	806	我	403	pronoun	personal	一、人稱代詞	代詞	I (first person singular)	wǒ	1209	I	我
BeijingDaxue-1964-905-807	807	你	404	pronoun	personal	一、人稱代詞	代詞	you (second person singular)	nǐ	1215	THOU	你
BeijingDaxue-1964-905-808	808	他	404	pronoun	personal	一、人稱代詞	代詞	he, she, it (third person singular)	tā	262	HE OR SHE OR IT	他
BeijingDaxue-1964-905-809	809	我們	405	pronoun	personal	一、人稱代詞	代詞	we (first person plural)	wǒ men	1212	WE	我们
BeijingDaxue-1964-905-810	810	咱們	405	pronoun	personal	一、人稱代詞	代詞	we (first person plural inclusive)	zán men	1131	WE (INCLUSIVE)	咱们
BeijingDaxue-1964-905-811	811	你們	406	pronoun	personal	一、人稱代詞	代詞	you (second person plural)	nǐ men	1213	YOU	你们
BeijingDaxue-1964-905-812	812	他們	406	pronoun	personal	一、人稱代詞	代詞	they (third person plural)	tā men	817	THEY	他们
BeijingDaxue-1964-905-813	813	大家	407	pronoun	personal	一、人稱代詞	代詞	all, everybody	dà jiā	98	ALL	大家
BeijingDaxue-1964-905-814	814	自己	407	pronoun	personal	一、人稱代詞	代詞	self, oneself	zì jǐ	1993	SELF	自己
BeijingDaxue-1964-905-815	815	人家	408	pronoun	personal	一、人稱代詞	代詞	they, the others (third person plural)	rén jiā			人家
BeijingDaxue-1964-905-816	816	我的	408	pronoun	possessive	二、物主代詞	代詞	my (first person singular)	wǒ de	2090	MY	我的
BeijingDaxue-1964-905-817	817	你的	409	pronoun	possessive	二、物主代詞	代詞	your (second person singular)	nǐ de	732	YOUR (SINGULAR)	你的
BeijingDaxue-1964-905-818	818	他的	409	pronoun	possessive	二、物主代詞	代詞	his, her, its (third person singular)	tā de	2092	HIS OR HER	他的
BeijingDaxue-1964-905-819	819	別的	410	pronoun	possessive	二、物主代詞	代詞	others, of the others	bié de			别的
BeijingDaxue-1964-905-820	820	這個	410	pronoun	demonstrative	三、指示代詞	代詞	this	zhè gè	1214	THIS	这个
BeijingDaxue-1964-905-821	821	那個	411	pronoun	demonstrative	三、指示代詞	代詞	that	nà gè	78	THAT	那个
BeijingDaxue-1964-905-822	822	這些	411	pronoun	demonstrative	三、指示代詞	代詞	these	zhè xiē			这些
BeijingDaxue-1964-905-823	823	那些	412	pronoun	demonstrative	三、指示代詞	代詞	those	nà xiē			那些
BeijingDaxue-1964-905-824	824	這兒	412	pronoun	demonstrative	三、指示代詞	代詞	here	zhè ér	136	HERE	这儿
BeijingDaxue-1964-905-825	825	那兒	413	pronoun	demonstrative	三、指示代詞	代詞	there	nà ér	1937	THERE	那儿
BeijingDaxue-1964-905-826	826	這邊	413	pronoun	demonstrative	三、指示代詞	代詞	this side, here	zhè biān	3410	OVER HERE	这边
BeijingDaxue-1964-905-827	827	那邊	414	pronoun	demonstrative	三、指示代詞	代詞	that side, there	nà biān	3411	OVER THERE	那边
BeijingDaxue-1964-905-828	828	這麽	414	pronoun	demonstrative	三、指示代詞	代詞	this way	zhè me	2336	OF THIS KIND (SUCH)	这么
BeijingDaxue-1964-905-829	829	那麽	415	pronoun	demonstrative	三、指示代詞	代詞	that way	nà me	2337	OF THAT KIND (SUCH)	那么
BeijingDaxue-1964-905-830	830	誰	415	pronoun	interrogative	四、疑問代詞	代詞	who	shuí	1235	WHO	谁
BeijingDaxue-1964-905-831	831	什麽	416	pronoun	interrogative	四、疑問代詞	代詞	what	shén me	1236	WHAT	什么
BeijingDaxue-1964-905-832	832	哪個	416	pronoun	interrogative	四、疑問代詞	代詞	which	nǎ gè	727	WHICH	哪个
BeijingDaxue-1964-905-833	833	哪兒	417	pronoun	interrogative	四、疑問代詞	代詞	where	nǎ ér	1237	WHERE	哪儿
BeijingDaxue-1964-905-834	834	哪邊	417	pronoun	interrogative	四、疑問代詞	代詞	which place, where	nǎ biān			哪边
BeijingDaxue-1964-905-835	835	怎麽	418	pronoun	interrogative	四、疑問代詞	代詞	how	zěn me	1239	HOW	怎么
BeijingDaxue-1964-905-836	836	多麽	418	pronoun	interrogative	四、疑問代詞	代詞	how much, to which degree	duō me			多么
BeijingDaxue-1964-905-837	837	多少	419	pronoun	interrogative	四、疑問代詞	代詞	how much	duō shǎo	531	HOW MUCH	多少
BeijingDaxue-1964-905-838	838	多久	419	pronoun	interrogative	四、疑問代詞	代詞	how long	duō jiǔ	2338	HOW LONG	多久
BeijingDaxue-1964-905-839	839	一個人	420	classifier	nominal	一、物量詞	量詞	piece (classifier for persons)	yī gè rén	516	PERSON (CLASSIFIER)	一个人
BeijingDaxue-1964-905-840	840	一頭牛	420	classifier	nominal	一、物量詞	量詞	head (classifier for cows)	yī tóu niú			一头牛
BeijingDaxue-1964-905-841	841	一只雞	421	classifier	nominal	一、物量詞	量詞	piece (classifier for chickens)	yī zhǐ jī	2081	CHICKEN (CLASSIFIER)	一只鸡
BeijingDaxue-1964-905-842	842	一條魚	421	classifier	nominal	一、物量詞	量詞	piece (classifier for fishes)	yī tiáo yú	2720	FISH (CLASSIFIER)	一条鱼
BeijingDaxue-1964-905-843	843	一棵樹	422	classifier	nominal	一、物量詞	量詞	piece (classifier for trees)	yī kē shù	2721	TREE (CLASSIFIER)	一棵树
BeijingDaxue-1964-905-844	844	一叢草	422	classifier	nominal	一、物量詞	量詞	bush (classifier for grass)	yī cóng cǎo	2722	TUFT (CLASSIFIER)	一丛草
BeijingDaxue-1964-905-845	845	一朵花兒	423	classifier	nominal	一、物量詞	量詞	bud (classifier for flower)	yī duǒ huā ér	2723	BUD (CLASSIFIER)	一朵花儿
BeijingDaxue-1964-905-846	846	一串葡萄	423	classifier	nominal	一、物量詞	量詞	chain (classifier for grapes)	yī chuàn pú táo	2724	CHAIN (CLASSIFIER)	一串葡萄
BeijingDaxue-1964-905-847	847	一頓飯	424	classifier	nominal	一、物量詞	量詞	portion (classifier for food)	yī dùn fàn	2725	PORTION (CLASSIFIER)	一顿饭
BeijingDaxue-1964-905-848	848	一支煙	424	classifier	nominal	一、物量詞	量詞	piece (classifier for cigarettes)	yī zhī yān	2726	STALK (CLASSIFIER)	一支烟
BeijingDaxue-1964-905-849	849	一瓶酒	425	classifier	nominal	一、物量詞	量詞	bottle (classifier for alcohol)	yī píng jiǔ	2727	BOTTLE (CLASSIFIER)	一瓶酒
BeijingDaxue-1964-905-850	850	一口水	425	classifier	nominal	一、物量詞	量詞	mouth (classifier for water)	yī kǒu shuǐ	2728	MOUTHFUL (CLASSIFIER)	一口水
BeijingDaxue-1964-905-851	851	一套衣服	426	classifier	nominal	一、物量詞	量詞	piece (classifier for clothes)	yī tào yī fú	2088	CLOTHING (CLASSIFIER)	一套衣服
BeijingDaxue-1964-905-852	852	一雙鞋	426	classifier	nominal	一、物量詞	量詞	pair (classifier for shoes)	yī shuāng xié	2089	PAIR (CLASSIFIER)	一双鞋
BeijingDaxue-1964-905-853	853	一條被子	427	classifier	nominal	一、物量詞	量詞	piece (classifier for blankets)	yī tiáo bèi zi	2729	SHEET (CLASSIFIER)	一条被子
BeijingDaxue-1964-905-854	854	一頂帳子	427	classifier	nominal	一、物量詞	量詞	piece (classifier for heats)	yī dǐng zhàng zi	2730	HAT (CLASSIFIER)	一顶帐子
BeijingDaxue-1964-905-855	855	一把刀	428	classifier	nominal	一、物量詞	量詞	handle (classifier for knives)	yī bǎ dāo	2082	KNIFE (CLASSIFIER)	一把刀
BeijingDaxue-1964-905-856	856	一根針	428	classifier	nominal	一、物量詞	量詞	piece (classifier for needles)	yī gēn zhēn	2731	NEEDLE (CLASSIFIER)	一根针
BeijingDaxue-1964-905-857	857	一座房子	429	classifier	nominal	一、物量詞	量詞	piece (classifier for houses)	yī zuò fáng zi	2732	HOUSE (CLASSIFIER)	一座房子
BeijingDaxue-1964-905-858	858	一座橋	429	classifier	nominal	一、物量詞	量詞	piece (classifier for bridges)	yī zuò qiáo	2733	BRIDGE (CLASSIFIER)	一座桥
BeijingDaxue-1964-905-859	859	一扇門	430	classifier	nominal	一、物量詞	量詞	fan (classifier for doors)	yī shàn mén	2734	DOOR (CLASSIFIER)	一扇门
BeijingDaxue-1964-905-860	860	一輛車	430	classifier	nominal	一、物量詞	量詞	piece (classifier for cars)	yī liàng chē	2735	CAR (CLASSIFIER)	一辆车
BeijingDaxue-1964-905-861	861	一只船	431	classifier	nominal	一、物量詞	量詞	piece (classifier for ship)	yī zhǐ chuán	2736	SHIP (CLASSIFIER)	一只船
BeijingDaxue-1964-905-862	862	一件事情	431	classifier	nominal	一、物量詞	量詞	piece (classifier for thing)	yī jiàn shì qíng	2737	AFFAIR (CLASSIFIER)	一件事情
BeijingDaxue-1964-905-863	863	一筆生意	432	classifier	nominal	一、物量詞	量詞	pencil (classifier for business deals)	yī bǐ shēng yì	2738	DEAL (CLASSIFIER)	一笔生意
BeijingDaxue-1964-905-864	864	逼(看一遍)	432	classifier	verbal	二、動量詞	量詞	time (look one time)	bī (kàn yī biàn)	726	WHILE	逼(看一遍)
BeijingDaxue-1964-905-865	865	次(這一次)	433	classifier	verbal	二、動量詞	量詞	time (this time)	cì (zhè yī cì)	374	ONE TIME	次(这一次)
BeijingDaxue-1964-905-866	866	趟(走一趟)	433	classifier	verbal	二、動量詞	量詞	walk (walk a walk)	tàng (zǒu yī tàng)	2739	WALK (CLASSIFIER)	趟(走一趟)
BeijingDaxue-1964-905-867	867	頓(打一頓)	434	classifier	verbal	二、動量詞	量詞	time (beat one time)	dùn (dǎ yī dùn)	2740	BEAT (CLASSIFIER)	顿(打一顿)
BeijingDaxue-1964-905-868	868	下(打一下)	434	classifier	verbal	二、動量詞	量詞	a little bit (beat a little)	xià (dǎ yī xià)	2741	BIT (CLASSIFIER)	下(打一下)
BeijingDaxue-1964-905-869	869	從前	435	adverb			副詞	formerly	cóng qián			从前
BeijingDaxue-1964-905-870	870	剛才	435	adverb			副詞	just a short while ago	gāng cái	84	JUST	刚才
BeijingDaxue-1964-905-871	871	現在	436	adverb			副詞	now	xiàn zài	1376	NOW	现在
BeijingDaxue-1964-905-872	872	一向	437	adverb			副詞	all along	yī xiàng			一向
BeijingDaxue-1964-905-873	873	預先	437	adverb			副詞	in advance	yù xiān			预先
BeijingDaxue-1964-905-874	874	巳經	438	adverb			副詞	already	sì jīng	2576	ALREADY	巳经
BeijingDaxue-1964-905-875	875	常常	438	adverb			副詞	often	cháng cháng	1852	OFTEN	常常
BeijingDaxue-1964-905-876	876	趕快	439	adverb			副詞	fast, quick	gǎn kuài			赶快
BeijingDaxue-1964-905-877	877	馬上	439	adverb			副詞	immediately	mǎ shàng	1963	IMMEDIATELY	马上
BeijingDaxue-1964-905-878	878	很	440	adverb			副詞	very	hěn	1311	VERY	很
BeijingDaxue-1964-905-879	879	更	440	adverb			副詞	more	gèng	1992	MORE	更
BeijingDaxue-1964-905-880	880	最	441	adverb			副詞	most	zuì			最
BeijingDaxue-1964-905-881	881	太	441	adverb			副詞	too	tài			太
BeijingDaxue-1964-905-882	882	稍微	442	adverb			副詞	a little	shāo wēi	2924	A LITTLE	稍微
BeijingDaxue-1964-905-883	883	恰巧	442	adverb			副詞	by chance	qià qiǎo			恰巧
BeijingDaxue-1964-905-884	884	都	443	adverb			副詞	all	dōu			都
BeijingDaxue-1964-905-885	885	統統	443	adverb			副詞	completely	tǒng tǒng			统统
BeijingDaxue-1964-905-886	886	一起	444	adverb			副詞	together	yī qǐ	2482	TOGETHER	一起
BeijingDaxue-1964-905-887	887	又	444	adverb			副詞	again	yòu			又
BeijingDaxue-1964-905-888	888	再	445	adverb			副詞	again	zài	204	AGAIN	再
BeijingDaxue-1964-905-889	889	仍舊	445	adverb			副詞	still	réng jiù	2919	STILL (CONTINUING)	仍旧
BeijingDaxue-1964-905-890	890	反正	446	adverb			副詞	anyhow	fǎn zhèng			反正
BeijingDaxue-1964-905-891	891	大約	446	adverb			副詞	probably	dà yuē			大约
BeijingDaxue-1964-905-892	892	一定	447	adverb			副詞	certainly	yī dìng			一定
BeijingDaxue-1964-905-893	893	不	447	adverb			副詞	not	bù	1240	NOT	不
BeijingDaxue-1964-905-894	894	沒〔有〕(未)	448	adverb			副 詞	not	méi 〔yǒu〕 (wèi)			没〔有〕(未)
BeijingDaxue-1964-905-895	895	別	448	adverb			副詞	other	bié	197	OTHER	别
BeijingDaxue-1964-905-896	896	不用	449	adverb			副詞	need not	bù yòng			不用
BeijingDaxue-1964-905-897	897	把	449	preposition			介詞、連詞	regard as, with	bǎ			把
BeijingDaxue-1964-905-898	898	被	450	preposition			介詞、連詞	by	bèi	2751	BY (PASSIVE MARKER)	被
BeijingDaxue-1964-905-899	899	替	450	preposition			介詞、連詞	instead of	tì	1652	INSTEAD	替
BeijingDaxue-1964-905-900	900	在	451	preposition			介詞、連詞	in	zài	1460	IN	在
BeijingDaxue-1964-905-901	901	從	451	preposition			介詞、連詞	from	cóng	693	FROM	从
BeijingDaxue-1964-905-902	902	到	452	preposition			介詞、連詞	until	dào	2753	UNTIL	到
BeijingDaxue-1964-905-903	903	向	452	preposition			介詞、連詞	towards	xiàng	2754	TOWARDS	向
BeijingDaxue-1964-905-904	904	和	453	preposition			介詞、連詞	and	hé	1577	AND	和
BeijingDaxue-1964-905-905	905	如果	453	preposition			介詞、連詞	if	rú guǒ	1459	IF	如果
