ID	GLOSS	PRIORITY
1402	BREAST///Weibl. Brust	1
1402	BREAST///Weibliche Brust	1
1402	BREAST///die Brust (weibliche)	1
1402	BREAST///weibl. Brüste	1
1402	BREAST///weibliche Brust	2
2810	BREASTBONE///Brustbein	1
870	BREATH///Atem	3
870	BREATH///Athem	1
870	BREATH///der Atem	1
1407	BREATHE///Athmen	1
1407	BREATHE///Atmen	1
1407	BREATHE///Ich athme.	1
1407	BREATHE///atmen	5
1006	BRICK///der Ziegelstein	1
1266	BRIDE///Braut	2
1011	BRIDGE///Brücke	3
1011	BRIDGE///die Brücke	1
679	BRIGHT///Hell	1
679	BRIGHT///NA	1
679	BRIGHT///hell	6
692	BRING///Bringen	2
692	BRING///bringen	5
2531	BROAD///Breit	2
2531	BROAD///breit	1
3726	BROCCOLI///Brokkoli	1
588	BROKEN///Er ist zerbrochen.	1
588	BROKEN///gebrochen	1
2313	BRONZE///die Bronze	1
3821	BROOK///Bach	2
3821	BROOK///der Bach	1
245	BROOM///Besen	5
245	BROOM///der Besen	1
2380	BROTHER-IN-LAW (OF MAN)///Bruder der eigenen Frau	1
2314	BROTHER-IN-LAW///Schwager	4
1262	BROTHER///Bruder	6
1262	BROTHER///der Bruder	1
2409	BROWN///Braun	1
1148	BRUISE///die Quetschung	1
3109	BRUSH (TEETH)///Zähne putzen	2
1821	BRUSH///Bürste	3
1821	BRUSH///die Bürste	1
2052	BUCKET///Eimer	2
1684	BUD///Knospe	1
2861	BUDGE (ONESELF)///sich rühren	2
3720	BUDGERIGAR///Wellensittich	1
934	BUFFALO///Büffel	2
1027	BUG///Käfer	1
1840	BUILD///Bauen	2
1840	BUILD///bauen	7
1840	BUILD///mauern	2
3396	BUILDING///Gebäude	1
2617	BULB///Zwiebel	1
1008	BULL///Bulle	3
1008	BULL///Ochße	1
1008	BULL///Stier	1
1008	BULL///der Stier	1
1114	BULLET///Geschoss	1
1114	BULLET///Kugel	1
1966	BUNCH///das Bund	1
2943	BUNDLE///Bündel	2
141	BURN (SOMETHING)///brennen	2
141	BURN (SOMETHING)///brennen (transitiv)	1
141	BURN (SOMETHING)///verbrennen	3
2102	BURN///Brennen, verbrennen	1
2102	BURN///NA	1
2102	BURN///verbrennen	2
1428	BURNING///Brennen (intransitiv)	1
1428	BURNING///Das Feuer brennt.	1
1428	BURNING///brennen	5
1719	BURY///Begraben	1
1719	BURY///begraben	2
1070	BUS///Bus	3
1683	BUSH///Busch	1
1683	BUSH///Strauch	1
2931	BUSINESS///Betrieb	1
2931	BUSINESS///Geschäft	2
3843	BUT///Aber	1
2569	BUTCHER///Fleischer	1
1245	BUTTER///Butter	3
1245	BUTTER///die Butter	1
1791	BUTTERFLY///Schmetterling	10
1791	BUTTERFLY///der Schmetterling	1
834	BUTTOCKS///Arsch	2
834	BUTTOCKS///Gesaß	1
834	BUTTOCKS///Gesäss	1
834	BUTTOCKS///Gesäß	2
834	BUTTOCKS///der Hintern	1
757	BUTTON///Knopf	4
757	BUTTON///der Knopf	1
1869	BUY///Kaufen	1
1869	BUY///kaufen	5
1865	BUZZARD///Bussard	1
2751	BY (PASSIVE MARKER)///durch	1
2438	CAIMAN///Jacaré	1
